x,y,species median
1.0,1.0,7.5676927E-4
2.0,2.0,0.031502362
3.0,3.0,0.12846501
4.0,4.0,7.5738085E-6
5.0,5.0,0.05288352
6.0,6.0,0.18266001
7.0,7.0,0.07562849
8.0,8.0,6.005075E-6
9.0,9.0,7.2407333E-6
10.0,10.0,5.3611613E-4
11.0,11.0,0.06322514
12.0,12.0,0.04175685
13.0,13.0,2.9276225E-5
14.0,14.0,0.056475453
15.0,15.0,7.54665E-4
16.0,16.0,0.022976905
17.0,17.0,0.17750871
18.0,18.0,0.024696607
19.0,19.0,0.16611391
20.0,20.0,0.14869969
21.0,21.0,7.900405E-5
22.0,22.0,0.2714881
23.0,23.0,0.120795675
24.0,24.0,0.03301498
25.0,25.0,9.991727E-4
26.0,26.0,2.6364398E-5
27.0,27.0,0.0533034
28.0,28.0,0.12400038
29.0,29.0,7.024004E-4
30.0,30.0,3.4631757E-5
31.0,31.0,4.2147754E-4
32.0,32.0,7.277656E-8
33.0,33.0,0.045851957
34.0,34.0,0.06164828
35.0,35.0,0.059122186
36.0,36.0,0.011477384
37.0,37.0,0.029472675
38.0,38.0,0.13103677
39.0,39.0,0.07653829
40.0,40.0,0.21424167
41.0,41.0,0.007913502
42.0,42.0,0.08457299
43.0,43.0,0.41088822
44.0,44.0,0.14496405
45.0,45.0,0.045787822
46.0,46.0,1.112461E-4
47.0,47.0,0.2823889
48.0,48.0,4.271848E-4
49.0,49.0,0.08329597
50.0,50.0,0.13185407
51.0,51.0,1.1806989E-7
52.0,52.0,0.14934853
53.0,53.0,0.008275012
54.0,54.0,0.6572357
55.0,55.0,0.15022677
56.0,56.0,8.6227444E-4
57.0,57.0,0.0033407744
58.0,58.0,3.709174E-5
59.0,59.0,0.031726725
60.0,60.0,1.6596676E-4
61.0,61.0,4.787442E-6
62.0,62.0,0.0034392495
63.0,63.0,0.084155545
64.0,64.0,0.08712008
65.0,65.0,6.388504E-5
66.0,66.0,0.109594315
67.0,67.0,0.14307824
68.0,68.0,3.2969651E-6
69.0,69.0,0.99058396
70.0,70.0,0.44803393
71.0,71.0,8.685312E-6
72.0,72.0,5.3596497E-5
73.0,73.0,0.007606509
74.0,74.0,3.6601358E-4
75.0,75.0,0.043379024
76.0,76.0,0.01607391
77.0,77.0,0.83307695
78.0,78.0,0.06486818
79.0,79.0,0.03685217
80.0,80.0,5.2695782E-8
81.0,81.0,0.11153295
82.0,82.0,0.15326087
83.0,83.0,0.050707288
84.0,84.0,0.11105589
85.0,85.0,2.0021758E-4
86.0,86.0,2.1225832E-4
87.0,87.0,0.0035236005
88.0,88.0,3.2713557E-5
89.0,89.0,0.08959161
90.0,90.0,1.4940404E-6
91.0,91.0,0.12296539
92.0,92.0,8.8033204E-8
93.0,93.0,0.13092454
94.0,94.0,0.094592854
95.0,95.0,0.026761737
96.0,96.0,0.0022754287
97.0,97.0,0.07194615
98.0,98.0,3.6414142E-4
99.0,99.0,0.23329303
100.0,100.0,1.5987817E-4
101.0,101.0,8.916816E-8
102.0,102.0,1.650983E-4
103.0,103.0,1.04830715E-5
104.0,104.0,4.0238133E-6
105.0,105.0,1.8890543E-5
106.0,106.0,0.3610465
107.0,107.0,0.12931459
108.0,108.0,5.8867045E-5
109.0,109.0,0.033639427
110.0,110.0,9.482735E-4
111.0,111.0,0.015690617
112.0,112.0,0.034592472
113.0,113.0,0.013289692
114.0,114.0,0.29850948
115.0,115.0,0.07888896
116.0,116.0,0.08610561
117.0,117.0,7.964756E-4
118.0,118.0,0.08440162
119.0,119.0,0.44582155
120.0,120.0,0.022893917
121.0,121.0,0.0721564
122.0,122.0,0.13056959
123.0,123.0,0.1800454
124.0,124.0,0.07457747
125.0,125.0,0.2945985
126.0,126.0,5.9067074E-6
127.0,127.0,2.4273663E-7
128.0,128.0,0.013670964
129.0,129.0,0.0057877293
130.0,130.0,3.2978668E-4
131.0,131.0,0.012603447
132.0,132.0,4.7837134E-4
133.0,133.0,0.15792054
134.0,134.0,0.051339287
135.0,135.0,0.0073030433
136.0,136.0,0.027152535
137.0,137.0,4.30405E-7
138.0,138.0,1.9293519E-7
139.0,139.0,0.019930761
140.0,140.0,0.051838413
141.0,141.0,0.84415424
142.0,142.0,0.005264255
143.0,143.0,0.010801915
144.0,144.0,0.029291103
145.0,145.0,0.12521969
146.0,146.0,0.18880054
147.0,147.0,0.11561139
148.0,148.0,1.6695833E-6
149.0,149.0,0.05118632
150.0,150.0,0.17981043
151.0,151.0,0.013697297
152.0,152.0,0.12748808
153.0,153.0,0.11180559
154.0,154.0,0.0044165426
155.0,155.0,0.10563075
