x,y,species avg
1.0,1.0,6.3291023E-4
2.0,2.0,0.004715837
3.0,3.0,0.7537356
4.0,4.0,9.480451E-6
5.0,5.0,0.08759458
6.0,6.0,0.0010601428
7.0,7.0,0.003067119
8.0,8.0,0.04557312
9.0,9.0,0.006144211
10.0,10.0,0.006913462
11.0,11.0,8.2323974E-4
12.0,12.0,0.0849825
13.0,13.0,0.09930366
14.0,14.0,0.0060856533
15.0,15.0,0.7920049
16.0,16.0,0.05561629
17.0,17.0,1.5038226E-4
18.0,18.0,0.016425304
19.0,19.0,0.14169434
20.0,20.0,0.7899365
21.0,21.0,5.258721E-6
22.0,22.0,5.1540503E-4
23.0,23.0,5.0983444E-6
24.0,24.0,0.08787605
25.0,25.0,0.021149071
26.0,26.0,0.89819044
27.0,27.0,1.0261433E-4
28.0,28.0,0.056010902
29.0,29.0,0.23661186
30.0,30.0,0.15595427
31.0,31.0,0.05810756
32.0,32.0,0.107716806
33.0,33.0,0.0027395408
34.0,34.0,4.932642E-7
35.0,35.0,0.07454359
36.0,36.0,0.0027197008
37.0,37.0,0.030214565
38.0,38.0,0.14207223
39.0,39.0,1.6440943E-7
40.0,40.0,0.118942656
41.0,41.0,4.7713917E-7
42.0,42.0,0.13156748
43.0,43.0,0.05433374
44.0,44.0,0.017401777
45.0,45.0,0.27088666
46.0,46.0,0.11655928
47.0,47.0,0.105978906
48.0,48.0,0.44769964
49.0,49.0,0.024719488
50.0,50.0,7.919892E-6
51.0,51.0,1.5420788E-4
52.0,52.0,0.40027162
53.0,53.0,0.0015964158
54.0,54.0,1.1432266E-4
55.0,55.0,0.1274982
56.0,56.0,2.1279159E-7
57.0,57.0,0.006275382
58.0,58.0,0.0049310015
59.0,59.0,2.7723538E-4
60.0,60.0,0.011624599
61.0,61.0,9.9480756E-5
62.0,62.0,0.05388443
63.0,63.0,1.116944E-4
64.0,64.0,0.15507384
65.0,65.0,1.1548017E-5
66.0,66.0,0.13538224
67.0,67.0,0.13290599
68.0,68.0,0.037820384
69.0,69.0,0.0010757184
70.0,70.0,0.017957749
71.0,71.0,0.04595203
72.0,72.0,0.068177685
73.0,73.0,4.816925E-6
74.0,74.0,0.048637718
75.0,75.0,1.1521868E-5
76.0,76.0,0.045383103
77.0,77.0,0.5325757
78.0,78.0,0.047354266
79.0,79.0,0.09206808
80.0,80.0,0.16093355
81.0,81.0,0.0040957383
82.0,82.0,0.08603536
83.0,83.0,0.06176054
84.0,84.0,0.02324194
85.0,85.0,0.15820102
86.0,86.0,0.3440745
87.0,87.0,0.044652525
88.0,88.0,0.92944443
89.0,89.0,7.034882E-4
