x,y,species min
1.0,1.0,0.14244
2.0,2.0,3.2019572E-4
3.0,3.0,0.16588028
4.0,4.0,7.0105743E-4
5.0,5.0,0.12842877
6.0,6.0,0.013868609
7.0,7.0,0.4144698
8.0,8.0,0.22150832
9.0,9.0,0.35533255
10.0,10.0,0.24807304
11.0,11.0,0.019017894
12.0,12.0,3.324336E-7
13.0,13.0,0.49207324
14.0,14.0,0.14794989
15.0,15.0,0.104911305
16.0,16.0,0.03195135
17.0,17.0,0.15897094
18.0,18.0,0.12733553
19.0,19.0,0.010010718
20.0,20.0,0.0035558087
21.0,21.0,0.28116298
22.0,22.0,0.17051558
23.0,23.0,0.07752968
24.0,24.0,0.27401555
25.0,25.0,0.0027417836
26.0,26.0,3.2565693E-4
27.0,27.0,0.03064311
28.0,28.0,0.34988287
29.0,29.0,0.023704836
30.0,30.0,0.316581
31.0,31.0,0.02877397
32.0,32.0,0.0022341677
33.0,33.0,9.816509E-4
34.0,34.0,0.20121427
35.0,35.0,2.350365E-4
36.0,36.0,0.00308865
37.0,37.0,0.058329787
38.0,38.0,0.010266247
39.0,39.0,0.0046859155
40.0,40.0,0.04815401
41.0,41.0,0.076371975
42.0,42.0,1.7482387E-4
43.0,43.0,0.16698931
44.0,44.0,0.0011328678
45.0,45.0,0.15108325
46.0,46.0,7.011508E-6
47.0,47.0,0.18136434
48.0,48.0,2.128446E-8
49.0,49.0,0.009629841
50.0,50.0,0.015687345
51.0,51.0,0.046826217
52.0,52.0,5.6927405E-8
53.0,53.0,0.5111529
54.0,54.0,0.17982072
55.0,55.0,0.028145066
56.0,56.0,1.2104915E-6
57.0,57.0,0.0025902248
58.0,58.0,0.034847777
59.0,59.0,0.22246917
60.0,60.0,2.4073326E-4
61.0,61.0,0.23447444
62.0,62.0,0.023788702
63.0,63.0,0.004346145
64.0,64.0,0.13865219
65.0,65.0,0.3141569
66.0,66.0,0.098692216
67.0,67.0,1.4848923E-8
68.0,68.0,0.0056266664
69.0,69.0,0.14396249
70.0,70.0,1.0069172E-6
71.0,71.0,0.114583924
72.0,72.0,0.18546377
73.0,73.0,0.14687507
74.0,74.0,2.3375607E-5
75.0,75.0,0.19280815
76.0,76.0,0.117201425
77.0,77.0,0.0013482886
78.0,78.0,6.550952E-6
79.0,79.0,2.480725E-5
80.0,80.0,0.06332494
81.0,81.0,0.0036275585
82.0,82.0,0.049107954
83.0,83.0,0.12421017
84.0,84.0,0.029703822
85.0,85.0,0.36040407
86.0,86.0,4.143902E-5
87.0,87.0,7.209398E-8
88.0,88.0,0.004781529
89.0,89.0,0.16917345
90.0,90.0,0.018790655
