Species,#Training samples,Regularized training gain,Unregularized training gain,Iterations,Training AUC,#Test samples,Test gain,Test AUC,AUC Standard Deviation,#Background points,IPCCconcert contribution,alt contribution,current_2.5arcmin_PETDriestQuarter contribution,current_2.5arcmin_PETWettestQuarter contribution,current_2.5arcmin_climaticMoistureIndex contribution,wc2.0_bio_2.5m_1 contribution,wc2.0_bio_2.5m_12 contribution,wc2.0_bio_2.5m_16 contribution,wc2.0_bio_2.5m_17 contribution,wc2.0_bio_2.5m_5 contribution,wc2.0_bio_2.5m_6 contribution,IPCCconcert permutation importance,alt permutation importance,current_2.5arcmin_PETDriestQuarter permutation importance,current_2.5arcmin_PETWettestQuarter permutation importance,current_2.5arcmin_climaticMoistureIndex permutation importance,wc2.0_bio_2.5m_1 permutation importance,wc2.0_bio_2.5m_12 permutation importance,wc2.0_bio_2.5m_16 permutation importance,wc2.0_bio_2.5m_17 permutation importance,wc2.0_bio_2.5m_5 permutation importance,wc2.0_bio_2.5m_6 permutation importance,Training gain without IPCCconcert,Training gain without alt,Training gain without current_2.5arcmin_PETDriestQuarter,Training gain without current_2.5arcmin_PETWettestQuarter,Training gain without current_2.5arcmin_climaticMoistureIndex,Training gain without wc2.0_bio_2.5m_1,Training gain without wc2.0_bio_2.5m_12,Training gain without wc2.0_bio_2.5m_16,Training gain without wc2.0_bio_2.5m_17,Training gain without wc2.0_bio_2.5m_5,Training gain without wc2.0_bio_2.5m_6,Training gain with only IPCCconcert,Training gain with only alt,Training gain with only current_2.5arcmin_PETDriestQuarter,Training gain with only current_2.5arcmin_PETWettestQuarter,Training gain with only current_2.5arcmin_climaticMoistureIndex,Training gain with only wc2.0_bio_2.5m_1,Training gain with only wc2.0_bio_2.5m_12,Training gain with only wc2.0_bio_2.5m_16,Training gain with only wc2.0_bio_2.5m_17,Training gain with only wc2.0_bio_2.5m_5,Training gain with only wc2.0_bio_2.5m_6,Test gain without IPCCconcert,Test gain without alt,Test gain without current_2.5arcmin_PETDriestQuarter,Test gain without current_2.5arcmin_PETWettestQuarter,Test gain without current_2.5arcmin_climaticMoistureIndex,Test gain without wc2.0_bio_2.5m_1,Test gain without wc2.0_bio_2.5m_12,Test gain without wc2.0_bio_2.5m_16,Test gain without wc2.0_bio_2.5m_17,Test gain without wc2.0_bio_2.5m_5,Test gain without wc2.0_bio_2.5m_6,Test gain with only IPCCconcert,Test gain with only alt,Test gain with only current_2.5arcmin_PETDriestQuarter,Test gain with only current_2.5arcmin_PETWettestQuarter,Test gain with only current_2.5arcmin_climaticMoistureIndex,Test gain with only wc2.0_bio_2.5m_1,Test gain with only wc2.0_bio_2.5m_12,Test gain with only wc2.0_bio_2.5m_16,Test gain with only wc2.0_bio_2.5m_17,Test gain with only wc2.0_bio_2.5m_5,Test gain with only wc2.0_bio_2.5m_6,AUC without IPCCconcert,AUC without alt,AUC without current_2.5arcmin_PETDriestQuarter,AUC without current_2.5arcmin_PETWettestQuarter,AUC without current_2.5arcmin_climaticMoistureIndex,AUC without wc2.0_bio_2.5m_1,AUC without wc2.0_bio_2.5m_12,AUC without wc2.0_bio_2.5m_16,AUC without wc2.0_bio_2.5m_17,AUC without wc2.0_bio_2.5m_5,AUC without wc2.0_bio_2.5m_6,AUC with only IPCCconcert,AUC with only alt,AUC with only current_2.5arcmin_PETDriestQuarter,AUC with only current_2.5arcmin_PETWettestQuarter,AUC with only current_2.5arcmin_climaticMoistureIndex,AUC with only wc2.0_bio_2.5m_1,AUC with only wc2.0_bio_2.5m_12,AUC with only wc2.0_bio_2.5m_16,AUC with only wc2.0_bio_2.5m_17,AUC with only wc2.0_bio_2.5m_5,AUC with only wc2.0_bio_2.5m_6,Entropy,Prevalence (average probability of presence over background sites),Fixed cumulative value 1 cumulative threshold,Fixed cumulative value 1 Cloglog threshold,Fixed cumulative value 1 area,Fixed cumulative value 1 training omission,Fixed cumulative value 1 test omission,Fixed cumulative value 1 binomial probability,Fixed cumulative value 5 cumulative threshold,Fixed cumulative value 5 Cloglog threshold,Fixed cumulative value 5 area,Fixed cumulative value 5 training omission,Fixed cumulative value 5 test omission,Fixed cumulative value 5 binomial probability,Fixed cumulative value 10 cumulative threshold,Fixed cumulative value 10 Cloglog threshold,Fixed cumulative value 10 area,Fixed cumulative value 10 training omission,Fixed cumulative value 10 test omission,Fixed cumulative value 10 binomial probability,Minimum training presence cumulative threshold,Minimum training presence Cloglog threshold,Minimum training presence area,Minimum training presence training omission,Minimum training presence test omission,Minimum training presence binomial probability,10 percentile training presence cumulative threshold,10 percentile training presence Cloglog threshold,10 percentile training presence area,10 percentile training presence training omission,10 percentile training presence test omission,10 percentile training presence binomial probability,Equal training sensitivity and specificity cumulative threshold,Equal training sensitivity and specificity Cloglog threshold,Equal training sensitivity and specificity area,Equal training sensitivity and specificity training omission,Equal training sensitivity and specificity test omission,Equal training sensitivity and specificity binomial probability,Maximum training sensitivity plus specificity cumulative threshold,Maximum training sensitivity plus specificity Cloglog threshold,Maximum training sensitivity plus specificity area,Maximum training sensitivity plus specificity training omission,Maximum training sensitivity plus specificity test omission,Maximum training sensitivity plus specificity binomial probability,Equal test sensitivity and specificity cumulative threshold,Equal test sensitivity and specificity Cloglog threshold,Equal test sensitivity and specificity area,Equal test sensitivity and specificity training omission,Equal test sensitivity and specificity test omission,Equal test sensitivity and specificity binomial probability,Maximum test sensitivity plus specificity cumulative threshold,Maximum test sensitivity plus specificity Cloglog threshold,Maximum test sensitivity plus specificity area,Maximum test sensitivity plus specificity training omission,Maximum test sensitivity plus specificity test omission,Maximum test sensitivity plus specificity binomial probability,"Balance training omission, predicted area and threshold value cumulative threshold","Balance training omission, predicted area and threshold value Cloglog threshold","Balance training omission, predicted area and threshold value area","Balance training omission, predicted area and threshold value training omission","Balance training omission, predicted area and threshold value test omission","Balance training omission, predicted area and threshold value binomial probability",Equate entropy of thresholded and original distributions cumulative threshold,Equate entropy of thresholded and original distributions Cloglog threshold,Equate entropy of thresholded and original distributions area,Equate entropy of thresholded and original distributions training omission,Equate entropy of thresholded and original distributions test omission,Equate entropy of thresholded and original distributions binomial probability
species_0,1551,1.4590,1.5048,500,0.9006,173,1.4918,0.8964,0.0053,11225,0.0502,0.3243,0.0785,0.1217,7.3374,0.2511,0.1402,0.2069,58.6790,3.2904,29.5204,0.2991,0.9844,0.5437,0.0924,1.2279,0.6333,2.0016,0.0931,52.5496,4.5377,37.0371,1.4586,1.4552,1.4567,1.4582,1.4566,1.4588,1.4576,1.4590,1.4183,1.4529,1.4398,0.2351,0.2275,0.3697,0.0642,0.5092,0.7741,0.9217,0.8697,1.0145,0.3456,0.7749,1.4901,1.4899,1.4944,1.4917,1.4902,1.4895,1.4912,1.4925,1.4578,1.4797,1.4751,0.2799,0.2690,0.4175,0.0797,0.5556,0.7690,0.9105,0.8508,0.9891,0.4125,0.7562,0.8954,0.8941,0.8979,0.8973,0.8958,0.8965,0.8956,0.8965,0.8987,0.8963,0.8978,0.6767,0.6842,0.7426,0.5969,0.7601,0.8071,0.8337,0.8215,0.8443,0.7401,0.8034,7.8679,0.1435,1.0000,0.0522,0.2500,0.0026,0.0000,0E0,5.0000,0.3698,0.2025,0.0309,0.0347,0E0,10.0000,0.5386,0.1835,0.0877,0.0983,0E0,0.6885,0.0282,0.2691,0.0000,0.0000,0E0,11.2248,0.5680,0.1800,0.0999,0.1387,0E0,16.8759,0.6200,0.1656,0.1657,0.2312,0E0,2.6405,0.2223,0.2182,0.0097,0.0058,0E0,13.7062,0.5970,0.1735,0.1277,0.1734,0E0,3.8698,0.2995,0.2089,0.0251,0.0116,0E0,0.8884,0.0418,0.2555,0.0006,0.0000,0E0,1.5722,0.1045,0.2327,0.0058,0.0000,0E0
species_1,1551,1.4589,1.5050,500,0.9005,173,1.5048,0.8999,0.0052,11225,0.0595,0.3396,0.0575,0.1204,7.4166,0.2128,0.0778,0.2114,58.6090,3.2159,29.6794,0.2763,0.9156,0.5825,0.0991,1.2183,0.6186,2.1217,0.0961,50.7632,4.6424,38.6662,1.4587,1.4556,1.4568,1.4580,1.4560,1.4588,1.4574,1.4590,1.4185,1.4526,1.4394,0.2383,0.2323,0.3646,0.0610,0.5124,0.7739,0.9192,0.8718,1.0093,0.3491,0.7741,1.5039,1.4998,1.5043,1.5077,1.5065,1.5016,1.5057,1.5048,1.4649,1.4957,1.4887,0.2426,0.2174,0.4664,0.1112,0.5282,0.7748,0.9398,0.8293,1.0532,0.3714,0.7659,0.9000,0.8982,0.9007,0.9009,0.8996,0.8991,0.9000,0.8999,0.9000,0.8987,0.8988,0.6444,0.6564,0.7477,0.6360,0.7639,0.8087,0.8375,0.8171,0.8558,0.7253,0.8066,7.8680,0.1436,1.0000,0.0540,0.2489,0.0026,0.0000,0E0,5.0000,0.3747,0.2027,0.0309,0.0347,0E0,10.0000,0.5402,0.1838,0.0870,0.0636,0E0,0.6918,0.0283,0.2673,0.0000,0.0000,0E0,11.2579,0.5689,0.1802,0.0999,0.1040,0E0,16.8722,0.6198,0.1659,0.1657,0.1965,0E0,2.7935,0.2413,0.2167,0.0103,0.0173,0E0,16.0858,0.6141,0.1678,0.1554,0.1676,0E0,2.2532,0.1884,0.2218,0.0071,0.0058,0E0,0.8538,0.0393,0.2561,0.0006,0.0000,0E0,1.5407,0.1048,0.2327,0.0058,0.0058,0E0
species_2,1551,1.4583,1.5047,500,0.9005,173,1.5103,0.8987,0.0050,11225,0.0278,0.3213,0.0573,0.0374,7.3321,0.3232,0.0844,0.2212,58.4175,3.6221,29.5555,0.2172,1.0172,0.4002,0.0599,0.9314,0.8859,1.7931,0.2196,50.9876,4.8359,38.6519,1.4581,1.4548,1.4564,1.4577,1.4564,1.4581,1.4571,1.4582,1.4169,1.4516,1.4387,0.2384,0.2337,0.3666,0.0608,0.5090,0.7743,0.9159,0.8654,1.0102,0.3484,0.7733,1.5107,1.5141,1.5080,1.5087,1.5038,1.5097,1.5101,1.5109,1.4734,1.5108,1.4948,0.2465,0.2073,0.4469,0.1154,0.5565,0.7700,0.9815,0.9033,1.0423,0.3847,0.7739,0.8991,0.9012,0.8990,0.8965,0.8978,0.9000,0.8988,0.8994,0.8959,0.9012,0.8974,0.6542,0.6617,0.7544,0.6327,0.7706,0.8072,0.8454,0.8267,0.8530,0.7254,0.8070,7.8685,0.1436,1.0000,0.0525,0.2492,0.0019,0.0000,0E0,5.0000,0.3746,0.2027,0.0309,0.0231,0E0,10.0000,0.5369,0.1837,0.0870,0.0809,0E0,0.6819,0.0279,0.2688,0.0000,0.0000,0E0,11.0942,0.5631,0.1806,0.0999,0.0925,0E0,16.7999,0.6212,0.1661,0.1663,0.1503,0E0,2.7091,0.2331,0.2176,0.0090,0.0116,0E0,17.3227,0.6254,0.1647,0.1721,0.1618,0E0,3.8782,0.3062,0.2090,0.0251,0.0116,0E0,0.8958,0.0426,0.2542,0.0006,0.0000,0E0,1.5506,0.1047,0.2328,0.0052,0.0058,0E0
species_3,1551,1.4609,1.5075,500,0.9007,173,1.4735,0.8947,0.0051,11225,0.0518,0.2999,0.0628,0.1298,7.4716,0.2854,0.2313,0.2094,58.3307,3.3753,29.5519,0.3182,0.9716,0.4405,0.0654,1.0855,0.9703,1.7816,0.1024,49.6425,4.4622,40.1598,1.4606,1.4577,1.4589,1.4600,1.4587,1.4605,1.4597,1.4608,1.4208,1.4547,1.4407,0.2358,0.2281,0.3691,0.0675,0.5189,0.7737,0.9183,0.8648,1.0109,0.3487,0.7737,1.4726,1.4683,1.4713,1.4760,1.4692,1.4753,1.4701,1.4735,1.4265,1.4667,1.4692,0.2732,0.2595,0.4240,0.0421,0.4534,0.7803,0.9555,0.9100,1.0317,0.3794,0.7774,0.8950,0.8945,0.8967,0.8952,0.8934,0.8959,0.8921,0.8953,0.8944,0.8965,0.8973,0.6737,0.6733,0.7434,0.5665,0.7439,0.8157,0.8436,0.8317,0.8494,0.7260,0.8150,7.8656,0.1433,1.0000,0.0541,0.2478,0.0019,0.0058,0E0,5.0000,0.3770,0.2023,0.0290,0.0462,0E0,10.0000,0.5365,0.1834,0.0890,0.0925,0E0,0.6497,0.0264,0.2695,0.0000,0.0000,0E0,10.9177,0.5533,0.1808,0.0999,0.0983,0E0,16.7178,0.6182,0.1658,0.1657,0.2139,0E0,3.0112,0.2601,0.2147,0.0116,0.0231,0E0,15.2479,0.6081,0.1694,0.1483,0.1676,0E0,2.3888,0.2130,0.2200,0.0077,0.0116,0E0,0.9889,0.0528,0.2483,0.0013,0.0058,0E0,1.5326,0.1066,0.2322,0.0052,0.0116,0E0
species_4,1552,1.4579,1.5043,500,0.9005,172,1.4999,0.8979,0.0051,11226,0.0512,0.3124,0.0583,0.1214,7.4847,0.3133,0.1109,0.2210,58.4643,3.4352,29.4272,0.2959,0.7456,0.2792,0.0373,1.2238,0.8568,1.5233,0.2724,52.1176,4.0632,38.5850,1.4578,1.4546,1.4563,1.4574,1.4552,1.4577,1.4567,1.4581,1.4153,1.4519,1.4383,0.2357,0.2305,0.3761,0.0639,0.5124,0.7705,0.9166,0.8631,1.0080,0.3461,0.7701,1.5004,1.4976,1.4952,1.5008,1.5039,1.4998,1.4983,1.4994,1.4784,1.4917,1.4871,0.2625,0.2354,0.3452,0.0768,0.5235,0.8116,0.9602,0.9256,1.0634,0.4121,0.8077,0.8978,0.8970,0.8973,0.9006,0.8975,0.8983,0.8978,0.8982,0.8963,0.8965,0.8986,0.6802,0.6745,0.7105,0.6006,0.7627,0.8218,0.8333,0.8408,0.8561,0.7447,0.8121,7.8684,0.1436,1.0000,0.0519,0.2493,0.0019,0.0000,0E0,5.0000,0.3763,0.2026,0.0309,0.0349,0E0,10.0000,0.5425,0.1837,0.0876,0.1047,0E0,0.6813,0.0275,0.2689,0.0000,0.0000,0E0,11.0074,0.5594,0.1808,0.0999,0.1105,0E0,16.7510,0.6211,0.1661,0.1662,0.1686,0E0,2.7131,0.2342,0.2175,0.0097,0.0116,0E0,16.6767,0.6204,0.1663,0.1643,0.1686,0E0,2.4812,0.2181,0.2196,0.0097,0.0000,0E0,0.9295,0.0452,0.2525,0.0006,0.0000,0E0,1.5473,0.1024,0.2328,0.0058,0.0000,0E0
species_5,1552,1.4579,1.5049,500,0.9004,172,1.5178,0.9047,0.0051,11226,0.0397,0.2772,0.0663,0.0235,7.3452,0.3524,0.1305,0.2454,58.4201,3.6878,29.4119,0.3083,0.6146,0.3330,0.0366,1.0232,0.8621,1.4219,0.3391,53.5984,4.1526,37.3102,1.4577,1.4548,1.4561,1.4572,1.4558,1.4575,1.4570,1.4579,1.4150,1.4514,1.4383,0.2341,0.2266,0.3740,0.0626,0.5126,0.7700,0.9144,0.8622,1.0090,0.3460,0.7691,1.5188,1.5115,1.5128,1.5180,1.5134,1.5180,1.5133,1.5180,1.5133,1.5183,1.5009,0.2910,0.2768,0.3674,0.0927,0.5214,0.8191,1.0036,0.9352,1.0666,0.4111,0.8198,0.9061,0.9038,0.9028,0.9059,0.9042,0.9051,0.9031,0.9048,0.9055,0.9059,0.9041,0.6824,0.6882,0.7270,0.6172,0.7701,0.8237,0.8615,0.8350,0.8676,0.7389,0.8154,7.8688,0.1437,1.0000,0.0533,0.2490,0.0026,0.0058,0E0,5.0000,0.3738,0.2028,0.0303,0.0233,0E0,10.0000,0.5416,0.1839,0.0863,0.0988,0E0,0.6308,0.0259,0.2723,0.0000,0.0000,0E0,11.1531,0.5636,0.1806,0.0999,0.0988,0E0,16.7778,0.6218,0.1662,0.1662,0.1337,0E0,2.9767,0.2579,0.2154,0.0116,0.0116,0E0,19.5429,0.6354,0.1597,0.2004,0.1570,0E0,2.8848,0.2490,0.2162,0.0116,0.0058,0E0,0.9374,0.0471,0.2517,0.0006,0.0058,0E0,1.5455,0.1064,0.2329,0.0052,0.0058,0E0
species_6,1552,1.4599,1.5061,500,0.9005,172,1.4713,0.8952,0.0052,11226,0.0266,0.2959,0.0911,0.0746,7.4751,0.3363,0.2410,0.2111,58.6969,3.3106,29.2407,0.2550,0.8170,0.4027,0.0242,1.0612,0.8507,1.8294,0.3369,52.5167,3.3589,38.5472,1.4599,1.4566,1.4576,1.4592,1.4573,1.4596,1.4586,1.4599,1.4182,1.4544,1.4407,0.2331,0.2297,0.3651,0.0632,0.5221,0.7680,0.9237,0.8708,1.0155,0.3452,0.7683,1.4692,1.4710,1.4739,1.4695,1.4782,1.4728,1.4770,1.4711,1.4474,1.4537,1.4559,0.2997,0.2455,0.4661,0.0914,0.4197,0.8349,0.8855,0.8424,0.9813,0.4159,0.8276,0.8947,0.8964,0.8952,0.8936,0.8960,0.8956,0.8986,0.8954,0.8936,0.8940,0.8954,0.6843,0.6788,0.7580,0.6184,0.7384,0.8178,0.8267,0.8216,0.8470,0.7413,0.8146,7.8665,0.1433,1.0000,0.0523,0.2492,0.0026,0.0058,0E0,5.0000,0.3726,0.2021,0.0309,0.0407,0E0,10.0000,0.5443,0.1833,0.0876,0.1453,0E0,0.5769,0.0231,0.2778,0.0000,0.0000,0E0,11.1451,0.5669,0.1801,0.0999,0.1628,0E0,16.6569,0.6173,0.1660,0.1662,0.2209,0E0,2.6838,0.2319,0.2174,0.0084,0.0116,0E0,12.7579,0.5901,0.1758,0.1186,0.1744,0E0,2.3295,0.1958,0.2208,0.0084,0.0058,0E0,0.9491,0.0481,0.2515,0.0013,0.0058,0E0,1.5599,0.1024,0.2323,0.0052,0.0058,0E0
species_7,1552,1.4579,1.5039,500,0.9005,172,1.5052,0.8981,0.0049,11226,0.0203,0.2934,0.0640,0.0906,7.1886,0.3294,0.1776,0.2144,58.5994,3.5870,29.4353,0.3344,0.8208,0.2466,0.0365,1.0131,0.9109,1.8187,0.4441,51.3575,4.2612,38.7561,1.4578,1.4548,1.4557,1.4574,1.4558,1.4576,1.4566,1.4579,1.4168,1.4514,1.4388,0.2346,0.2300,0.3706,0.0649,0.5084,0.7717,0.9171,0.8645,1.0112,0.3412,0.7722,1.5059,1.4961,1.5070,1.5009,1.4999,1.5053,1.5074,1.5070,1.4600,1.5027,1.4834,0.2698,0.2371,0.3937,0.0661,0.5646,0.7987,0.9614,0.9119,1.0262,0.4607,0.7906,0.8979,0.8955,0.8985,0.8967,0.8965,0.8989,0.8991,0.8989,0.8943,0.8981,0.8966,0.6675,0.6579,0.7337,0.5833,0.7767,0.8238,0.8360,0.8354,0.8482,0.7598,0.8196,7.8685,0.1436,1.0000,0.0522,0.2497,0.0026,0.0000,0E0,5.0000,0.3724,0.2027,0.0303,0.0233,0E0,10.0000,0.5407,0.1837,0.0896,0.0814,0E0,0.6404,0.0257,0.2726,0.0000,0.0000,0E0,11.1009,0.5640,0.1806,0.0999,0.0988,0E0,16.8532,0.6193,0.1658,0.1656,0.1686,0E0,2.8640,0.2415,0.2164,0.0110,0.0174,0E0,16.7425,0.6184,0.1661,0.1649,0.1686,0E0,5.0902,0.3760,0.2022,0.0303,0.0233,0E0,0.8945,0.0426,0.2548,0.0006,0.0000,0E0,1.5671,0.1058,0.2328,0.0058,0.0000,0E0
species_8,1552,1.4563,1.5023,500,0.9004,172,1.5333,0.9045,0.0048,11226,0.0650,0.3659,0.0548,0.1239,7.3724,0.2329,0.1402,0.2213,58.6822,3.1595,29.5819,0.3360,1.0056,0.3730,0.0840,1.2684,0.6143,1.7687,0.1993,51.9998,3.7283,38.6226,1.4560,1.4524,1.4540,1.4555,1.4536,1.4560,1.4549,1.4562,1.4148,1.4504,1.4369,0.2331,0.2322,0.3640,0.0627,0.5057,0.7699,0.9139,0.8601,1.0082,0.3468,0.7708,1.5360,1.5385,1.5349,1.5333,1.5367,1.5318,1.5355,1.5322,1.5141,1.5185,1.5198,0.3005,0.2207,0.4749,0.0950,0.5936,0.8155,1.0071,0.9591,1.0747,0.3974,0.8059,0.9055,0.9049,0.9033,0.9037,0.9052,0.9040,0.9054,0.9042,0.9082,0.9014,0.9040,0.6923,0.6663,0.7662,0.6199,0.7801,0.8153,0.8524,0.8397,0.8672,0.7298,0.8187,7.8697,0.1438,1.0000,0.0516,0.2500,0.0019,0.0000,0E0,5.0000,0.3762,0.2029,0.0309,0.0233,0E0,10.0000,0.5427,0.1840,0.0876,0.0640,0E0,0.7061,0.0285,0.2681,0.0000,0.0000,0E0,11.0668,0.5637,0.1810,0.0999,0.0698,0E0,16.8064,0.6193,0.1662,0.1662,0.1221,0E0,3.0244,0.2583,0.2150,0.0135,0.0174,0E0,20.3181,0.6340,0.1579,0.2081,0.1570,0E0,6.2021,0.4200,0.1974,0.0445,0.0233,0E0,0.8927,0.0398,0.2553,0.0006,0.0000,0E0,1.5504,0.1010,0.2330,0.0058,0.0000,0E0
species_9,1552,1.4618,1.5080,440,0.9005,172,1.4667,0.8969,0.0050,11226,0.1212,0.2490,0.1470,0.0490,8.2026,1.1149,0.2493,0.0223,59.3712,2.0212,28.4524,0.3564,0.7739,0.3918,0.0141,1.1994,0.5768,1.6811,0.2594,53.8685,4.2397,36.6389,1.4617,1.4585,1.4593,1.4612,1.4595,1.4617,1.4608,1.4617,1.4191,1.4553,1.4429,0.2347,0.2310,0.3783,0.0654,0.5088,0.7707,0.9191,0.8639,1.0143,0.3471,0.7703,1.4648,1.4645,1.4703,1.4632,1.4646,1.4618,1.4636,1.4645,1.4498,1.4646,1.4396,0.2859,0.2306,0.3169,0.0584,0.5601,0.8196,0.9445,0.9257,1.0061,0.3988,0.8208,0.8955,0.8970,0.8992,0.8962,0.8981,0.8964,0.8959,0.8962,0.8982,0.8984,0.8946,0.6856,0.6633,0.7061,0.5891,0.7748,0.8323,0.8399,0.8400,0.8548,0.7307,0.8314,7.8649,0.1433,1.0000,0.0576,0.2460,0.0026,0.0116,0E0,5.0000,0.3827,0.2023,0.0309,0.0523,0E0,10.0000,0.5425,0.1839,0.0876,0.0756,0E0,0.7935,0.0370,0.2558,0.0000,0.0058,0E0,10.9818,0.5643,0.1811,0.0999,0.0814,0E0,16.9699,0.6205,0.1659,0.1656,0.1453,0E0,2.2917,0.2073,0.2206,0.0064,0.0233,0E0,19.0049,0.6301,0.1611,0.1939,0.1628,0E0,3.4018,0.2840,0.2115,0.0200,0.0233,0E0,0.7935,0.0370,0.2558,0.0000,0.0058,0E0,1.4983,0.1050,0.2320,0.0039,0.0233,0E0
