x,y,species stddev
1.0,1.0,1.2592885E-8
2.0,2.0,2.5991321E-5
3.0,3.0,7.484627E-7
4.0,4.0,3.305571E-5
5.0,5.0,2.9966466E-7
6.0,6.0,9.0139124E-10
7.0,7.0,1.6248086E-7
8.0,8.0,1.5692742E-5
9.0,9.0,2.6367827E-6
10.0,10.0,1.1721893E-6
11.0,11.0,9.30567E-10
12.0,12.0,3.3079808E-9
13.0,13.0,3.681798E-5
14.0,14.0,7.5176864E-8
15.0,15.0,1.0381884E-8
16.0,16.0,1.0859127E-6
17.0,17.0,5.939647E-7
18.0,18.0,2.652381E-5
19.0,19.0,3.1462487E-6
20.0,20.0,3.6025835E-7
21.0,21.0,3.8242088E-6
22.0,22.0,1.03647594E-7
23.0,23.0,2.0866835E-5
24.0,24.0,2.1931038E-7
25.0,25.0,3.0351381E-7
26.0,26.0,1.6192664E-6
27.0,27.0,9.792116E-7
28.0,28.0,0.0119960075
29.0,29.0,9.069473E-9
30.0,30.0,1.1272453E-7
31.0,31.0,1.3543304E-5
32.0,32.0,1.1615793E-6
33.0,33.0,4.7744876E-8
34.0,34.0,9.3320693E-7
35.0,35.0,3.356992E-5
36.0,36.0,1.56341E-8
37.0,37.0,1.05286825E-4
38.0,38.0,1.1256226E-4
39.0,39.0,3.070377E-12
40.0,40.0,8.34335E-6
41.0,41.0,7.23419E-9
42.0,42.0,1.2760565E-9
43.0,43.0,8.960213E-6
44.0,44.0,2.2396087E-7
45.0,45.0,7.449913E-5
46.0,46.0,1.3230186E-7
47.0,47.0,0.0013039942
48.0,48.0,3.859524E-7
49.0,49.0,3.8150144E-8
50.0,50.0,4.812873E-9
51.0,51.0,0.029665045
52.0,52.0,9.000101E-8
53.0,53.0,4.4466975E-7
54.0,54.0,5.168896E-7
55.0,55.0,1.0336073E-6
56.0,56.0,2.9888524E-5
57.0,57.0,5.3111976E-4
58.0,58.0,4.9535774E-6
59.0,59.0,0.0019124856
60.0,60.0,1.6980104E-9
61.0,61.0,1.2853116E-7
62.0,62.0,7.773946E-5
63.0,63.0,2.857577E-6
64.0,64.0,3.2470236E-6
65.0,65.0,9.631773E-7
66.0,66.0,0.0024138868
67.0,67.0,5.479664E-7
68.0,68.0,7.9960046E-5
69.0,69.0,1.3339597E-6
70.0,70.0,0.0034299789
71.0,71.0,1.2548304E-7
72.0,72.0,1.5542693E-7
73.0,73.0,1.1146739E-4
74.0,74.0,3.6578948E-7
75.0,75.0,9.161973E-4
76.0,76.0,4.9166124E-7
77.0,77.0,3.1692477E-6
78.0,78.0,4.140911E-5
79.0,79.0,9.632181E-7
80.0,80.0,5.910402E-5
81.0,81.0,7.267103E-4
82.0,82.0,9.094389E-6
83.0,83.0,4.3498726E-6
84.0,84.0,4.623509E-7
85.0,85.0,4.6913864E-4
86.0,86.0,5.1505805E-7
87.0,87.0,4.991881E-6
88.0,88.0,2.7670999E-6
89.0,89.0,8.596275E-10
90.0,90.0,6.509968E-6
91.0,91.0,4.4570264E-5
92.0,92.0,5.7695265E-4
93.0,93.0,7.927042E-6
94.0,94.0,0.0052947276
95.0,95.0,1.9284802E-5
96.0,96.0,0.008525926
97.0,97.0,3.438565E-5
98.0,98.0,7.456081E-6
99.0,99.0,5.984886E-9
100.0,100.0,4.2852638E-11
101.0,101.0,6.744952E-4
102.0,102.0,1.07793745E-7
103.0,103.0,5.951331E-6
104.0,104.0,3.6338706E-6
105.0,105.0,3.4102188E-6
106.0,106.0,4.7645437E-7
107.0,107.0,3.7032235E-4
108.0,108.0,1.2354407E-7
109.0,109.0,3.8747536E-4
110.0,110.0,1.9108303E-4
