X,Y,Test or train,Raw prediction,Cumulative prediction,Cloglog prediction
1.0,1.0,train,8.727568971825174E-5,15.649955422858083,0.4493569336006893
2.0,2.0,train,9.901814513284238E-5,17.50666298400415,0.491833878699806
3.0,3.0,train,1.1052118580144126E-4,19.16114714400252,0.5302659029244248
4.0,4.0,train,1.1072200546705858E-4,19.20365671752684,0.5309103689596831
5.0,5.0,train,1.2181431697913307E-4,20.816361395421442,0.5651677916024571
6.0,6.0,train,8.77084781168564E-5,15.712158952239557,0.45098376763583004
7.0,7.0,train,1.0189565413939349E-4,18.013944156403234,0.5017330172855857
8.0,8.0,train,1.226179253066302E-4,20.913838426818867,0.5675501850496381
9.0,9.0,train,1.0603682001963219E-4,18.554884348992076,0.5156418692343117
10.0,10.0,train,1.7487723976941378E-4,33.29707292255282,0.6974669402601809
11.0,11.0,train,1.9635756542828173E-4,47.9169797313219,0.738786445150988
12.0,12.0,train,1.654688199761478E-4,29.377323177768684,0.6773680796745347
13.0,13.0,train,1.1640528257612292E-4,20.033311021405908,0.5487869593313653
14.0,14.0,train,1.0376570260220972E-4,18.214754688694182,0.5080626943628697
15.0,15.0,train,1.7276746910640145E-4,32.162821177817804,0.6930716889802175
16.0,16.0,train,1.5732695414679549E-4,27.227127339009037,0.6589003237166897
17.0,17.0,train,9.540365349353487E-5,16.909372819422988,0.47912024579230006
18.0,18.0,train,5.8768769339379384E-5,11.593878280838897,0.33087087548932126
19.0,19.0,train,1.1653131231825069E-4,20.05179032153371,0.5491755634574924
20.0,20.0,train,1.192184190691804E-4,20.426254161942108,0.5573818965050437
21.0,21.0,train,9.022202316731827E-5,16.09257090721142,0.46033751262787614
22.0,22.0,train,2.2492569946658234E-4,78.54956245656945,0.7851307826248615
24.0,24.0,train,1.5812499485542842E-4,27.459439467544946,0.6607562553018116
25.0,25.0,train,9.143772533438955E-5,16.28582626836017,0.4648042015205258
26.0,26.0,train,9.027238993855228E-5,16.10098696209477,0.4605233064944899
27.0,27.0,train,1.746789369678043E-4,33.18223352048404,0.6970565132691855
28.0,28.0,train,1.5433316411879683E-4,26.58981091511883,0.6518469897182844
29.0,29.0,train,7.610061549620325E-5,13.962967888260476,0.40563937126711735
30.0,30.0,train,6.899657864379842E-5,12.891146180851743,0.37606033611822454
31.0,31.0,train,7.721829144926273E-5,14.196321526648912,0.41016363126472355
32.0,32.0,train,8.63976536545173E-5,15.523757626742038,0.4460416058546003
33.0,33.0,train,1.4082928284201926E-4,23.88651142873993,0.61817491007813
34.0,34.0,train,8.40367986949677E-5,15.223310467692118,0.43702805796203126
35.0,35.0,train,8.585262302551619E-5,15.454098710766482,0.44397362157758014
36.0,36.0,train,9.361972568528273E-5,16.584279225334782,0.4727287049143739
37.0,37.0,train,9.762638758870826E-5,17.272494948776266,0.48697566223749056
38.0,38.0,train,1.0846544550749587E-4,18.866344339868736,0.5236175272218291
39.0,39.0,train,1.1696298738962787E-4,20.115085326879214,0.5505040695005309
40.0,40.0,train,1.5513597895049904E-4,26.72946174041596,0.6537525999281929
41.0,41.0,train,1.26430187111045E-4,21.47172728181214,0.5786754674061457
42.0,42.0,train,1.12145792720736E-4,19.43849699925299,0.5354542690034632
43.0,43.0,train,9.492390786012631E-5,16.8120878627496,0.4774090460405268
44.0,44.0,train,1.387950827602892E-4,23.581333663683584,0.6128277732497978
45.0,45.0,train,2.2239700454497759E-4,76.05353282153797,0.7813839023593575
46.0,46.0,train,2.3827783821807187E-4,88.50167978996362,0.8038761401353007
47.0,47.0,train,2.624801666447576E-4,95.97804638310227,0.8337845397366823
48.0,48.0,train,1.5961681015367205E-4,27.752923313887017,0.6641985965207746
49.0,49.0,train,1.7917548687523368E-4,35.57446902493036,0.7062276379287964
50.0,50.0,train,1.8446637105886356E-4,38.59791716372026,0.7166639750031252
51.0,51.0,train,2.0817400395153603E-4,60.73863265424842,0.7590585167836496
52.0,52.0,train,1.7434546972527903E-4,32.973786245892995,0.6963650808463526
53.0,53.0,train,1.132710180584886E-4,19.603677442602358,0.5390141739135714
54.0,54.0,train,2.2381082082431085E-4,77.22044029604704,0.7834867980431693
55.0,55.0,train,1.359322091093381E-4,22.926439707994035,0.6051752759941449
56.0,56.0,train,5.647671890320873E-5,11.261623112569488,0.3203031626073356
57.0,57.0,train,7.174038056600617E-5,13.297557351223295,0.3876552683391855
58.0,58.0,train,7.239356015893799E-5,13.407636064836598,0.39038361203749683
59.0,59.0,train,8.203246526436908E-5,14.893240249311987,0.4292606619522187
60.0,60.0,train,1.1651222270372285E-4,20.048991278147376,0.5491167234461259
61.0,61.0,train,6.207304555811186E-5,12.012906194736951,0.3458170468754299
62.0,62.0,train,6.715170774681426E-5,12.618559651998789,0.3681409767232412
64.0,64.0,train,9.175699612870577E-5,16.326689817938693,0.4659711127049292
65.0,65.0,train,9.464760960123778E-5,16.756058870981764,0.47642097065780475
66.0,66.0,train,1.0681376132340888E-4,18.666853078123037,0.5182077809489536
67.0,67.0,train,9.29136509011806E-5,16.474730354316232,0.4701773360301651
68.0,68.0,train,9.098801978179047E-5,16.2205654041766,0.4631562344615693
69.0,69.0,train,8.621914762190512E-5,15.499375003193498,0.4453651571433338
70.0,70.0,train,9.428268386137438E-5,16.695072372093815,0.4751130891363182
71.0,71.0,train,8.62822238371986E-5,15.507167205057373,0.44560427881622633
72.0,72.0,train,7.692297638440596E-5,14.133482105772151,0.4089715786268383
74.0,74.0,train,7.748742463146473E-5,14.253587425683682,0.4112479054415753
