x,y,species min
1.0,1.0,8.970602E-14
2.0,2.0,6.4501315E-9
3.0,3.0,2.8690506E-10
4.0,4.0,8.514078E-11
5.0,5.0,0.014245089
6.0,6.0,1.883095E-8
7.0,7.0,8.742349E-4
8.0,8.0,5.551115E-16
9.0,9.0,1.1657342E-14
10.0,10.0,0.49272972
11.0,11.0,2.1717328E-10
12.0,12.0,4.381384E-12
13.0,13.0,1.4655871E-9
14.0,14.0,1.508349E-12
15.0,15.0,4.4649862E-10
16.0,16.0,4.005863E-5
17.0,17.0,0.0
18.0,18.0,1.0844168E-4
19.0,19.0,3.6615377E-10
20.0,20.0,2.5861624E-10
21.0,21.0,6.141554E-11
22.0,22.0,2.265897E-6
23.0,23.0,0.55456656
24.0,24.0,2.7598634E-10
25.0,25.0,5.107026E-15
26.0,26.0,2.27819E-9
27.0,27.0,3.1498882E-7
28.0,28.0,1.5626755E-10
29.0,29.0,6.306067E-14
30.0,30.0,2.1942695E-7
31.0,31.0,2.9098945E-13
32.0,32.0,8.1471274E-11
33.0,33.0,2.8865799E-15
34.0,34.0,1.1604395E-9
35.0,35.0,5.82423E-13
36.0,36.0,1.9678733E-5
37.0,37.0,0.22677554
38.0,38.0,6.759371E-12
39.0,39.0,1.7623607E-7
40.0,40.0,0.013471801
41.0,41.0,0.3288936
42.0,42.0,3.4944936E-11
43.0,43.0,1.6165431E-7
44.0,44.0,4.2521542E-14
45.0,45.0,0.0032649797
46.0,46.0,6.822879E-10
47.0,47.0,5.855803E-8
48.0,48.0,0.0
49.0,49.0,0.6049918
50.0,50.0,1.9176667E-9
51.0,51.0,7.2932385E-6
52.0,52.0,1.8260937E-10
53.0,53.0,4.3360455E-6
54.0,54.0,1.6793711E-9
55.0,55.0,2.0272877E-7
56.0,56.0,1.8320994E-6
57.0,57.0,1.4508569E-8
58.0,58.0,5.337301E-7
59.0,59.0,3.9612758E-11
60.0,60.0,5.4576432E-9
61.0,61.0,2.6390938E-9
62.0,62.0,5.127428E-8
63.0,63.0,1.1963164E-10
64.0,64.0,7.1898043E-13
65.0,65.0,6.664571E-8
66.0,66.0,2.81567E-11
67.0,67.0,2.2405557E-7
68.0,68.0,2.683187E-12
69.0,69.0,2.328496E-5
70.0,70.0,4.4475534E-13
71.0,71.0,1.445567E-10
72.0,72.0,1.0066428E-9
73.0,73.0,1.2801427E-11
74.0,74.0,0.00829648
75.0,75.0,4.949958E-10
76.0,76.0,0.010539353
77.0,77.0,1.1921575E-12
78.0,78.0,7.116564E-8
