x,y,species min
1.0,1.0,1.6233241E-9
2.0,2.0,5.579892E-11
3.0,3.0,1.0026324E-10
4.0,4.0,9.862871E-4
5.0,5.0,2.6396913E-8
6.0,6.0,0.4966607
7.0,7.0,8.0448115E-10
8.0,8.0,5.297942E-6
9.0,9.0,1.15884795E-8
10.0,10.0,1.8947037E-9
11.0,11.0,1.110223E-16
12.0,12.0,2.761177E-8
13.0,13.0,6.103166E-9
14.0,14.0,6.7701095E-8
15.0,15.0,4.4578785E-12
16.0,16.0,1.6581063E-7
17.0,17.0,1.7951196E-12
18.0,18.0,5.3196263E-6
19.0,19.0,3.156427E-8
20.0,20.0,3.3663895E-8
21.0,21.0,3.2118435E-9
22.0,22.0,1.9984014E-14
23.0,23.0,2.5552332E-8
24.0,24.0,0.010012946
25.0,25.0,7.109635E-11
26.0,26.0,0.0015186901
27.0,27.0,1.7241764E-13
28.0,28.0,7.896957E-9
29.0,29.0,1.762257E-12
30.0,30.0,3.7329553E-9
31.0,31.0,0.0019253776
32.0,32.0,7.577784E-9
33.0,33.0,2.6556979E-11
34.0,34.0,6.4001E-4
35.0,35.0,1.7104215E-9
36.0,36.0,1.2968542E-4
37.0,37.0,1.5814552E-5
38.0,38.0,5.551115E-16
39.0,39.0,6.4389445E-7
40.0,40.0,1.5905219E-7
41.0,41.0,0.021522725
42.0,42.0,1.801373E-7
43.0,43.0,0.3434275
44.0,44.0,7.7204976E-10
45.0,45.0,6.2670324E-7
46.0,46.0,2.26974E-12
47.0,47.0,2.1316282E-14
48.0,48.0,9.603942E-10
49.0,49.0,8.217871E-13
50.0,50.0,3.3903318E-6
51.0,51.0,3.7718432E-6
52.0,52.0,1.5597536E-8
53.0,53.0,0.7882508
54.0,54.0,3.5875747E-12
55.0,55.0,1.3379298E-12
56.0,56.0,8.0925865E-8
57.0,57.0,6.661338E-16
58.0,58.0,8.7929664E-14
59.0,59.0,0.45192862
60.0,60.0,1.2767565E-14
61.0,61.0,4.682198E-8
62.0,62.0,4.347932E-7
63.0,63.0,2.0144586E-10
64.0,64.0,0.37302807
65.0,65.0,4.723133E-11
66.0,66.0,5.747886E-8
67.0,67.0,6.3241883E-9
68.0,68.0,1.7832326E-8
69.0,69.0,0.009822933
70.0,70.0,5.1567906E-10
71.0,71.0,1.7463908E-10
72.0,72.0,0.77576745
73.0,73.0,7.8419034E-5
74.0,74.0,3.2941938E-9
75.0,75.0,1.2115287E-10
76.0,76.0,1.28862E-9
77.0,77.0,4.162616E-7
78.0,78.0,3.537718E-7
79.0,79.0,1.0722154E-7
80.0,80.0,3.5210749E-6
81.0,81.0,8.444694E-7
82.0,82.0,4.3321675E-9
83.0,83.0,3.4572605E-7
84.0,84.0,3.8517356E-8
85.0,85.0,0.5305476
86.0,86.0,2.3413653E-9
87.0,87.0,3.2569093E-4
88.0,88.0,8.6193895E-6
89.0,89.0,6.3977564E-6
90.0,90.0,1.0153453E-6
91.0,91.0,3.2511694E-4
92.0,92.0,1.7991786E-10
93.0,93.0,8.44802E-8
94.0,94.0,5.077876E-9
95.0,95.0,2.3747127E-6
96.0,96.0,0.1165988
97.0,97.0,5.531875E-11
98.0,98.0,6.883326E-8
99.0,99.0,2.7342335E-7
100.0,100.0,8.497035E-5
101.0,101.0,4.9855733E-9
102.0,102.0,6.0195165E-5
103.0,103.0,6.1383454E-11
104.0,104.0,4.441783E-6
105.0,105.0,0.002237724
106.0,106.0,1.2388701E-10
107.0,107.0,0.024143877
108.0,108.0,1.8449019E-9
109.0,109.0,5.58997E-9
110.0,110.0,2.0423572E-6
111.0,111.0,2.4414504E-10
112.0,112.0,1.5390744E-10
113.0,113.0,2.9714352E-7
114.0,114.0,7.727145E-6
115.0,115.0,5.146556E-8
116.0,116.0,2.849109E-5
117.0,117.0,0.7569544
118.0,118.0,0.7269874
