x,y,species min
1.0,1.0,0.16109739
2.0,2.0,1.11245616E-4
3.0,3.0,1.8009854E-7
4.0,4.0,0.06509007
5.0,5.0,9.035789E-4
6.0,6.0,8.640742E-6
7.0,7.0,6.0563093E-6
8.0,8.0,0.03198178
9.0,9.0,0.2864468
10.0,10.0,4.872686E-8
11.0,11.0,0.49659404
12.0,12.0,0.04155708
13.0,13.0,0.14413728
14.0,14.0,0.011436844
15.0,15.0,0.106980175
16.0,16.0,0.007186093
17.0,17.0,1.4317876E-5
18.0,18.0,0.39784676
19.0,19.0,0.0031675987
20.0,20.0,4.9877617E-6
21.0,21.0,0.00451034
22.0,22.0,0.0011835834
23.0,23.0,0.005975332
24.0,24.0,0.020704309
25.0,25.0,1.7811911E-4
26.0,26.0,1.1883427E-7
27.0,27.0,0.10275847
28.0,28.0,0.0013348238
29.0,29.0,7.333817E-5
30.0,30.0,1.4706147E-6
31.0,31.0,0.008336878
32.0,32.0,0.11498488
33.0,33.0,0.01868364
34.0,34.0,0.12352644
35.0,35.0,0.3523349
36.0,36.0,3.718376E-5
37.0,37.0,0.035664868
38.0,38.0,1.0711731E-4
39.0,39.0,0.08673607
40.0,40.0,0.0038839132
41.0,41.0,0.21178564
42.0,42.0,8.5953687E-4
43.0,43.0,0.025780024
44.0,44.0,0.12511103
45.0,45.0,0.25426722
46.0,46.0,0.93161625
47.0,47.0,0.15981899
48.0,48.0,0.034514714
49.0,49.0,1.5989496E-6
50.0,50.0,0.11236372
51.0,51.0,0.11292589
52.0,52.0,0.008065826
53.0,53.0,0.15692869
54.0,54.0,5.749965E-8
55.0,55.0,0.038386665
56.0,56.0,0.06468657
57.0,57.0,0.031968098
58.0,58.0,0.2314153
59.0,59.0,0.00198626
60.0,60.0,0.103631794
61.0,61.0,0.12728257
62.0,62.0,0.010466276
63.0,63.0,0.011223762
64.0,64.0,0.005812909
65.0,65.0,0.029292442
66.0,66.0,0.054460984
67.0,67.0,0.015058456
68.0,68.0,0.007738091
69.0,69.0,2.265919E-5
70.0,70.0,0.21591382
71.0,71.0,3.4687933E-4
72.0,72.0,0.036467474
73.0,73.0,0.14201845
74.0,74.0,2.1674667E-5
75.0,75.0,0.091569714
76.0,76.0,0.3001266
77.0,77.0,8.331113E-5
78.0,78.0,0.25691527
79.0,79.0,1.6474749E-5
80.0,80.0,0.28359732
81.0,81.0,0.14735217
82.0,82.0,0.002842874
83.0,83.0,8.476022E-4
84.0,84.0,0.01816225
85.0,85.0,0.008280457
86.0,86.0,0.003152276
87.0,87.0,3.8932302E-4
88.0,88.0,0.04895709
89.0,89.0,0.4714047
90.0,90.0,2.088336E-6
91.0,91.0,0.022046614
92.0,92.0,0.7009287
93.0,93.0,6.6769115E-7
94.0,94.0,0.28712636
95.0,95.0,0.34597075
96.0,96.0,9.027406E-6
97.0,97.0,0.08216219
98.0,98.0,0.09857224
99.0,99.0,0.018176595
100.0,100.0,6.788841E-6
101.0,101.0,0.18524027
102.0,102.0,0.11972054
103.0,103.0,0.0023793697
104.0,104.0,6.540504E-4
105.0,105.0,3.6325244E-5
106.0,106.0,2.631691E-8
107.0,107.0,0.06377304
108.0,108.0,3.485661E-5
109.0,109.0,0.16741641
110.0,110.0,0.014470602
111.0,111.0,0.104766324
