x,y,species max
1.0,1.0,0.37023762
2.0,2.0,0.0018376714
3.0,3.0,4.9701495E-5
4.0,4.0,0.18915881
5.0,5.0,0.002226746
6.0,6.0,1.7591864E-4
7.0,7.0,4.926178E-4
8.0,8.0,0.11307887
9.0,9.0,0.5135326
10.0,10.0,3.4498112E-4
11.0,11.0,0.87888014
12.0,12.0,0.100033045
13.0,13.0,0.39148465
14.0,14.0,0.029840335
15.0,15.0,0.39170685
16.0,16.0,0.048481636
17.0,17.0,4.8482878E-4
18.0,18.0,0.7356566
19.0,19.0,0.01707792
20.0,20.0,4.5305406E-4
21.0,21.0,0.018630002
22.0,22.0,0.002492916
23.0,23.0,0.02182551
24.0,24.0,0.0542529
25.0,25.0,7.023767E-4
26.0,26.0,3.7461654E-5
27.0,27.0,0.22153668
28.0,28.0,0.007318579
29.0,29.0,8.88401E-4
30.0,30.0,2.3830135E-4
31.0,31.0,0.06496598
32.0,32.0,0.3176425
33.0,33.0,0.072796926
34.0,34.0,0.37832165
35.0,35.0,0.67344064
36.0,36.0,0.0010484358
37.0,37.0,0.089155905
38.0,38.0,3.2746265E-4
39.0,39.0,0.20783794
40.0,40.0,0.009881045
41.0,41.0,0.7427992
42.0,42.0,0.0020337345
43.0,43.0,0.14091404
44.0,44.0,0.22907008
45.0,45.0,0.49354914
46.0,46.0,0.99943477
47.0,47.0,0.3387963
48.0,48.0,0.2901385
49.0,49.0,0.0021822865
50.0,50.0,0.33480322
51.0,51.0,0.21332835
52.0,52.0,0.033387378
53.0,53.0,0.30142874
54.0,54.0,2.6631715E-5
55.0,55.0,0.13301845
56.0,56.0,0.23537354
57.0,57.0,0.27612153
58.0,58.0,0.35859585
59.0,59.0,0.0056888917
60.0,60.0,0.24957141
61.0,61.0,0.31485468
62.0,62.0,0.06696905
63.0,63.0,0.066160046
64.0,64.0,0.010415376
65.0,65.0,0.08581638
66.0,66.0,0.14121877
67.0,67.0,0.08589026
68.0,68.0,0.025026938
69.0,69.0,4.5944957E-4
70.0,70.0,0.38388234
71.0,71.0,0.0015506776
72.0,72.0,0.14158042
73.0,73.0,0.294833
74.0,74.0,7.9016614E-4
75.0,75.0,0.23494253
76.0,76.0,0.5380975
77.0,77.0,7.993561E-4
78.0,78.0,0.54122764
79.0,79.0,7.693361E-4
80.0,80.0,0.4916
81.0,81.0,0.46488905
82.0,82.0,0.011781437
83.0,83.0,0.0052098255
84.0,84.0,0.073533684
85.0,85.0,0.023015302
86.0,86.0,0.008593026
87.0,87.0,6.464293E-4
88.0,88.0,0.1517147
89.0,89.0,0.6698053
90.0,90.0,1.1737125E-4
91.0,91.0,0.08919629
92.0,92.0,0.9494523
93.0,93.0,8.9329544E-5
94.0,94.0,0.44173652
95.0,95.0,0.5780754
96.0,96.0,4.1854903E-4
97.0,97.0,0.3048808
98.0,98.0,0.16780277
99.0,99.0,0.058771037
100.0,100.0,3.7900932E-4
101.0,101.0,0.3130828
102.0,102.0,0.30959472
103.0,103.0,0.016325328
104.0,104.0,0.0055872253
105.0,105.0,4.6881931E-4
106.0,106.0,2.4200992E-5
107.0,107.0,0.14082946
108.0,108.0,6.3371204E-4
109.0,109.0,0.31228212
110.0,110.0,0.07990697
111.0,111.0,0.28364486
112.0,112.0,0.24968897
113.0,113.0,0.83360577
114.0,114.0,0.107128516
115.0,115.0,0.10828881
116.0,116.0,0.35634667
117.0,117.0,0.1845904
118.0,118.0,0.014917586
119.0,119.0,0.17945422
120.0,120.0,8.5376494E-4
121.0,121.0,4.0354373E-4
122.0,122.0,0.045759086
123.0,123.0,0.0012136257
124.0,124.0,4.4090865E-4
125.0,125.0,0.05650862
126.0,126.0,0.16744748
127.0,127.0,0.0017930119
128.0,128.0,0.06490363
129.0,129.0,0.4853702
130.0,130.0,0.764059
131.0,131.0,0.7030158
132.0,132.0,0.002120138
133.0,133.0,0.38040543
134.0,134.0,5.2466552E-5
135.0,135.0,0.1575569
136.0,136.0,0.39716178
137.0,137.0,0.65148985
138.0,138.0,0.2885585
139.0,139.0,0.08245855
140.0,140.0,0.23808283
141.0,141.0,0.5571717
142.0,142.0,0.11821145
143.0,143.0,0.11080383
144.0,144.0,0.859656
145.0,145.0,0.1604163
146.0,146.0,0.14701277
147.0,147.0,0.97392875
148.0,148.0,0.0010462147
149.0,149.0,0.0016670121
150.0,150.0,1.6402042E-5
151.0,151.0,3.022497E-4
152.0,152.0,0.2465569
153.0,153.0,0.11114207
154.0,154.0,7.344561E-5
155.0,155.0,0.001789587
156.0,156.0,0.3512492
157.0,157.0,6.017139E-4
158.0,158.0,0.15064412
159.0,159.0,6.0206953E-6
160.0,160.0,6.348209E-5
161.0,161.0,0.02497813
162.0,162.0,0.12344955
163.0,163.0,2.7033446E-5
164.0,164.0,4.3986476E-4
165.0,165.0,0.25567546
166.0,166.0,0.07196934
167.0,167.0,0.5393312
168.0,168.0,0.43577048
169.0,169.0,0.01786452
170.0,170.0,0.013804186
171.0,171.0,0.528248
172.0,172.0,0.0070037125
173.0,173.0,0.13687018
174.0,174.0,0.00653751
175.0,175.0,9.678026E-4
176.0,176.0,0.011366995
177.0,177.0,0.22187996
178.0,178.0,0.0070535704
179.0,179.0,0.05488743
180.0,180.0,3.1715675E-4
181.0,181.0,0.14006673
182.0,182.0,0.008409335
183.0,183.0,0.9207858
184.0,184.0,0.003256664
185.0,185.0,0.047156252
186.0,186.0,0.72190875
187.0,187.0,0.20119365
188.0,188.0,0.12109273
189.0,189.0,0.46236718
190.0,190.0,0.49709636
191.0,191.0,8.5767475E-4
192.0,192.0,7.017005E-4
193.0,193.0,0.07367698
194.0,194.0,0.0136906095
