x,y,species max
1.0,1.0,0.05925346
2.0,2.0,0.06848705
3.0,3.0,0.056209352
4.0,4.0,0.07183891
5.0,5.0,0.039116506
6.0,6.0,3.9678876E-6
7.0,7.0,7.387528E-6
8.0,8.0,0.020687457
9.0,9.0,2.3464145E-6
10.0,10.0,0.016177168
11.0,11.0,0.20365535
12.0,12.0,1.4197617E-5
13.0,13.0,0.5068651
14.0,14.0,2.9044818E-6
15.0,15.0,0.10668644
16.0,16.0,0.0011231843
17.0,17.0,0.8759093
18.0,18.0,0.026877377
19.0,19.0,0.004981858
20.0,20.0,4.9073046E-6
21.0,21.0,0.03185923
22.0,22.0,0.012402773
23.0,23.0,1.2246441E-5
24.0,24.0,0.04257899
25.0,25.0,1.0737393E-5
26.0,26.0,0.5250961
27.0,27.0,0.79697424
28.0,28.0,1.03812104E-4
29.0,29.0,0.07250999
30.0,30.0,0.009391677
31.0,31.0,0.04491112
32.0,32.0,2.5378336E-4
33.0,33.0,0.3650225
34.0,34.0,0.28233808
35.0,35.0,2.3949213E-4
36.0,36.0,1.5974695E-4
37.0,37.0,0.15520994
38.0,38.0,2.7872504E-6
39.0,39.0,0.0013220516
40.0,40.0,5.698659E-5
41.0,41.0,2.6629775E-4
42.0,42.0,0.9527259
43.0,43.0,2.7583155E-6
44.0,44.0,0.3502884
45.0,45.0,6.656923E-8
46.0,46.0,0.106171966
47.0,47.0,8.808763E-4
48.0,48.0,0.0488911
49.0,49.0,0.056206416
50.0,50.0,0.03501154
51.0,51.0,0.07613903
52.0,52.0,0.006404918
53.0,53.0,0.010791905
54.0,54.0,6.2075866E-5
55.0,55.0,0.4116831
56.0,56.0,9.17869E-8
57.0,57.0,2.478319E-6
58.0,58.0,2.9505821E-7
59.0,59.0,0.18178748
60.0,60.0,1.0207662E-5
61.0,61.0,1.2466993E-5
62.0,62.0,0.013430913
63.0,63.0,8.302159E-4
64.0,64.0,0.083702065
65.0,65.0,0.039510462
66.0,66.0,7.734316E-6
67.0,67.0,9.865753E-5
68.0,68.0,8.6993873E-7
69.0,69.0,6.9442012E-6
70.0,70.0,0.014961046
71.0,71.0,1.2508436E-5
72.0,72.0,0.11221215
73.0,73.0,2.2662502E-7
74.0,74.0,0.01866565
75.0,75.0,0.06279258
76.0,76.0,0.11829845
77.0,77.0,1.4553515E-5
78.0,78.0,1.45685335E-5
79.0,79.0,0.14232557
80.0,80.0,0.034881793
81.0,81.0,1.0217497E-5
82.0,82.0,0.11557363
83.0,83.0,0.0013382033
84.0,84.0,0.006534969
85.0,85.0,2.7337283E-6
86.0,86.0,4.139264E-4
87.0,87.0,4.7093232E-5
88.0,88.0,0.031113304
89.0,89.0,0.094642326
90.0,90.0,7.306656E-5
91.0,91.0,4.1126605E-6
92.0,92.0,0.9611238
93.0,93.0,0.14271735
94.0,94.0,1.2969967E-6
95.0,95.0,0.8239528
96.0,96.0,0.12105019
97.0,97.0,2.4672202E-6
98.0,98.0,8.271612E-7
99.0,99.0,2.5557753E-7
100.0,100.0,0.053654604
101.0,101.0,2.8533545E-6
102.0,102.0,1.0637003E-6
103.0,103.0,0.048412804
104.0,104.0,6.057306E-7
105.0,105.0,4.6102023E-6
106.0,106.0,0.09907568
107.0,107.0,0.06414183
108.0,108.0,0.05472587
109.0,109.0,0.05819304
110.0,110.0,1.5864356E-5
111.0,111.0,0.107212976
112.0,112.0,0.06390151
113.0,113.0,2.0840268E-7
114.0,114.0,0.047812287
115.0,115.0,0.4685782
116.0,116.0,0.41282663
117.0,117.0,0.09556421
118.0,118.0,0.0011148663
119.0,119.0,3.0319397E-6
120.0,120.0,8.92594E-5
121.0,121.0,2.4218545E-5
122.0,122.0,0.11554081
123.0,123.0,0.043607622
124.0,124.0,0.0035601824
125.0,125.0,0.11596713
126.0,126.0,0.00912103
127.0,127.0,1.2887414E-6
128.0,128.0,6.678449E-6
129.0,129.0,4.229123E-5
130.0,130.0,1.5763874E-4
131.0,131.0,0.10112011
132.0,132.0,0.035495363
133.0,133.0,0.042330146
134.0,134.0,0.03603981
135.0,135.0,0.0365252
136.0,136.0,0.09157227
137.0,137.0,0.010712674
138.0,138.0,9.900939E-6
139.0,139.0,0.011390988
140.0,140.0,0.040598992
141.0,141.0,0.03416154
142.0,142.0,0.53420275
143.0,143.0,0.06598543
