X,Y,Test or train,Raw prediction,Cumulative prediction,Cloglog prediction
1.0,1.0,train,9.328479152162084E-6,0.5201730794625243,0.03246592261747194
2.0,2.0,train,1.4720557553084008E-4,5.565170722174256,0.405967231856995
3.0,3.0,train,1.2094019720427106E-4,4.003471865921943,0.348118547305163
4.0,4.0,train,1.6574534433126697E-4,7.124565814864969,0.44368212957694075
5.0,5.0,train,1.796396247651711E-4,8.421526934141621,0.4703686645252412
6.0,6.0,train,1.871126339693266E-4,9.253638447746695,0.4841885533174577
7.0,7.0,train,1.7330539754613843E-4,7.8331992662929695,0.45836519198962733
8.0,8.0,train,1.9692405636319323E-4,9.94847150410157,0.5017868612092309
9.0,9.0,train,1.7323333083757377E-4,7.825960397424227,0.4582270706825461
10.0,10.0,train,1.7236355072481442E-4,7.736634103462458,0.4565572907555586
12.0,12.0,train,1.8416029250157952E-4,8.864088151842493,0.4787723892357856
13.0,13.0,train,2.0656706409041538E-4,11.018077405893662,0.5184979328639032
14.0,14.0,train,2.1049011665542582E-4,11.381182891656197,0.5251349942112951
15.0,15.0,train,2.2701008995985213E-4,13.189354148938941,0.5520945945929873
16.0,16.0,train,2.4688823212267797E-4,15.579985438483357,0.582513509442473
17.0,17.0,train,1.702325991414123E-4,7.5005570796139365,0.4524445664465403
19.0,19.0,train,1.5208666862609346E-4,5.900430343121219,0.4161378397434663
21.0,21.0,train,1.8267329660295607E-4,8.69952272167751,0.47602294973144377
22.0,22.0,train,1.6062716324840432E-4,6.660247121900637,0.43351634657640536
23.0,23.0,train,1.4946184318997965E-4,5.737538044910989,0.41069039329879486
24.0,24.0,train,1.6664173058464173E-4,7.209526198638679,0.44544367466665225
25.0,25.0,train,1.855769468395958E-4,9.05102758135784,0.48137834738497265
27.0,27.0,train,1.8514259110442497E-4,8.99371681917028,0.4805807311025889
28.0,28.0,train,2.1574891708476133E-4,11.999653566438107,0.5338885994476046
29.0,29.0,train,2.9948040552999535E-4,27.961451978484064,0.6533975632800789
30.0,30.0,train,2.595152965778813E-4,18.04499361170875,0.6007543103015143
31.0,31.0,train,1.7888884056352917E-4,8.336367436560984,0.4689599279400316
33.0,33.0,train,1.2575146990979116E-4,4.2377712888956065,0.35912130387132557
34.0,34.0,train,1.5590254505359552E-4,6.285966146838871,0.4239674534186837
36.0,36.0,train,1.2581154308292743E-4,4.240692067555366,0.35925750299488857
39.0,39.0,train,1.1504086657746657E-4,3.708612159591615,0.33436940434263396
40.0,40.0,train,1.3196057417583007E-4,4.720256181863558,0.37304669044548844
41.0,41.0,train,1.5102773941898693E-4,5.836264905863757,0.4139462708871968
42.0,42.0,train,1.1675906095234583E-4,3.7907035132255467,0.3384035376389929
43.0,43.0,train,1.1820853249589127E-4,3.864463767380972,0.3417877203630524
44.0,44.0,train,1.1123449869750423E-4,3.5369960097335937,0.3253446430460074
45.0,45.0,train,1.3337548308768872E-4,4.799672564484879,0.3761773882506081
47.0,47.0,train,1.205406269318312E-4,3.9831386589822433,0.3471963308460103
48.0,48.0,train,1.1212667887177718E-4,3.577221371894305,0.32747088819936865
49.0,49.0,train,1.1596200457464311E-4,3.7501431577930067,0.3365351853106665
50.0,50.0,train,1.1798677406429273E-4,3.853178993734566,0.3412710892439538
51.0,51.0,train,8.991344730596907E-5,2.725892461825697,0.2724833103273656
53.0,53.0,train,9.516481385400166E-5,2.8998357494314644,0.28587548449771893
54.0,54.0,train,1.2901631766828336E-4,4.497597754787269,0.36648162785124005
55.0,55.0,train,1.799047109582573E-4,8.451594970961542,0.4708651667441379
56.0,56.0,train,1.9985627954888143E-4,10.216920918459504,0.5069287827129659
57.0,57.0,train,2.307159840968884E-4,13.609669703680884,0.5579290365560488
59.0,59.0,train,1.4489947292583379E-4,5.4298328363084245,0.4011006277485367
60.0,60.0,train,2.0509788897077008E-4,10.87815142272597,0.5159885611279422
61.0,61.0,train,2.1884990689070133E-4,12.344167436478806,0.5389745704228939
62.0,62.0,train,2.0869675915378185E-4,11.23908354723199,0.522112401554095
63.0,63.0,train,2.149824573266185E-4,11.858686241284929,0.5326228955200701
64.0,64.0,train,2.1926581946393682E-4,12.381124254955697,0.5396524795649993
65.0,65.0,train,2.3622646735570887E-4,14.21862858404451,0.5664643412689155
66.0,66.0,train,2.313082945563954E-4,13.680071548063973,0.5588544812498032
67.0,67.0,train,3.109488995158493E-4,33.07112247309546,0.6671798367042322
68.0,68.0,train,3.1238369282232697E-4,34.242772979588196,0.6688650744385237
69.0,69.0,train,2.2665765565930098E-4,13.120003645093538,0.5515357393547946
