x,y,species min
1.0,1.0,0.06829336
2.0,2.0,0.20554724
3.0,3.0,0.115278326
4.0,4.0,0.10744221
5.0,5.0,0.74545145
6.0,6.0,0.17036648
7.0,7.0,0.06388782
8.0,8.0,0.07439101
9.0,9.0,0.1317703
10.0,10.0,1.3779162E-6
11.0,11.0,0.14551009
12.0,12.0,0.9504073
13.0,13.0,0.022882408
14.0,14.0,0.69763184
15.0,15.0,0.14920685
16.0,16.0,0.3903057
17.0,17.0,0.38458326
18.0,18.0,1.517923E-5
19.0,19.0,0.33007073
20.0,20.0,0.115374565
21.0,21.0,0.11642512
22.0,22.0,0.17497271
23.0,23.0,0.12565596
24.0,24.0,4.7143688E-4
25.0,25.0,0.1354221
26.0,26.0,0.45875582
27.0,27.0,0.25439477
28.0,28.0,0.6412426
29.0,29.0,0.099521734
30.0,30.0,0.14227235
31.0,31.0,0.75542235
32.0,32.0,0.007259956
33.0,33.0,0.24758688
34.0,34.0,0.17434873
35.0,35.0,0.098961145
36.0,36.0,0.7649037
37.0,37.0,0.32018843
38.0,38.0,0.12459714
39.0,39.0,0.099807434
40.0,40.0,0.14085884
41.0,41.0,0.10450551
42.0,42.0,0.058873236
43.0,43.0,8.2850794E-4
44.0,44.0,0.068627596
45.0,45.0,0.08976282
46.0,46.0,0.0374294
47.0,47.0,0.12468697
48.0,48.0,0.0035065184
49.0,49.0,0.1045031
50.0,50.0,0.09754989
51.0,51.0,0.055090558
52.0,52.0,0.119557805
53.0,53.0,0.35751015
54.0,54.0,0.19897702
55.0,55.0,0.04667115
56.0,56.0,0.0024344437
57.0,57.0,0.0994577
58.0,58.0,0.3752646
59.0,59.0,0.34765455
60.0,60.0,0.189893
61.0,61.0,0.2172655
62.0,62.0,0.74787885
63.0,63.0,0.35378522
64.0,64.0,0.09250488
65.0,65.0,0.10021068
66.0,66.0,0.06159013
67.0,67.0,0.04389326
68.0,68.0,0.09720991
69.0,69.0,0.18978924
70.0,70.0,0.13068393
71.0,71.0,0.020787783
72.0,72.0,0.06973844
73.0,73.0,0.032846987
74.0,74.0,0.036786757
75.0,75.0,0.45759293
76.0,76.0,0.0921706
77.0,77.0,0.12028413
78.0,78.0,0.120763525
79.0,79.0,0.050063442
80.0,80.0,0.7625644
81.0,81.0,0.28965822
82.0,82.0,0.753396
83.0,83.0,0.44816184
84.0,84.0,0.12684147
85.0,85.0,0.10471568
86.0,86.0,0.7734406
87.0,87.0,0.10062356
88.0,88.0,0.052830037
89.0,89.0,0.14996888
90.0,90.0,0.13103656
91.0,91.0,0.046365123
92.0,92.0,0.018626155
93.0,93.0,0.14374529
94.0,94.0,0.033788823
95.0,95.0,0.8284883
96.0,96.0,0.10084754
97.0,97.0,0.1219096
98.0,98.0,0.13042209
99.0,99.0,0.076462775
100.0,100.0,0.6850389
101.0,101.0,0.0013418316
102.0,102.0,0.8069393
103.0,103.0,0.1537975
104.0,104.0,0.70586497
105.0,105.0,0.77297944
106.0,106.0,0.053411216
107.0,107.0,0.56163466
108.0,108.0,0.69236696
109.0,109.0,0.04112484
110.0,110.0,0.13963844
