X,Y,Test or train,Raw prediction,Cumulative prediction,Cloglog prediction
1.0,1.0,train,5.378055409514662E-4,32.27967526830126,0.5494793221628931
3.0,3.0,train,7.178398707961586E-4,37.35383261183425,0.6550205645863387
4.0,4.0,train,0.0012100418015896462,53.029519381235076,0.8337079656996809
5.0,5.0,train,0.0017595286509291725,70.07571995822467,0.9263683134498107
6.0,6.0,train,7.15070045743507E-4,37.290340396570414,0.6536009775894932
8.0,8.0,train,0.0011053541678458989,49.320099259093034,0.8057869934598956
9.0,9.0,train,0.0010894429281720355,48.55001172955242,0.8011510370422544
11.0,11.0,train,0.0015490136111341868,65.38654444049115,0.8993966687201363
12.0,12.0,train,0.0011973459441183686,52.59320859774331,0.8305482233433754
13.0,13.0,train,6.127470497946383E-4,34.73851512765821,0.596855288898551
14.0,14.0,train,0.0011383750002169836,50.13177730510398,0.815066039164776
15.0,15.0,train,0.001298511543346817,56.95033075063034,0.8541497933190558
16.0,16.0,train,0.0010049922609699077,46.03879938803866,0.7746280287884836
17.0,17.0,train,5.919111276021763E-4,33.78069633682387,0.5842072447357058
18.0,18.0,train,0.0012583913998124791,55.51310374422044,0.8452110929833501
20.0,20.0,train,0.0011077141743238309,49.557209380754806,0.8064653474391007
21.0,21.0,train,0.001861849256053377,72.42550628081307,0.9367323098961342
22.0,22.0,train,0.0012444325544386718,54.726243386303814,0.8419742959560987
23.0,23.0,train,0.0014421163775990198,61.05898492849566,0.8821195034355832
24.0,24.0,train,0.0011054975996615587,49.33782902624601,0.8058282888970085
25.0,25.0,train,0.0018014739194563017,71.32089320693161,0.9308078554088264
26.0,26.0,train,0.0021055725707739676,78.31055836332816,0.9559189395803076
27.0,27.0,train,0.0013235893486323843,57.77372887930407,0.8594729886934849
28.0,28.0,train,4.723799135980883E-4,30.815912616176625,0.5035890513549143
29.0,29.0,train,0.002288952227745084,81.5907802480627,0.9664125909444006
30.0,30.0,train,7.066900117989232E-4,36.8473366320139,0.6492703827245094
31.0,31.0,train,9.039031971172138E-4,42.3787828918845,0.7381879079485272
32.0,32.0,train,0.003203733300537063,94.05193318104375,0.9913470917960929
34.0,34.0,train,5.974462786080497E-4,34.15088111992608,0.5876054534083812
36.0,36.0,train,0.0020033670482544107,76.37965691354265,0.9487066926553996
37.0,37.0,train,4.620661767412398E-4,30.521777902174442,0.4959400189828611
38.0,38.0,train,0.002639940176389496,88.867291746233,0.9800390871037736
40.0,40.0,train,0.0011377607426984562,50.10171300273285,0.8148975432564773
41.0,41.0,train,0.002350363800416828,83.9141121782919,0.9693355998861484
43.0,43.0,train,0.003239943337165836,94.37592875551785,0.9917993746114394
44.0,44.0,train,0.0024224324396884115,86.05896369696706,0.9724430904799863
46.0,46.0,train,0.001285277409886886,56.319862431489035,0.851259814926786
47.0,47.0,train,0.001973923031747302,75.67162474693153,0.9464179552649774
48.0,48.0,train,0.0037692855774820793,96.86422776523955,0.9962587984972185
51.0,51.0,train,0.001999307176368545,76.26705526874122,0.9483970183513706
52.0,52.0,train,0.0015928543807336504,66.14523881823791,0.9057277398562109
53.0,53.0,train,0.0023637045661229037,84.62403265295177,0.9699361534954815
54.0,54.0,train,0.002154610688952393,79.59542371308488,0.9590100779202553
55.0,55.0,train,0.002746620647077294,90.22069383271862,0.9829591844706694
56.0,56.0,train,0.0025077512230405716,86.8011637136497,0.9757174120797597
57.0,57.0,train,0.0026141615456585017,88.07974008064483,0.9792614260337399
58.0,58.0,train,0.0010417540402863973,47.2714506617941,0.7865827492374087
60.0,60.0,train,0.0027087499839476906,89.67478636470065,0.9819750216506071
61.0,61.0,train,9.074726249214803E-4,42.572881943905976,0.7395697681034247
62.0,62.0,train,0.0023572508765209083,84.14974538284491,0.9696471145056057
63.0,63.0,train,0.0021302241938145833,78.52375887867487,0.9575009514807884
64.0,64.0,train,0.0011261403536479754,49.92928457859181,0.8116808936197171
65.0,65.0,train,0.004770156135433192,99.48451947444165,0.9991516698372345
66.0,66.0,train,0.0025898740295647676,87.81801270036631,0.9785010488409449
68.0,68.0,train,0.0024198583473327012,85.81602504103897,0.972337722647751
69.0,69.0,train,0.0012635909484695201,55.765767432587516,0.8463997513026149
70.0,70.0,train,0.005154634007692803,100.0,0.9995202608917356
71.0,71.0,train,0.0020214407199539396,76.87098750153676,0.9500628991889216
73.0,73.0,train,9.920520648697346E-4,45.55859888692015,0.7702624899047747
74.0,74.0,train,5.922692657541454E-4,33.816363099623544,0.5844279621741839
75.0,75.0,train,0.002776457242582367,90.49830787965901,0.983696568638659
76.0,76.0,train,0.0015418475900700502,64.67006231478715,0.8983221252983303
77.0,77.0,train,0.0018745617987500638,73.36097435360703,0.9379135890921597
78.0,78.0,train,0.002994832608517315,93.10642000889077,0.9882057520246262
79.0,79.0,train,0.0011872987583498589,52.213794019834765,0.8280051807774927
80.0,80.0,train,0.001664296129533545,67.66328319371337,0.9152023918854282
81.0,81.0,train,0.0016598555917117289,67.33070755600382,0.9146422810227445
82.0,82.0,train,6.55302489979872E-4,35.644949143356904,0.6215050152200616
83.0,83.0,train,0.0026238108575644104,88.60331031645403,0.9795560016857144
84.0,84.0,train,0.0022943573233419044,82.04899073986545,0.9666806715212252
85.0,85.0,train,9.979053707055623E-4,45.83842374610007,0.7722475538231126
86.0,86.0,train,0.0022951335616083176,82.278868428568,0.966718995081118
87.0,87.0,train,0.0023475733350359442,83.67922672753242,0.9692084739312856
88.0,88.0,train,0.00144091578175909,60.994296376585346,0.8819094886808999
89.0,89.0,train,0.0029055530600737476,91.92204598588418,0.9865365588963392
91.0,91.0,train,0.0015242697714757249,63.82931288981871,0.8956374781282999
92.0,92.0,train,0.0026937197578114852,89.40390858304669,0.9815688472374375
95.0,95.0,train,0.0018610577669932265,72.39812114897104,0.9366580240335978
97.0,97.0,train,0.0013488276212167344,58.344315986960844,0.8646341083456723
98.0,98.0,train,0.0018498951259046188,72.03400827498234,0.935601007713484
99.0,99.0,train,0.0027123909303327053,89.94603321200444,0.9820720596473193
100.0,100.0,train,0.002796685328023432,91.05692056118635,0.9841782526412984
101.0,101.0,train,0.0018853741222250987,73.69307674508828,0.9389009222472997
102.0,102.0,train,0.003275460100111575,94.70344422630046,0.9922200243206245
103.0,103.0,train,8.012048520042628E-4,39.2812639462083,0.6951292972436205
107.0,107.0,train,0.0021418019896848467,79.16478989896416,0.9582242331769737
108.0,108.0,train,0.0029840422482261997,92.80698978193732,0.9880155526227088
109.0,109.0,train,0.0016140607502837716,66.34327628694366,0.9086456057628917
110.0,110.0,train,0.001654599646470405,66.83361715499298,0.9139745350437806
112.0,112.0,train,0.0010254855515497941,46.544622938745796,0.7813726113341429
113.0,113.0,train,0.0014702465739947774,62.359472702685245,0.8869347032840732
114.0,114.0,train,0.0016915414616502252,68.16809117605521,0.9185594451424358
115.0,115.0,train,0.0015703450778122537,65.86439648081634,0.902528570267581
116.0,116.0,train,0.002981048136984038,92.50851576087314,0.9879622345220844
117.0,117.0,train,4.1793747547987347E-4,29.264855909733754,0.46185903113490523
118.0,118.0,train,0.0023204956003990596,82.73129139893274,0.9679471848869059
119.0,119.0,train,0.002063844109011411,77.89031086427713,0.9531056639618208
120.0,120.0,train,0.0012406537402054067,54.512441223707334,0.841086476123081
121.0,121.0,train,0.0011710607076968055,51.35154952457137,0.8238142363215238
122.0,122.0,train,0.001068222493795214,48.11124545043483,0.7947955079089486
