X,Y,Test or train,Raw prediction,Cumulative prediction,Cloglog prediction
1.0,1.0,train,1.3482526622350866E-4,17.78281151218209,0.49971343931699297
2.0,2.0,train,1.4145110771377555E-4,19.066703518856013,0.5164545819313455
3.0,3.0,train,1.6280360919709565E-4,23.701712168916774,0.5666866597915416
4.0,4.0,train,1.3718892124890014E-4,18.25397075240488,0.5057510360032
5.0,5.0,train,1.5468265186222406E-4,21.78893306326378,0.5482282483747738
6.0,6.0,train,9.45091680334054E-5,11.971157722632718,0.3845966393168594
7.0,7.0,train,1.2750916323930523E-4,16.40729092108811,0.48055412447643076
8.0,8.0,train,1.6040286504380652E-4,23.18874782832926,0.5613098628649731
10.0,10.0,train,1.8506154514196145E-4,29.764294945419234,0.6135022974633343
11.0,11.0,train,2.2134756943784634E-4,40.17191543568329,0.6792279159076652
12.0,12.0,train,1.7157946057743575E-4,26.129615403576654,0.5857866930595098
13.0,13.0,train,1.320700096617874E-4,17.2963947927351,0.49258239903977064
14.0,14.0,train,1.172286952075359E-4,14.98573239488354,0.45238547548085095
15.0,15.0,train,2.599766018575641E-4,52.75061132574034,0.7369615678735179
16.0,16.0,train,2.830416992818736E-4,62.43036721926486,0.7663512990209532
17.0,17.0,train,1.6325645788339618E-4,23.790019308763128,0.5676934643605553
18.0,18.0,train,8.266953279588375E-5,10.46182242942039,0.3460073613780601
19.0,19.0,train,1.5145308078453687E-4,21.193259059228424,0.5406709537240827
20.0,20.0,train,1.573289743410879E-4,22.375260332186727,0.5543279470793814
21.0,21.0,train,1.0946893389561049E-4,13.90732611021693,0.4301163726771592
22.0,22.0,train,2.171691637260148E-4,38.981176825276734,0.6722685232517399
23.0,23.0,train,2.1389620211433575E-4,38.22380993449322,0.666711911702227
24.0,24.0,train,1.489434625118514E-4,20.726759248191655,0.5347111909850789
25.0,25.0,train,9.118674398761185E-5,11.565150333983974,0.37400358438847103
26.0,26.0,train,1.0390200361025417E-4,13.129296781917866,0.4135845240898979
27.0,27.0,train,2.3210227350502127E-4,43.704854411549285,0.6964683811169756
28.0,28.0,train,2.4450706894715336E-4,47.48701608635987,0.7152064637756144
29.0,29.0,train,1.0781613279249746E-4,13.699245006671692,0.4252573745764361
30.0,30.0,train,1.0227849553949403E-4,12.914083496690782,0.408673556028443
31.0,31.0,train,1.1207790330035509E-4,14.264974960044436,0.43770290449438065
32.0,32.0,train,1.2014612354037888E-4,15.328740484331492,0.4605310180247483
33.0,33.0,train,1.9684540279390965E-4,33.274933780663574,0.6362036358344976
34.0,34.0,train,6.795760632064805E-5,9.183328097848566,0.294667915622586
35.0,35.0,train,1.2330261394284363E-4,15.717415575695155,0.4692076234013911
36.0,36.0,train,1.3905276738949694E-4,18.634050791190433,0.5104605218792616
