X,Y,Test or train,Raw prediction,Cumulative prediction,Cloglog prediction
1.0,1.0,train,1.0182079600674295E-4,18.99398612227008,0.5165835159912691
3.0,3.0,train,9.111023937097869E-5,17.525318842104525,0.47817153510568555
4.0,4.0,train,1.0196362894055464E-4,19.01812696750403,0.5170761820943155
5.0,5.0,train,1.0437458582582488E-4,19.43730718407414,0.525316810098755
6.0,6.0,train,8.588267138191563E-5,16.80220404013339,0.4583297597669205
7.0,7.0,train,6.555810311130805E-5,14.251392719588306,0.37374971058506556
9.0,9.0,train,9.327383804588082E-5,17.854217220751444,0.4861694930420787
10.0,10.0,train,1.0420527818775909E-4,19.41101648197975,0.5247427370591132
11.0,11.0,train,9.409642362204982E-5,17.98702834557719,0.4891779979250719
12.0,12.0,train,7.81745394515213E-5,15.875351348188937,0.42768811545611196
13.0,13.0,train,7.803050000551976E-5,15.857883548846608,0.42709932362258685
14.0,14.0,train,8.14972255044156E-5,16.251626572624552,0.4411035826419687
15.0,15.0,train,9.023810953272595E-5,17.414945390923627,0.4749125241086303
16.0,16.0,train,7.093254537959197E-5,15.006626087103315,0.3973219563395285
17.0,17.0,train,5.9556021192573145E-5,13.379187871908202,0.34633323800279947
18.0,18.0,train,7.276875872783507E-5,15.266306710196275,0.40517050667523
19.0,19.0,train,9.418410182554561E-5,18.001184398550272,0.4894976294415404
20.0,20.0,train,1.1035580814157228E-4,20.240468158997793,0.545158522902006
21.0,21.0,train,1.563858318662018E-4,29.58352798910423,0.6725450329260951
22.0,22.0,train,1.5990353365775877E-4,30.758391855411578,0.6806657289457553
23.0,23.0,train,1.4252054511140392E-4,25.86812610479371,0.6384747693730235
24.0,24.0,train,1.461389056682577E-4,26.79083737923915,0.6476936401707134
25.0,25.0,train,1.3155359826751685E-4,23.759512585231274,0.6090332560296516
26.0,26.0,train,1.036221323107001E-4,19.32046348208867,0.5227601396887862
27.0,27.0,train,1.0239954234652181E-4,19.101323408532778,0.518576652913848
29.0,29.0,train,9.368567371346E-5,17.920710434149726,0.48767793933058423
30.0,30.0,train,8.380218174972296E-5,16.563257450426214,0.45022474338586016
31.0,31.0,train,1.0929383672930688E-4,20.121990547288593,0.5416971815796208
32.0,32.0,train,1.466123434122047E-4,26.947746124193213,0.6488823447258862
34.0,34.0,train,1.0650953648590298E-4,19.741380346683368,0.5324965817836383
35.0,35.0,train,1.5700157262511346E-4,29.833221078594057,0.6739812483952625
36.0,36.0,train,1.2169159854954585E-4,22.039795851387588,0.5805160805886864
37.0,37.0,train,1.282909304638911E-4,23.157637515847796,0.5998201845841166
38.0,38.0,train,1.1459139954099141E-4,20.97479286209578,0.5587057076766428
39.0,39.0,train,1.364879418609468E-4,24.55874907382326,0.6225654079948632
40.0,40.0,train,1.3533811870224775E-4,24.42029345838546,0.6194545466352792
41.0,41.0,train,1.3700820626600592E-4,24.667991456997935,0.623964621002733
43.0,43.0,train,1.4952552511943046E-4,27.57565231868151,0.6561089846427259
44.0,44.0,train,1.2422329210106945E-4,22.444420392087057,0.5880294039608023
45.0,45.0,train,1.2816130990098268E-4,23.12884871362702,0.5994497135152823
46.0,46.0,train,1.2332986066828277E-4,22.310426245561462,0.5853934524408604
47.0,47.0,train,1.2477126665820263E-4,22.528616152273987,0.5896378322590914
48.0,48.0,train,9.721355013231669E-5,18.38717648556721,0.5004195216882418
49.0,49.0,train,8.131189483761062E-5,16.23132307769197,0.44036365337475847
50.0,50.0,train,6.537334680140682E-5,14.217089718456615,0.37292318191936
52.0,52.0,train,8.511806333934623E-5,16.70319405468279,0.455365038192718
53.0,53.0,train,5.777542323803432E-5,13.13642193253838,0.33797124716035076
54.0,54.0,train,1.0395758797760659E-4,19.372554250734837,0.5239016404375401
55.0,55.0,train,1.2911202377963784E-4,23.32826148638428,0.602159020489908
56.0,56.0,train,1.0790327976126464E-4,19.953863371782823,0.5371250053715622
57.0,57.0,train,1.3772157315622552E-4,24.795613863193953,0.6258747405689721
58.0,58.0,train,1.4090327806254844E-4,25.49094195517473,0.6342766569645906
59.0,59.0,train,1.4892833271149957E-4,27.427185228452494,0.6546397693135675
60.0,60.0,train,1.5352587417314227E-4,28.693041784684883,0.6657907940888756
61.0,61.0,train,1.5627307233820586E-4,29.540200402309097,0.672281336704988
62.0,62.0,train,2.0821083063431032E-4,70.66571646827745,0.7738082598670043
