X,Y,Test or train,Raw prediction,Cumulative prediction,Cloglog prediction
1.0,1.0,train,5.184041154898627E-4,38.257037229092404,0.6324617697483481
2.0,2.0,train,6.612214017698627E-4,43.00605078442789,0.7210374402400442
3.0,3.0,train,4.304569948911842E-4,34.83759392560129,0.5644391547295087
4.0,4.0,train,0.001050268311873008,59.01356197408476,0.8683810699642511
6.0,6.0,train,6.294757286269282E-4,42.13476675531508,0.7034037720213318
7.0,7.0,train,9.577890989895289E-4,55.60684299951903,0.842650646039319
9.0,9.0,train,0.0010345162291676034,58.25505382005745,0.8643165267373124
10.0,10.0,train,0.0015616733614139135,83.05393553340649,0.9509668489372901
12.0,12.0,train,8.690476023710121E-4,51.00419290600858,0.8132427868957428
13.0,13.0,train,3.7425817913990217E-4,32.276100416130845,0.5145178872152156
14.0,14.0,train,6.99363405841632E-4,44.659342772695084,0.7408431460776814
15.0,15.0,train,0.0011082843377955046,62.03667872826023,0.882328803588508
17.0,17.0,train,7.580836134143199E-4,46.7744899800946,0.7686209494117026
18.0,18.0,train,0.0010796715644466393,60.189891265683954,0.8756451172879803
19.0,19.0,train,4.772154874207138E-4,37.147224757276355,0.6020390799522601
21.0,21.0,train,0.001213216102645252,67.57076236654024,0.9039092195555076
22.0,22.0,train,8.86658774715186E-4,52.01757861355292,0.819486417424708
23.0,23.0,train,9.496759055028229E-4,54.914615654726084,0.8401663852346377
24.0,24.0,train,0.0010857678245175418,60.74054009313366,0.8771002655911045
25.0,25.0,train,0.001454281630429111,78.62102985478951,0.9396689327798383
26.0,26.0,train,0.0015428391567140361,82.35438811410822,0.9491509489973643
27.0,27.0,train,0.0012022779699384872,67.10370014480615,0.9018582777971942
28.0,28.0,train,0.0017188729265966475,88.84355387566593,0.9638029457401365
29.0,29.0,train,0.0012483470374605695,68.68145709076391,0.9102109508027696
30.0,30.0,train,9.071825050491454E-4,53.04965832902395,0.8264997444122291
31.0,31.0,train,0.0014985877948273183,80.53491622516056,0.9446154089688478
32.0,32.0,train,0.001302111965949926,71.32851549848361,0.9190643499442427
33.0,33.0,train,0.0014927679633827055,80.38507425013138,0.9439895505947173
34.0,34.0,train,0.0012168848238809397,67.81422239998389,0.9045874754024974
35.0,35.0,train,0.0011702248063151397,65.54052982094159,0.8955926149217611
36.0,36.0,train,0.0013687853698661457,75.1015453050876,0.9288406127240488
37.0,37.0,train,6.961024948368154E-4,44.45819230450853,0.7392063147830416
38.0,38.0,train,0.0016207739160174948,85.62709893954093,0.9562546186587758
39.0,39.0,train,0.001611407943331684,85.35630147908036,0.9554563442491069
40.0,40.0,train,9.434224662630465E-4,54.513259918225,0.8382248471523375
41.0,41.0,train,7.715703556908976E-4,47.54178221316255,0.7745682955342188
42.0,42.0,train,8.260507229474909E-4,49.386632318373785,0.7970768645184708
43.0,43.0,train,0.0011682314247091527,65.32991645083685,0.8951899979672359
44.0,44.0,train,3.454706315731134E-4,30.762719286401346,0.4867694972326657
45.0,45.0,train,0.0013549723370887543,74.12088441640115,0.926917256149192
46.0,46.0,train,0.001887913505964242,92.64259028360881,0.9738827403561215
47.0,47.0,train,9.043767539296926E-4,52.76130831430897,0.8255572896374441
48.0,48.0,train,0.0013667247726202986,74.94186302008842,0.9285569358656893
49.0,49.0,train,8.554615134038694E-4,50.65938836986842,0.8082789805056687
50.0,50.0,train,0.0014456220519316833,78.33101629923627,0.938651729271444
52.0,52.0,train,0.0010989980033718802,61.78955651758089,0.8801999386341074
53.0,53.0,train,7.44443695175095E-4,46.523956012890665,0.7624464541106799
54.0,54.0,train,0.0017061905370806697,88.38027990047749,0.9629056474907064
55.0,55.0,train,0.0010926631037910153,61.502588612130054,0.8787256250889763
56.0,56.0,train,0.00197410830646294,93.32611181710578,0.9778868471577067
57.0,57.0,train,0.002294536269952892,96.5649909704559,0.9880886178086915
58.0,58.0,train,9.949936589591704E-4,56.72558694481345,0.8535572691629264
59.0,59.0,train,0.001697245181659198,88.15881352308989,0.962259404806709
60.0,60.0,train,0.0018263756115439803,91.3402711823931,0.9705877000453065
61.0,61.0,train,0.0012789220739634838,70.08622924541024,0.9153581235497112
