type	modified	license	rightsholder	accessrights	bibliographiccitation	references	institutionid	collectionid	datasetid	institutioncode	collectioncode	datasetname	basisofrecord	informationwithheld	datageneralizations	dynamicproperties	occurrenceid	catalognumber	recordnumber	recordedby	individualcount	sex	lifestage	reproductivecondition	behavior	establishmentmeans	occurrencestatus	preparations	disposition	associatedmedia	associatedreferences	associatedsequences	associatedtaxa	othercatalognumbers	occurrenceremarks	organismid	organismname	organismscope	associatedoccurrences	associatedorganisms	previousidentifications	organismremarks	materialsampleid	eventid	fieldnumber	eventdate	eventtime	startdayofyear	enddayofyear	year	month	day	verbatimeventdate	habitat	samplingprotocol	samplingeffort	fieldnotes	eventremarks	locationid	highergeographyid	highergeography	continent	waterbody	islandgroup	island	country	countrycode	stateprovince	county	municipality	locality	verbatimlocality	minimumelevationinmeters	maximumelevationinmeters	verbatimelevation	minimumdepthinmeters	maximumdepthinmeters	verbatimdepth	minimumdistanceabovesurfaceinmeters	maximumdistanceabovesurfaceinmeters	locationaccordingto	locationremarks	decimallatitude	decimallongitude	geodeticdatum	coordinateuncertaintyinmeters	coordinateprecision	verbatimcoordinates	verbatimlatitude	verbatimlongitude	verbatimcoordinatesystem	verbatimsrs	footprintwkt	footprintsrs	georeferencedby	georeferenceddate	georeferenceprotocol	georeferencesources	georeferenceverificationstatus	georeferenceremarks	geologicalcontextid	earliesteonorlowesteonothem	latesteonorhighesteonothem	earliesteraorlowesterathem	latesteraorhighesterathem	earliestperiodorlowestsystem	latestperiodorhighestsystem	earliestepochorlowestseries	latestepochorhighestseries	earliestageorloweststage	latestageorhigheststage	lowestbiostratigraphiczone	highestbiostratigraphiczone	lithostratigraphicterms	group	formation	member	bed	identificationid	identificationqualifier	typestatus	identifiedby	dateidentified	identificationreferences	identificationverificationstatus	identificationremarks	scientificnameid	namepublishedinid	scientificname	acceptednameusage	originalnameusage	namepublishedin	namepublishedinyear	higherclassification	kingdom	phylum	class	order	family	genus	subgenus	specificepithet	infraspecificepithet	taxonrank	verbatimtaxonrank	scientificnameauthorship	vernacularname	nomenclaturalcode	taxonomicstatus	taxonremarks	lengthinmm	lengthtype	lengthunitsinferred	massing	massunitsinferred	underivedlifestage	underivedsex	dataset_url	dataset_citation	gbifdatasetid	gbifpublisherid	dataset_contact_email	dataset_contact	dataset_pubdate	lastindexed	migrator_version	hasmedia	hastissue	wascaptive	isfossil	isarch	vntype	haslength
PhysicalObject		CC0			"National Museum of Natural History, Smithsonian Institution. NMNH Amphibians & Reptiles. Record ID: http://n2t.net/ark:/65665/312f5180d-b6ef-4922-925c-b308cbce4147. Source: http://collections.nmnh.si.edu/ipt/resource?r=nmnh_extant_dwc-a (source published on 2016-07-21)"	http://portal.vertnet.org/o/usnm/amphibians-reptiles?id=http-n2t-net-ark-65665-312f5180d-b6ef-4922-925c-b308cbce4147				USNM	Amphibians & Reptiles		PreservedSpecimen				http://n2t.net/ark:/65665/312f5180d-b6ef-4922-925c-b308cbce4147	466732			1	male						Ethanol																		3/8/80		68	68	1980	3	8	8 Mar 1980; Collected both day and night.								"North America, United States, Tennessee, Polk"	North America				United States		Tennessee	Polk		"Cherokee National Forest, on TN Route 315, 0.5 mi (by road) N of the Hiwassee River bridge at Reliance"		299	299	980 ft								35.1925	-84.4953	not recorded				35 11 33 N	084 29 43 W																																							Plethodon aureolus					"Animalia, Chordata, Vertebrata, Amphibia, Caudata, Plethodontidae"	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Plethodon		aureolus															Male		"National Museum of Natural History, Smithsonian Institution. NMNH Amphibians & Reptiles. Source: http://collections.nmnh.si.edu/ipt/resource?r=nmnh_extant_dwc-a (source published on 2016-07-21)"	5df38344-b821-49c2-8174-cf0f29f4df0d-Herps	bc092ff0-02e4-11dc-991f-b8a03c50a862	orrellt@si.edu	Thomas Orrell	7/21/16	1/26/17	no migrator	0	0	0	0		specimen	0
PhysicalObject		CC0			"National Museum of Natural History, Smithsonian Institution. NMNH Amphibians & Reptiles. Record ID: http://n2t.net/ark:/65665/3335d75b1-6067-4bbc-98cc-b07613750073. Source: http://collections.nmnh.si.edu/ipt/resource?r=nmnh_extant_dwc-a (source published on 2016-07-21)"	http://portal.vertnet.org/o/usnm/amphibians-reptiles?id=http-n2t-net-ark-65665-3335d75b1-6067-4bbc-98cc-b07613750073				USNM	Amphibians & Reptiles		PreservedSpecimen				http://n2t.net/ark:/65665/3335d75b1-6067-4bbc-98cc-b07613750073	466718			1							Ethanol																		3/22/79		81	81	1979	3	22	22-Mar-79								"North America, United States, Tennessee, Polk"	North America				United States		Tennessee	Polk		"Cherokee National Forest, on TN Route 315, 0.5 mi (by road) N of the Hiwassee River bridge at Reliance"		299	299	980 ft								35.1925	-84.4953	not recorded				35 11 33 N	084 29 43 W																																							Plethodon aureolus					"Animalia, Chordata, Vertebrata, Amphibia, Caudata, Plethodontidae"	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Plethodon		aureolus																	"National Museum of Natural History, Smithsonian Institution. NMNH Amphibians & Reptiles. Source: http://collections.nmnh.si.edu/ipt/resource?r=nmnh_extant_dwc-a (source published on 2016-07-21)"	5df38344-b821-49c2-8174-cf0f29f4df0d-Herps	bc092ff0-02e4-11dc-991f-b8a03c50a862	orrellt@si.edu	Thomas Orrell	7/21/16	1/26/17	no migrator	0	0	0	0		specimen	0
PhysicalObject		CC0			"National Museum of Natural History, Smithsonian Institution. NMNH Amphibians & Reptiles. Record ID: http://n2t.net/ark:/65665/33898c9c2-8ebb-4ff6-a7bf-00764efd75da. Source: http://collections.nmnh.si.edu/ipt/resource?r=nmnh_extant_dwc-a (source published on 2016-07-21)"	http://portal.vertnet.org/o/usnm/amphibians-reptiles?id=http-n2t-net-ark-65665-33898c9c2-8ebb-4ff6-a7bf-00764efd75da				USNM	Amphibians & Reptiles		PreservedSpecimen				http://n2t.net/ark:/65665/33898c9c2-8ebb-4ff6-a7bf-00764efd75da	466730			1	female						Ethanol																		3/8/80		68	68	1980	3	8	8 Mar 1980; Collected both day and night.								"North America, United States, Tennessee, Polk"	North America				United States		Tennessee	Polk		"Cherokee National Forest, on TN Route 315, 0.5 mi (by road) N of the Hiwassee River bridge at Reliance"		299	299	980 ft								35.1925	-84.4953	not recorded				35 11 33 N	084 29 43 W																																							Plethodon aureolus					"Animalia, Chordata, Vertebrata, Amphibia, Caudata, Plethodontidae"	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Plethodon		aureolus															Female		"National Museum of Natural History, Smithsonian Institution. NMNH Amphibians & Reptiles. Source: http://collections.nmnh.si.edu/ipt/resource?r=nmnh_extant_dwc-a (source published on 2016-07-21)"	5df38344-b821-49c2-8174-cf0f29f4df0d-Herps	bc092ff0-02e4-11dc-991f-b8a03c50a862	orrellt@si.edu	Thomas Orrell	7/21/16	1/26/17	no migrator	0	0	0	0		specimen	0
PhysicalObject		CC0			"National Museum of Natural History, Smithsonian Institution. NMNH Amphibians & Reptiles. Record ID: http://n2t.net/ark:/65665/344fb0aa2-1ea8-4f35-a3a3-1a1c9f880120. Source: http://collections.nmnh.si.edu/ipt/resource?r=nmnh_extant_dwc-a (source published on 2016-07-21)"	http://portal.vertnet.org/o/usnm/amphibians-reptiles?id=http-n2t-net-ark-65665-344fb0aa2-1ea8-4f35-a3a3-1a1c9f880120				USNM	Amphibians & Reptiles		PreservedSpecimen				http://n2t.net/ark:/65665/344fb0aa2-1ea8-4f35-a3a3-1a1c9f880120	466759			1							Ethanol																		3/17/84		77	77	1984	3	17	17-Mar-84								"North America, United States, Tennessee, Polk"	North America				United States		Tennessee	Polk		"Cherokee National Forest, on TN Route 315, 0.5 mi (by road) N of the Hiwassee River bridge at Reliance"		299	299	980 ft								35.1925	-84.4953	not recorded				35 11 33 N	084 29 43 W																																							Plethodon aureolus					"Animalia, Chordata, Vertebrata, Amphibia, Caudata, Plethodontidae"	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Plethodon		aureolus																	"National Museum of Natural History, Smithsonian Institution. NMNH Amphibians & Reptiles. Source: http://collections.nmnh.si.edu/ipt/resource?r=nmnh_extant_dwc-a (source published on 2016-07-21)"	5df38344-b821-49c2-8174-cf0f29f4df0d-Herps	bc092ff0-02e4-11dc-991f-b8a03c50a862	orrellt@si.edu	Thomas Orrell	7/21/16	1/26/17	no migrator	0	0	0	0		specimen	0
PhysicalObject		CC0			"National Museum of Natural History, Smithsonian Institution. NMNH Amphibians & Reptiles. Record ID: http://n2t.net/ark:/65665/31a4f8878-3c1b-4f10-ac9e-8570cc407b74. Source: http://collections.nmnh.si.edu/ipt/resource?r=nmnh_extant_dwc-a (source published on 2016-07-21)"	http://portal.vertnet.org/o/usnm/amphibians-reptiles?id=http-n2t-net-ark-65665-31a4f8878-3c1b-4f10-ac9e-8570cc407b74				USNM	Amphibians & Reptiles		PreservedSpecimen				http://n2t.net/ark:/65665/31a4f8878-3c1b-4f10-ac9e-8570cc407b74	466757			1							Ethanol																		3/17/84		77	77	1984	3	17	17-Mar-84								"North America, United States, Tennessee, Polk"	North America				United States		Tennessee	Polk		"Cherokee National Forest, on TN Route 315, 0.5 mi (by road) N of the Hiwassee River bridge at Reliance"		299	299	980 ft								35.1925	-84.4953	not recorded				35 11 33 N	084 29 43 W																																							Plethodon aureolus					"Animalia, Chordata, Vertebrata, Amphibia, Caudata, Plethodontidae"	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Plethodon		aureolus																	"National Museum of Natural History, Smithsonian Institution. NMNH Amphibians & Reptiles. Source: http://collections.nmnh.si.edu/ipt/resource?r=nmnh_extant_dwc-a (source published on 2016-07-21)"	5df38344-b821-49c2-8174-cf0f29f4df0d-Herps	bc092ff0-02e4-11dc-991f-b8a03c50a862	orrellt@si.edu	Thomas Orrell	7/21/16	1/26/17	no migrator	0	0	0	0		specimen	0
PhysicalObject		CC0			"National Museum of Natural History, Smithsonian Institution. NMNH Amphibians & Reptiles. Record ID: http://n2t.net/ark:/65665/32b28b8b6-5d91-45b6-97fe-b0042bee4559. Source: http://collections.nmnh.si.edu/ipt/resource?r=nmnh_extant_dwc-a (source published on 2016-07-21)"	http://portal.vertnet.org/o/usnm/amphibians-reptiles?id=http-n2t-net-ark-65665-32b28b8b6-5d91-45b6-97fe-b0042bee4559				USNM	Amphibians & Reptiles		PreservedSpecimen				http://n2t.net/ark:/65665/32b28b8b6-5d91-45b6-97fe-b0042bee4559	466758			1							Ethanol																		3/17/84		77	77	1984	3	17	17-Mar-84								"North America, United States, Tennessee, Polk"	North America				United States		Tennessee	Polk		"Cherokee National Forest, on TN Route 315, 0.5 mi (by road) N of the Hiwassee River bridge at Reliance"		299	299	980 ft								35.1925	-84.4953	not recorded				35 11 33 N	084 29 43 W																																							Plethodon aureolus					"Animalia, Chordata, Vertebrata, Amphibia, Caudata, Plethodontidae"	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Plethodon		aureolus																	"National Museum of Natural History, Smithsonian Institution. NMNH Amphibians & Reptiles. Source: http://collections.nmnh.si.edu/ipt/resource?r=nmnh_extant_dwc-a (source published on 2016-07-21)"	5df38344-b821-49c2-8174-cf0f29f4df0d-Herps	bc092ff0-02e4-11dc-991f-b8a03c50a862	orrellt@si.edu	Thomas Orrell	7/21/16	1/26/17	no migrator	0	0	0	0		specimen	0
PhysicalObject		CC0			"National Museum of Natural History, Smithsonian Institution. NMNH Amphibians & Reptiles. Record ID: http://n2t.net/ark:/65665/339cfa24a-b20b-4f8e-bf46-a3f8f11e390f. Source: http://collections.nmnh.si.edu/ipt/resource?r=nmnh_extant_dwc-a (source published on 2016-07-21)"	http://portal.vertnet.org/o/usnm/amphibians-reptiles?id=http-n2t-net-ark-65665-339cfa24a-b20b-4f8e-bf46-a3f8f11e390f				USNM	Amphibians & Reptiles		PreservedSpecimen				http://n2t.net/ark:/65665/339cfa24a-b20b-4f8e-bf46-a3f8f11e390f	466754			1							Ethanol																		3/17/84		77	77	1984	3	17	17-Mar-84								"North America, United States, Tennessee, Polk"	North America				United States		Tennessee	Polk		"Cherokee National Forest, on TN Route 315, 0.5 mi (by road) N of the Hiwassee River bridge at Reliance"		299	299	980 ft								35.1925	-84.4953	not recorded				35 11 33 N	084 29 43 W																																							Plethodon aureolus					"Animalia, Chordata, Vertebrata, Amphibia, Caudata, Plethodontidae"	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Plethodon		aureolus																	"National Museum of Natural History, Smithsonian Institution. NMNH Amphibians & Reptiles. Source: http://collections.nmnh.si.edu/ipt/resource?r=nmnh_extant_dwc-a (source published on 2016-07-21)"	5df38344-b821-49c2-8174-cf0f29f4df0d-Herps	bc092ff0-02e4-11dc-991f-b8a03c50a862	orrellt@si.edu	Thomas Orrell	7/21/16	1/26/17	no migrator	0	0	0	0		specimen	0
PhysicalObject		CC0			"National Museum of Natural History, Smithsonian Institution. NMNH Amphibians & Reptiles. Record ID: http://n2t.net/ark:/65665/33cae55d9-05b8-4eb5-a3f8-49a9fa95b2cd. Source: http://collections.nmnh.si.edu/ipt/resource?r=nmnh_extant_dwc-a (source published on 2016-07-21)"	http://portal.vertnet.org/o/usnm/amphibians-reptiles?id=http-n2t-net-ark-65665-33cae55d9-05b8-4eb5-a3f8-49a9fa95b2cd				USNM	Amphibians & Reptiles		PreservedSpecimen				http://n2t.net/ark:/65665/33cae55d9-05b8-4eb5-a3f8-49a9fa95b2cd	466760			1							Ethanol																		3/17/84		77	77	1984	3	17	17-Mar-84								"North America, United States, Tennessee, Polk"	North America				United States		Tennessee	Polk		"Cherokee National Forest, on TN Route 315, 0.5 mi (by road) N of the Hiwassee River bridge at Reliance"		299	299	980 ft								35.1925	-84.4953	not recorded				35 11 33 N	084 29 43 W																																							Plethodon aureolus					"Animalia, Chordata, Vertebrata, Amphibia, Caudata, Plethodontidae"	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Plethodon		aureolus																	"National Museum of Natural History, Smithsonian Institution. NMNH Amphibians & Reptiles. Source: http://collections.nmnh.si.edu/ipt/resource?r=nmnh_extant_dwc-a (source published on 2016-07-21)"	5df38344-b821-49c2-8174-cf0f29f4df0d-Herps	bc092ff0-02e4-11dc-991f-b8a03c50a862	orrellt@si.edu	Thomas Orrell	7/21/16	1/26/17	no migrator	0	0	0	0		specimen	0
PhysicalObject		CC0			"National Museum of Natural History, Smithsonian Institution. NMNH Amphibians & Reptiles. Record ID: http://n2t.net/ark:/65665/346c70266-e603-40f1-8655-0d5c3056e6b0. Source: http://collections.nmnh.si.edu/ipt/resource?r=nmnh_extant_dwc-a (source published on 2016-07-21)"	http://portal.vertnet.org/o/usnm/amphibians-reptiles?id=http-n2t-net-ark-65665-346c70266-e603-40f1-8655-0d5c3056e6b0				USNM	Amphibians & Reptiles		PreservedSpecimen				http://n2t.net/ark:/65665/346c70266-e603-40f1-8655-0d5c3056e6b0	466719			1							Ethanol																		3/22/79		81	81	1979	3	22	22-Mar-79								"North America, United States, Tennessee, Polk"	North America				United States		Tennessee	Polk		"Cherokee National Forest, on TN Route 315, 0.5 mi (by road) N of the Hiwassee River bridge at Reliance"		299	299	980 ft								35.1925	-84.4953	not recorded				35 11 33 N	084 29 43 W																																							Plethodon aureolus					"Animalia, Chordata, Vertebrata, Amphibia, Caudata, Plethodontidae"	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Plethodon		aureolus																	"National Museum of Natural History, Smithsonian Institution. NMNH Amphibians & Reptiles. Source: http://collections.nmnh.si.edu/ipt/resource?r=nmnh_extant_dwc-a (source published on 2016-07-21)"	5df38344-b821-49c2-8174-cf0f29f4df0d-Herps	bc092ff0-02e4-11dc-991f-b8a03c50a862	orrellt@si.edu	Thomas Orrell	7/21/16	1/26/17	no migrator	0	0	0	0		specimen	0
PhysicalObject		CC0			"National Museum of Natural History, Smithsonian Institution. NMNH Amphibians & Reptiles. Record ID: http://n2t.net/ark:/65665/36d92be8d-05b0-4a13-b5f6-339cc32f9161. Source: http://collections.nmnh.si.edu/ipt/resource?r=nmnh_extant_dwc-a (source published on 2016-07-21)"	http://portal.vertnet.org/o/usnm/amphibians-reptiles?id=http-n2t-net-ark-65665-36d92be8d-05b0-4a13-b5f6-339cc32f9161				USNM	Amphibians & Reptiles		PreservedSpecimen				http://n2t.net/ark:/65665/36d92be8d-05b0-4a13-b5f6-339cc32f9161	466733			1	male						Ethanol																		3/8/80		68	68	1980	3	8	8 Mar 1980; Collected both day and night.								"North America, United States, Tennessee, Polk"	North America				United States		Tennessee	Polk		"Cherokee National Forest, on TN Route 315, 0.5 mi (by road) N of the Hiwassee River bridge at Reliance"		299	299	980 ft								35.1925	-84.4953	not recorded				35 11 33 N	084 29 43 W																																							Plethodon aureolus					"Animalia, Chordata, Vertebrata, Amphibia, Caudata, Plethodontidae"	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Plethodon		aureolus															Male		"National Museum of Natural History, Smithsonian Institution. NMNH Amphibians & Reptiles. Source: http://collections.nmnh.si.edu/ipt/resource?r=nmnh_extant_dwc-a (source published on 2016-07-21)"	5df38344-b821-49c2-8174-cf0f29f4df0d-Herps	bc092ff0-02e4-11dc-991f-b8a03c50a862	orrellt@si.edu	Thomas Orrell	7/21/16	1/26/17	no migrator	0	0	0	0		specimen	0
