type	modified	license	rightsholder	accessrights	bibliographiccitation	references	institutionid	collectionid	datasetid	institutioncode	collectioncode	datasetname	basisofrecord	informationwithheld	datageneralizations	dynamicproperties	occurrenceid	catalognumber	recordnumber	recordedby	individualcount	sex	lifestage	reproductivecondition	behavior	establishmentmeans	occurrencestatus	preparations	disposition	associatedmedia	associatedreferences	associatedsequences	associatedtaxa	othercatalognumbers	occurrenceremarks	organismid	organismname	organismscope	associatedoccurrences	associatedorganisms	previousidentifications	organismremarks	materialsampleid	eventid	fieldnumber	eventdate	eventtime	startdayofyear	enddayofyear	year	month	day	verbatimeventdate	habitat	samplingprotocol	samplingeffort	fieldnotes	eventremarks	locationid	highergeographyid	highergeography	continent	waterbody	islandgroup	island	country	countrycode	stateprovince	county	municipality	locality	verbatimlocality	minimumelevationinmeters	maximumelevationinmeters	verbatimelevation	minimumdepthinmeters	maximumdepthinmeters	verbatimdepth	minimumdistanceabovesurfaceinmeters	maximumdistanceabovesurfaceinmeters	locationaccordingto	locationremarks	decimallatitude	decimallongitude	geodeticdatum	coordinateuncertaintyinmeters	coordinateprecision	verbatimcoordinates	verbatimlatitude	verbatimlongitude	verbatimcoordinatesystem	verbatimsrs	footprintwkt	footprintsrs	georeferencedby	georeferenceddate	georeferenceprotocol	georeferencesources	georeferenceverificationstatus	georeferenceremarks	geologicalcontextid	earliesteonorlowesteonothem	latesteonorhighesteonothem	earliesteraorlowesterathem	latesteraorhighesterathem	earliestperiodorlowestsystem	latestperiodorhighestsystem	earliestepochorlowestseries	latestepochorhighestseries	earliestageorloweststage	latestageorhigheststage	lowestbiostratigraphiczone	highestbiostratigraphiczone	lithostratigraphicterms	group	formation	member	bed	identificationid	identificationqualifier	typestatus	identifiedby	dateidentified	identificationreferences	identificationverificationstatus	identificationremarks	scientificnameid	namepublishedinid	scientificname	acceptednameusage	originalnameusage	namepublishedin	namepublishedinyear	higherclassification	kingdom	phylum	class	order	family	genus	subgenus	specificepithet	infraspecificepithet	taxonrank	verbatimtaxonrank	scientificnameauthorship	vernacularname	nomenclaturalcode	taxonomicstatus	taxonremarks	lengthinmm	lengthtype	lengthunitsinferred	massing	massunitsinferred	underivedlifestage	underivedsex	dataset_url	dataset_citation	gbifdatasetid	gbifpublisherid	dataset_contact_email	dataset_contact	dataset_pubdate	lastindexed	migrator_version	hasmedia	hastissue	wascaptive	isfossil	isarch	vntype	haslength
PhysicalObject	2016-07-28	CC0	North Carolina Museum of Natural Sciences		North Carolina Museum of Natural Sciences. NCSM Herpetology Collection. Record ID: BBF65B7E-F6D3-4094-B188-CCD7089E03C4. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=ncsm_herps (source published on 2016-07-28)	http://collections.naturalsciences.org/specimenHerp.aspx?ID=81962	NCSM		NCSM-HerpDWC	NCSM	NCSM-Herp	NCSM Herpetology Collection	PreservedSpecimen				BBF65B7E-F6D3-4094-B188-CCD7089E03C4	81962			1								In Collections					#23											HERP-81962	1992-09-13		257	257	1992	9	13										North America				United States	US	Georgia	McDuffie		[5.2 miles SE Dearing], off US 221/ SR 47, 1.6 miles N Jefferson County line												9.9783	-83.5495	WGS84	20117												DeLorme TopoQuads																															Plethodon savannah						Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Plethodon		savannah		specificEpithet			Savannah Slimy Salamander												North Carolina Museum of Natural Sciences. NCSM Herpetology Collection. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=ncsm_herps (source published on 2016-07-28)	d5fafa95-7de2-48c0-bf10-3480bcca4a2b	69e7f900-ed5b-11dd-ac7e-b8a03c50a862	ben.norton@naturalsciences.org	Ben Norton	2016-07-28	2017-11-10	no migrator	0	0	0	0		specimen	0
PhysicalObject		CC0			National Museum of Natural History, Smithsonian Institution. NMNH Amphibians & Reptiles. Record ID: http://n2t.net/ark:/65665/3004292ba-5e46-4c0b-b263-4949d12c48c3. Source: http://collections.nmnh.si.edu/ipt/resource?r=nmnh_extant_dwc-a (source published on 2016-07-21)	http://portal.vertnet.org/o/usnm/amphibians-reptiles?id=http-n2t-net-ark-65665-3004292ba-5e46-4c0b-b263-4949d12c48c3				USNM	Amphibians & Reptiles		PreservedSpecimen				http://n2t.net/ark:/65665/3004292ba-5e46-4c0b-b263-4949d12c48c3	473359			1							Ethanol																		1988-11-05		310	310	1988	11	5	5 Nov 1988								North America, United States, Georgia, Richmond	North America				United States		Georgia	Richmond		Hephzibah, ENE of, just NW of the intersection of U.S. Route 25 (Peach Orchard Road) and Rheney Road		101	101	330 ft								33.33	-82.0636	not recorded				33 19 48 N	082 03 49 W																																							Plethodon savannah					Animalia, Chordata, Vertebrata, Amphibia, Caudata, Plethodontidae	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Plethodon		savannah																	National Museum of Natural History, Smithsonian Institution. NMNH Amphibians & Reptiles. Source: http://collections.nmnh.si.edu/ipt/resource?r=nmnh_extant_dwc-a (source published on 2016-07-21)	5df38344-b821-49c2-8174-cf0f29f4df0d-Herps	bc092ff0-02e4-11dc-991f-b8a03c50a862	orrellt@si.edu	Thomas Orrell	2016-07-21	2017-01-26	no migrator	0	0	0	0		specimen	0
PhysicalObject		CC0			National Museum of Natural History, Smithsonian Institution. NMNH Amphibians & Reptiles. Record ID: http://n2t.net/ark:/65665/30338153e-6f16-4e78-a664-fa579f564917. Source: http://collections.nmnh.si.edu/ipt/resource?r=nmnh_extant_dwc-a (source published on 2016-07-21)	http://portal.vertnet.org/o/usnm/amphibians-reptiles?id=http-n2t-net-ark-65665-30338153e-6f16-4e78-a664-fa579f564917				USNM	Amphibians & Reptiles		PreservedSpecimen				http://n2t.net/ark:/65665/30338153e-6f16-4e78-a664-fa579f564917	473356			1							Ethanol																		1988-11-05		310	310	1988	11	5	5 Nov 1988								North America, United States, Georgia, Richmond	North America				United States		Georgia	Richmond		Hephzibah, ENE of, just NW of the intersection of U.S. Route 25 (Peach Orchard Road) and Rheney Road		101	101	330 ft								33.33	-82.0636	not recorded				33 19 48 N	082 03 49 W																																							Plethodon savannah					Animalia, Chordata, Vertebrata, Amphibia, Caudata, Plethodontidae	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Plethodon		savannah																	National Museum of Natural History, Smithsonian Institution. NMNH Amphibians & Reptiles. Source: http://collections.nmnh.si.edu/ipt/resource?r=nmnh_extant_dwc-a (source published on 2016-07-21)	5df38344-b821-49c2-8174-cf0f29f4df0d-Herps	bc092ff0-02e4-11dc-991f-b8a03c50a862	orrellt@si.edu	Thomas Orrell	2016-07-21	2017-01-26	no migrator	0	0	0	0		specimen	0
PhysicalObject		CC0			National Museum of Natural History, Smithsonian Institution. NMNH Amphibians & Reptiles. Record ID: http://n2t.net/ark:/65665/3089fa97c-0525-4d33-952b-1190ec3480f2. Source: http://collections.nmnh.si.edu/ipt/resource?r=nmnh_extant_dwc-a (source published on 2016-07-21)	http://portal.vertnet.org/o/usnm/amphibians-reptiles?id=http-n2t-net-ark-65665-3089fa97c-0525-4d33-952b-1190ec3480f2				USNM	Amphibians & Reptiles		PreservedSpecimen				http://n2t.net/ark:/65665/3089fa97c-0525-4d33-952b-1190ec3480f2	473342			1							Ethanol																		1986-01-13		13	13	1986	1	13	13 Jan 1986								North America, United States, Georgia, Richmond	North America				United States		Georgia	Richmond		Hephzibah, ENE of, just NW of the intersection of U.S. Route 25 (Peach Orchard Road) and Rheney Road		101	101	330 ft								33.33	-82.0636	not recorded				33 19 48 N	082 03 49 W																																							Plethodon savannah					Animalia, Chordata, Vertebrata, Amphibia, Caudata, Plethodontidae	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Plethodon		savannah																	National Museum of Natural History, Smithsonian Institution. NMNH Amphibians & Reptiles. Source: http://collections.nmnh.si.edu/ipt/resource?r=nmnh_extant_dwc-a (source published on 2016-07-21)	5df38344-b821-49c2-8174-cf0f29f4df0d-Herps	bc092ff0-02e4-11dc-991f-b8a03c50a862	orrellt@si.edu	Thomas Orrell	2016-07-21	2017-01-26	no migrator	0	0	0	0		specimen	0
PhysicalObject		CC0			National Museum of Natural History, Smithsonian Institution. NMNH Amphibians & Reptiles. Record ID: http://n2t.net/ark:/65665/311898d5d-3f6d-47d6-b3f9-d9d9c603c97e. Source: http://collections.nmnh.si.edu/ipt/resource?r=nmnh_extant_dwc-a (source published on 2016-07-21)	http://portal.vertnet.org/o/usnm/amphibians-reptiles?id=http-n2t-net-ark-65665-311898d5d-3f6d-47d6-b3f9-d9d9c603c97e				USNM	Amphibians & Reptiles		PreservedSpecimen				http://n2t.net/ark:/65665/311898d5d-3f6d-47d6-b3f9-d9d9c603c97e	473361			1							Ethanol																		1988-11-05		310	310	1988	11	5	5 Nov 1988								North America, United States, Georgia, Richmond	North America				United States		Georgia	Richmond		Hephzibah, ENE of, just NW of the intersection of U.S. Route 25 (Peach Orchard Road) and Rheney Road		101	101	330 ft								33.33	-82.0636	not recorded				33 19 48 N	082 03 49 W																																							Plethodon savannah					Animalia, Chordata, Vertebrata, Amphibia, Caudata, Plethodontidae	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Plethodon		savannah																	National Museum of Natural History, Smithsonian Institution. NMNH Amphibians & Reptiles. Source: http://collections.nmnh.si.edu/ipt/resource?r=nmnh_extant_dwc-a (source published on 2016-07-21)	5df38344-b821-49c2-8174-cf0f29f4df0d-Herps	bc092ff0-02e4-11dc-991f-b8a03c50a862	orrellt@si.edu	Thomas Orrell	2016-07-21	2017-01-26	no migrator	0	0	0	0		specimen	0
PhysicalObject		CC0			National Museum of Natural History, Smithsonian Institution. NMNH Amphibians & Reptiles. Record ID: http://n2t.net/ark:/65665/31681700c-a7ee-473f-a6ba-901259c87258. Source: http://collections.nmnh.si.edu/ipt/resource?r=nmnh_extant_dwc-a (source published on 2016-07-21)	http://portal.vertnet.org/o/usnm/amphibians-reptiles?id=http-n2t-net-ark-65665-31681700c-a7ee-473f-a6ba-901259c87258				USNM	Amphibians & Reptiles		PreservedSpecimen				http://n2t.net/ark:/65665/31681700c-a7ee-473f-a6ba-901259c87258	257482			1							Ethanol																		1985-06-28		179	179	1985	6	28	28 Jun 1985								North America, United States, Georgia, Richmond	North America				United States		Georgia	Richmond		Hephzibah, ENE of, just NW of the intersection of U.S. Route 25 (Peach Orchard Road) and Rheney Road		101	101	101 m								33.33	-82.0636	not recorded				33 19 48 N	082 03 49 W																															Paratype								Plethodon savannah					Animalia, Chordata, Vertebrata, Amphibia, Caudata, Plethodontidae	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Plethodon		savannah																	National Museum of Natural History, Smithsonian Institution. NMNH Amphibians & Reptiles. Source: http://collections.nmnh.si.edu/ipt/resource?r=nmnh_extant_dwc-a (source published on 2016-07-21)	5df38344-b821-49c2-8174-cf0f29f4df0d-Herps	bc092ff0-02e4-11dc-991f-b8a03c50a862	orrellt@si.edu	Thomas Orrell	2016-07-21	2017-01-26	no migrator	0	0	0	0		specimen	0
PhysicalObject		CC0			National Museum of Natural History, Smithsonian Institution. NMNH Amphibians & Reptiles. Record ID: http://n2t.net/ark:/65665/31942c47d-291d-4b4f-9a4e-da87c59c940c. Source: http://collections.nmnh.si.edu/ipt/resource?r=nmnh_extant_dwc-a (source published on 2016-07-21)	http://portal.vertnet.org/o/usnm/amphibians-reptiles?id=http-n2t-net-ark-65665-31942c47d-291d-4b4f-9a4e-da87c59c940c				USNM	Amphibians & Reptiles		PreservedSpecimen				http://n2t.net/ark:/65665/31942c47d-291d-4b4f-9a4e-da87c59c940c	473352			1							Ethanol																		1987-01-18		18	18	1987	1	18	18 Jan 1987								North America, United States, Georgia, Richmond	North America				United States		Georgia	Richmond		Hephzibah, ENE of, just NW of the intersection of U.S. Route 25 (Peach Orchard Road) and Rheney Road		101	101	330 ft								33.33	-82.0636	not recorded				33 19 48 N	082 03 49 W																																							Plethodon savannah					Animalia, Chordata, Vertebrata, Amphibia, Caudata, Plethodontidae	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Plethodon		savannah																	National Museum of Natural History, Smithsonian Institution. NMNH Amphibians & Reptiles. Source: http://collections.nmnh.si.edu/ipt/resource?r=nmnh_extant_dwc-a (source published on 2016-07-21)	5df38344-b821-49c2-8174-cf0f29f4df0d-Herps	bc092ff0-02e4-11dc-991f-b8a03c50a862	orrellt@si.edu	Thomas Orrell	2016-07-21	2017-01-26	no migrator	0	0	0	0		specimen	0
PhysicalObject		CC0			National Museum of Natural History, Smithsonian Institution. NMNH Amphibians & Reptiles. Record ID: http://n2t.net/ark:/65665/31f400b7f-41cf-4f89-a433-ec7bcbd4f61f. Source: http://collections.nmnh.si.edu/ipt/resource?r=nmnh_extant_dwc-a (source published on 2016-07-21)	http://portal.vertnet.org/o/usnm/amphibians-reptiles?id=http-n2t-net-ark-65665-31f400b7f-41cf-4f89-a433-ec7bcbd4f61f				USNM	Amphibians & Reptiles		PreservedSpecimen				http://n2t.net/ark:/65665/31f400b7f-41cf-4f89-a433-ec7bcbd4f61f	257468			1							Ethanol																		1985-03-17		76	76	1985	3	17	17 Mar 1985								North America, United States, Georgia, Richmond	North America				United States		Georgia	Richmond		Hephzibah, ENE of, just NW of the intersection of U.S. Route 25 (Peach Orchard Road) and Rheney Road		101	101	101 m								33.33	-82.0636	not recorded				33 19 48 N	082 03 49 W																															Paratype								Plethodon savannah					Animalia, Chordata, Vertebrata, Amphibia, Caudata, Plethodontidae	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Plethodon		savannah																	National Museum of Natural History, Smithsonian Institution. NMNH Amphibians & Reptiles. Source: http://collections.nmnh.si.edu/ipt/resource?r=nmnh_extant_dwc-a (source published on 2016-07-21)	5df38344-b821-49c2-8174-cf0f29f4df0d-Herps	bc092ff0-02e4-11dc-991f-b8a03c50a862	orrellt@si.edu	Thomas Orrell	2016-07-21	2017-01-26	no migrator	0	0	0	0		specimen	0
PhysicalObject		CC0			National Museum of Natural History, Smithsonian Institution. NMNH Amphibians & Reptiles. Record ID: http://n2t.net/ark:/65665/320c0e15c-0fb4-47a5-94cd-2520b765974c. Source: http://collections.nmnh.si.edu/ipt/resource?r=nmnh_extant_dwc-a (source published on 2016-07-21)	http://portal.vertnet.org/o/usnm/amphibians-reptiles?id=http-n2t-net-ark-65665-320c0e15c-0fb4-47a5-94cd-2520b765974c				USNM	Amphibians & Reptiles		PreservedSpecimen				http://n2t.net/ark:/65665/320c0e15c-0fb4-47a5-94cd-2520b765974c	257478			1							Ethanol																		1985-03-17		76	76	1985	3	17	17 Mar 1985								North America, United States, Georgia, Richmond	North America				United States		Georgia	Richmond		Hephzibah, ENE of, just NW of the intersection of U.S. Route 25 (Peach Orchard Road) and Rheney Road		101	101	101 m								33.33	-82.0636	not recorded				33 19 48 N	082 03 49 W																															Paratype								Plethodon savannah					Animalia, Chordata, Vertebrata, Amphibia, Caudata, Plethodontidae	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Plethodon		savannah																	National Museum of Natural History, Smithsonian Institution. NMNH Amphibians & Reptiles. Source: http://collections.nmnh.si.edu/ipt/resource?r=nmnh_extant_dwc-a (source published on 2016-07-21)	5df38344-b821-49c2-8174-cf0f29f4df0d-Herps	bc092ff0-02e4-11dc-991f-b8a03c50a862	orrellt@si.edu	Thomas Orrell	2016-07-21	2017-01-26	no migrator	0	0	0	0		specimen	0
PhysicalObject		CC0			National Museum of Natural History, Smithsonian Institution. NMNH Amphibians & Reptiles. Record ID: http://n2t.net/ark:/65665/32a6e1a83-03da-4241-b7c1-2f56fc27d7e7. Source: http://collections.nmnh.si.edu/ipt/resource?r=nmnh_extant_dwc-a (source published on 2016-07-21)	http://portal.vertnet.org/o/usnm/amphibians-reptiles?id=http-n2t-net-ark-65665-32a6e1a83-03da-4241-b7c1-2f56fc27d7e7				USNM	Amphibians & Reptiles		PreservedSpecimen				http://n2t.net/ark:/65665/32a6e1a83-03da-4241-b7c1-2f56fc27d7e7	473381			1							Ethanol																		1988-11-05		310	310	1988	11	5	5 Nov 1988								North America, United States, Georgia, Richmond	North America				United States		Georgia	Richmond		Hephzibah, ENE of, just NW of the intersection of U.S. Route 25 (Peach Orchard Road) and Rheney Road		101	101	330 ft								33.33	-82.0636	not recorded				33 19 48 N	082 03 49 W																																							Plethodon savannah					Animalia, Chordata, Vertebrata, Amphibia, Caudata, Plethodontidae	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Plethodon		savannah																	National Museum of Natural History, Smithsonian Institution. NMNH Amphibians & Reptiles. Source: http://collections.nmnh.si.edu/ipt/resource?r=nmnh_extant_dwc-a (source published on 2016-07-21)	5df38344-b821-49c2-8174-cf0f29f4df0d-Herps	bc092ff0-02e4-11dc-991f-b8a03c50a862	orrellt@si.edu	Thomas Orrell	2016-07-21	2017-01-26	no migrator	0	0	0	0		specimen	0
