type	modified	license	rightsholder	accessrights	bibliographiccitation	references	institutionid	collectionid	datasetid	institutioncode	collectioncode	datasetname	basisofrecord	informationwithheld	datageneralizations	dynamicproperties	occurrenceid	catalognumber	recordnumber	recordedby	individualcount	sex	lifestage	reproductivecondition	behavior	establishmentmeans	occurrencestatus	preparations	disposition	associatedmedia	associatedreferences	associatedsequences	associatedtaxa	othercatalognumbers	occurrenceremarks	organismid	organismname	organismscope	associatedoccurrences	associatedorganisms	previousidentifications	organismremarks	materialsampleid	eventid	fieldnumber	eventdate	eventtime	startdayofyear	enddayofyear	year	month	day	verbatimeventdate	habitat	samplingprotocol	samplingeffort	fieldnotes	eventremarks	locationid	highergeographyid	highergeography	continent	waterbody	islandgroup	island	country	countrycode	stateprovince	county	municipality	locality	verbatimlocality	minimumelevationinmeters	maximumelevationinmeters	verbatimelevation	minimumdepthinmeters	maximumdepthinmeters	verbatimdepth	minimumdistanceabovesurfaceinmeters	maximumdistanceabovesurfaceinmeters	locationaccordingto	locationremarks	decimallatitude	decimallongitude	geodeticdatum	coordinateuncertaintyinmeters	coordinateprecision	verbatimcoordinates	verbatimlatitude	verbatimlongitude	verbatimcoordinatesystem	verbatimsrs	footprintwkt	footprintsrs	georeferencedby	georeferenceddate	georeferenceprotocol	georeferencesources	georeferenceverificationstatus	georeferenceremarks	geologicalcontextid	earliesteonorlowesteonothem	latesteonorhighesteonothem	earliesteraorlowesterathem	latesteraorhighesterathem	earliestperiodorlowestsystem	latestperiodorhighestsystem	earliestepochorlowestseries	latestepochorhighestseries	earliestageorloweststage	latestageorhigheststage	lowestbiostratigraphiczone	highestbiostratigraphiczone	lithostratigraphicterms	group	formation	member	bed	identificationid	identificationqualifier	typestatus	identifiedby	dateidentified	identificationreferences	identificationverificationstatus	identificationremarks	scientificnameid	namepublishedinid	scientificname	acceptednameusage	originalnameusage	namepublishedin	namepublishedinyear	higherclassification	kingdom	phylum	class	order	family	genus	subgenus	specificepithet	infraspecificepithet	taxonrank	verbatimtaxonrank	scientificnameauthorship	vernacularname	nomenclaturalcode	taxonomicstatus	taxonremarks	lengthinmm	lengthtype	lengthunitsinferred	massing	massunitsinferred	underivedlifestage	underivedsex	dataset_url	dataset_citation	gbifdatasetid	gbifpublisherid	dataset_contact_email	dataset_contact	dataset_pubdate	lastindexed	migrator_version	hasmedia	hastissue	wascaptive	isfossil	isarch	vntype	haslength
PhysicalObject	2018-10-30	https://creativecommons.org/publicdomain/zero/1.0		http://vertnet.org/resources/norms.html	Natural History Museum of Los Angeles County. LACM Vertebrate Collection. Record ID: BBD4D3A5-8877-4C39-A5F7-8A17A1B9E2CE. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=lacm_verts (source published on 2018-11-04)	http://portal.vertnet.org/o/lacm/herps?id=bbd4d3a5-8877-4c39-a5f7-8a17a1b9e2ce	http://biocol.org/urn:lsid:biocol:org:34802	http://biocol.org/urn:lsid:biocol:org:34803		LACM	Herps	LACM Vertebrates	PreservedSpecimen				BBD4D3A5-8877-4C39-A5F7-8A17A1B9E2CE	144216		S.S. Sweet, J. W. Crimm, J.L. Edwards, S.B. Ruth	1						present							MVZ 94067	Paratype											1970-12-05		339	339	1970	12	5	1970-12-05								| USA | California | Fresno |  |  |  |	North America				United States	US	California	Fresno		1.0 mi. N. Kings R. on rd. along N. Fork Kings River below Balch Camp	USA | California | Fresno | 1.0 mi. N. Kings R. on rd. along N. Fork Kings River below Balch Camp	335	335	335								36.87937	-119.12808	NAD27	2105			36.87937	-119.12808	decimal degrees						VertNet Georeferencing Guidelines		requires verification	Started path at place where road crosses Kings River.  Went 1 mi N along road.																					paratype								Batrachoseps regius					Chordata | Amphibia | Caudata | Plethodontidae | Batrachoseps |	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Batrachoseps		regius		species				ICZN											Natural History Museum of Los Angeles County. LACM Vertebrate Collection. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=lacm_verts (source published on 2018-11-04)	7a25f7aa-03fb-4322-aaeb-66719e1a9527	493fe050-055d-11d8-b84f-b8a03c50a862	rfeeney@nhm.org	Rick Feeney	2018-11-04	2018-11-05	2018-11-03	0	0	0	0	0	specimen	0
PhysicalObject	2015-08-28 22:48:57.0	http://creativecommons.org/publicdomain/zero/1.0/		http://www.vertnet.org/resources/norms.html	Museum of Vertebrate Zoology, UC Berkeley. MVZ Herp Collection (Arctos). Record ID: http://arctos.database.museum/guid/MVZ:Herp:154227?seid=1218441. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=mvz_herp (source published on 2016-06-24)	http://arctos.database.museum/guid/MVZ:Herp:154227	urn:lsid:biocol.org:col:34777	urn:lsid:biocol.org:col:34818		MVZ	Amphibian and reptile specimens		PreservedSpecimen			sex=unknown ; age class=adult/juvenile	http://arctos.database.museum/guid/MVZ:Herp:154227?seid=1218441	154227	3749	Collector(s): Kay P. Yanev, Samuel S. Sweet	1	undetermined	adult/juvenile					tissue extract (frozen); whole organism (ethanol)						Kay P. Yanev Frozen Catalog=Y-3114; collector number=3749	PRESERVED 4 MAR 1975	http://arctos.database.museum/guid/MVZ:Herp:154227					<i>Batrachoseps regius</i> (accepted ID) identified by David B. Wake on 2002-10-31; method: expert<br><i>Batrachoseps relictus</i> identified by Museum of Vertebrate Zoology, University of California, Berkeley on 1999-01-27; method: legacy					1975-03-02		61	61	1975	03	02	2 Mar 1975								North America, United States, California, Fresno County	North America				United States		California	Fresno County		1.3 mi N S Fork Kings River along road running along N Fork Kings River toward Balch Camp	1.3 mi N S Fork Kings R. along Rd. Running along N Fork Kings R. toward Balch Camp									Tamrya D. d'Artenay		36.79191	-118.6001	North American Datum 1927	483		36.79191/-118.6001			decimal degrees				Tamrya D. d'Artenay	2001-01-16	not recorded	Terrain Navigator 3.02 USGS 1:24000	unverified																					A		David B. Wake	2002-10-31		expert				Batrachoseps regius					Animalia; Chordata; Amphibia; Caudata; Plethodontidae; Plethodontinae;  Jockusch, Wake and Yanev, 1998	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Batrachoseps		regius						ICZN								adult/juvenile	unknown		Museum of Vertebrate Zoology, UC Berkeley. MVZ Herp Collection (Arctos). Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=mvz_herp (source published on 2016-06-24)	09c4287e-e6d5-4552-a07f-bff8a00833d8	8edbbde0-055e-11d8-b850-b8a03c50a862	atrox@berkeley.edu	Carol Spencer	2016-06-24	2017-10-22	no migrator	0	1	0	0		specimen	0
PhysicalObject	2015-08-28 22:48:57.0	http://creativecommons.org/publicdomain/zero/1.0/		http://www.vertnet.org/resources/norms.html	Museum of Vertebrate Zoology, UC Berkeley. MVZ Herp Collection (Arctos). Record ID: http://arctos.database.museum/guid/MVZ:Herp:154229?seid=1390429. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=mvz_herp (source published on 2016-06-24)	http://arctos.database.museum/guid/MVZ:Herp:154229	urn:lsid:biocol.org:col:34777	urn:lsid:biocol.org:col:34818		MVZ	Amphibian and reptile specimens		PreservedSpecimen			sex=unknown ; age class=adult/juvenile	http://arctos.database.museum/guid/MVZ:Herp:154229?seid=1390429	154229	3751	Collector(s): Kay P. Yanev, Samuel S. Sweet	1	undetermined	adult/juvenile					tissue extract (frozen); whole organism (ethanol)						Kay P. Yanev Frozen Catalog=Y-3116; collector number=3751	PRESERVED 4 MAR 1975	http://arctos.database.museum/guid/MVZ:Herp:154229					<i>Batrachoseps regius</i> (accepted ID) identified by David B. Wake on 2002-10-31; method: expert<br><i>Batrachoseps relictus</i> identified by Museum of Vertebrate Zoology, University of California, Berkeley on 1999-01-27; method: legacy					1975-03-02		61	61	1975	03	02	2 Mar 1975								North America, United States, California, Fresno County	North America				United States		California	Fresno County		1.3 mi N S Fork Kings River along road running along N Fork Kings River toward Balch Camp	1.3 mi N S Fork Kings R. along Rd. Running along N Fork Kings R. toward Balch Camp									Tamrya D. d'Artenay		36.79191	-118.6001	North American Datum 1927	483		36.79191/-118.6001			decimal degrees				Tamrya D. d'Artenay	2001-01-16	not recorded	Terrain Navigator 3.02 USGS 1:24000	unverified																					A		David B. Wake	2002-10-31		expert				Batrachoseps regius					Animalia; Chordata; Amphibia; Caudata; Plethodontidae; Plethodontinae;  Jockusch, Wake and Yanev, 1998	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Batrachoseps		regius						ICZN								adult/juvenile	unknown		Museum of Vertebrate Zoology, UC Berkeley. MVZ Herp Collection (Arctos). Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=mvz_herp (source published on 2016-06-24)	09c4287e-e6d5-4552-a07f-bff8a00833d8	8edbbde0-055e-11d8-b850-b8a03c50a862	atrox@berkeley.edu	Carol Spencer	2016-06-24	2017-10-22	no migrator	0	1	0	0		specimen	0
PhysicalObject	2015-08-28 22:48:57.0	http://creativecommons.org/publicdomain/zero/1.0/		http://www.vertnet.org/resources/norms.html	Museum of Vertebrate Zoology, UC Berkeley. MVZ Herp Collection (Arctos). Record ID: http://arctos.database.museum/guid/MVZ:Herp:154231?seid=489670. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=mvz_herp (source published on 2016-06-24)	http://arctos.database.museum/guid/MVZ:Herp:154231	urn:lsid:biocol.org:col:34777	urn:lsid:biocol.org:col:34818		MVZ	Amphibian and reptile specimens		PreservedSpecimen			sex=unknown ; age class=adult/juvenile	http://arctos.database.museum/guid/MVZ:Herp:154231?seid=489670	154231	3753	Collector(s): Kay P. Yanev, Samuel S. Sweet	1	undetermined	adult/juvenile					tissue extract (frozen); whole organism (ethanol)						Kay P. Yanev Frozen Catalog=Y-3118; collector number=3753	PRESERVED 4 MAR 1975	http://arctos.database.museum/guid/MVZ:Herp:154231					<i>Batrachoseps regius</i> (accepted ID) identified by David B. Wake on 2002-10-31; method: expert<br><i>Batrachoseps relictus</i> identified by Museum of Vertebrate Zoology, University of California, Berkeley on 1999-01-27; method: legacy					1975-03-02		61	61	1975	03	02	2 Mar 1975								North America, United States, California, Fresno County	North America				United States		California	Fresno County		1.3 mi N S Fork Kings River along road running along N Fork Kings River toward Balch Camp	1.3 mi N S Fork Kings R. along Rd. Running along N Fork Kings R. toward Balch Camp									Tamrya D. d'Artenay		36.79191	-118.6001	North American Datum 1927	483		36.79191/-118.6001			decimal degrees				Tamrya D. d'Artenay	2001-01-16	not recorded	Terrain Navigator 3.02 USGS 1:24000	unverified																					A		David B. Wake	2002-10-31		expert				Batrachoseps regius					Animalia; Chordata; Amphibia; Caudata; Plethodontidae; Plethodontinae;  Jockusch, Wake and Yanev, 1998	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Batrachoseps		regius						ICZN								adult/juvenile	unknown		Museum of Vertebrate Zoology, UC Berkeley. MVZ Herp Collection (Arctos). Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=mvz_herp (source published on 2016-06-24)	09c4287e-e6d5-4552-a07f-bff8a00833d8	8edbbde0-055e-11d8-b850-b8a03c50a862	atrox@berkeley.edu	Carol Spencer	2016-06-24	2017-10-22	no migrator	0	1	0	0		specimen	0
PhysicalObject	2015-08-28 22:48:57.0	http://creativecommons.org/publicdomain/zero/1.0/		http://www.vertnet.org/resources/norms.html	Museum of Vertebrate Zoology, UC Berkeley. MVZ Herp Collection (Arctos). Record ID: http://arctos.database.museum/guid/MVZ:Herp:154234?seid=1260929. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=mvz_herp (source published on 2016-06-24)	http://arctos.database.museum/guid/MVZ:Herp:154234	urn:lsid:biocol.org:col:34777	urn:lsid:biocol.org:col:34818		MVZ	Amphibian and reptile specimens		PreservedSpecimen			sex=unknown ; age class=adult/juvenile	http://arctos.database.museum/guid/MVZ:Herp:154234?seid=1260929	154234	3756	Collector(s): Kay P. Yanev, Samuel S. Sweet	1	undetermined	adult/juvenile					tissue extract (frozen); whole organism (ethanol)						Kay P. Yanev Frozen Catalog=Y-3121; collector number=3756	PRESERVED 4 MAR 1975	http://arctos.database.museum/guid/MVZ:Herp:154234					<i>Batrachoseps regius</i> (accepted ID) identified by David B. Wake on 2002-10-31; method: expert<br><i>Batrachoseps relictus</i> identified by Museum of Vertebrate Zoology, University of California, Berkeley on 1999-01-27; method: legacy					1975-03-02		61	61	1975	03	02	2 Mar 1975								North America, United States, California, Fresno County	North America				United States		California	Fresno County		1.3 mi N S Fork Kings River along road running along N Fork Kings River toward Balch Camp	1.3 mi N S Fork Kings R. along Rd. Running along N Fork Kings R. toward Balch Camp									Tamrya D. d'Artenay		36.79191	-118.6001	North American Datum 1927	483		36.79191/-118.6001			decimal degrees				Tamrya D. d'Artenay	2001-01-16	not recorded	Terrain Navigator 3.02 USGS 1:24000	unverified																					A		David B. Wake	2002-10-31		expert				Batrachoseps regius					Animalia; Chordata; Amphibia; Caudata; Plethodontidae; Plethodontinae;  Jockusch, Wake and Yanev, 1998	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Batrachoseps		regius						ICZN								adult/juvenile	unknown		Museum of Vertebrate Zoology, UC Berkeley. MVZ Herp Collection (Arctos). Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=mvz_herp (source published on 2016-06-24)	09c4287e-e6d5-4552-a07f-bff8a00833d8	8edbbde0-055e-11d8-b850-b8a03c50a862	atrox@berkeley.edu	Carol Spencer	2016-06-24	2017-10-22	no migrator	0	1	0	0		specimen	0
PhysicalObject	2015-08-22 13:09:19.0	http://creativecommons.org/publicdomain/zero/1.0/		http://www.vertnet.org/resources/norms.html	Museum of Vertebrate Zoology, UC Berkeley. MVZ Herp Collection (Arctos). Record ID: http://arctos.database.museum/guid/MVZ:Herp:158467?seid=1502531. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=mvz_herp (source published on 2016-06-24)	http://arctos.database.museum/guid/MVZ:Herp:158467	urn:lsid:biocol.org:col:34777	urn:lsid:biocol.org:col:34818		MVZ	Amphibian and reptile specimens		PreservedSpecimen			sex=unknown ; age class=adult/juvenile	http://arctos.database.museum/guid/MVZ:Herp:158467?seid=1502531	158467	1234	Collector(s): Robert W. Hansen, S. Wilson	1	undetermined	adult/juvenile					tissue extract (frozen); whole organism (ethanol)						MVZ salamander tissue collection=S-6965; collector number=1234		http://arctos.database.museum/guid/MVZ:Herp:158467					<i>Batrachoseps regius</i> (accepted ID) identified by David B. Wake on 2002-10-31; method: expert<br><i>Batrachoseps relictus</i> identified by Museum of Vertebrate Zoology, University of California, Berkeley on 1999-01-27; method: legacy					1981-05-23		143	143	1981	05	23	23 May 1981								North America, United States, California, Fresno County	North America				United States		California	Fresno County		3.8 mi SE (by air) or 3.6 mi SE (by road) Dinkey Creek Ranger Station, SSE Dinkey road to Fence Meadow	3.8 mi [by air] or 3.6 mi [by road] SE Dinkey Creek Ranger Station, SSE Dinkey Rd. to Fence Meadow	1737.36	1737.36							Tamrya D. d'Artenay		37.044179	-119.098294	North American Datum 1927	1449		37.044179/-119.098294			decimal degrees				Tamrya D. d'Artenay	2001-01-16	not recorded	Terrain Navigator 3.02 USGS 1:100000	unverified																					A		David B. Wake	2002-10-31		expert				Batrachoseps regius					Animalia; Chordata; Amphibia; Caudata; Plethodontidae; Plethodontinae;  Jockusch, Wake and Yanev, 1998	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Batrachoseps		regius						ICZN								adult/juvenile	unknown		Museum of Vertebrate Zoology, UC Berkeley. MVZ Herp Collection (Arctos). Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=mvz_herp (source published on 2016-06-24)	09c4287e-e6d5-4552-a07f-bff8a00833d8	8edbbde0-055e-11d8-b850-b8a03c50a862	atrox@berkeley.edu	Carol Spencer	2016-06-24	2017-10-22	no migrator	0	1	0	0		specimen	0
PhysicalObject	2014-06-13 15:58:17.0	http://creativecommons.org/publicdomain/zero/1.0/		http://www.vertnet.org/resources/norms.html	Museum of Vertebrate Zoology, UC Berkeley. MVZ Herp Collection (Arctos). Record ID: http://arctos.database.museum/guid/MVZ:Herp:224799?seid=1628798. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=mvz_herp (source published on 2016-06-24)	http://arctos.database.museum/guid/MVZ:Herp:224799	urn:lsid:biocol.org:col:34777	urn:lsid:biocol.org:col:34818		MVZ	Amphibian and reptile specimens		PreservedSpecimen			sex=unknown ; age class=adult/juvenile	http://arctos.database.museum/guid/MVZ:Herp:224799?seid=1628798	224799	734	Collector(s): Elizabeth L. Jockusch, et al.	1	undetermined	adult/juvenile					tissue (frozen); whole organism (ethanol)				http://www.ncbi.nlm.nih.gov/nuccore/AF057549		GenBank=AF057549; MVZ salamander tissue collection=S-12876; collector number=734		http://arctos.database.museum/guid/MVZ:Herp:224799					"<i>Batrachoseps regius</i> (accepted ID) identified by Javier A. Rodríguez-Robles on 2000-07-05; method: type specimen<br><i>Batrachoseps relictus</i> identified by Museum of Vertebrate Zoology, University of California, Berkeley on 1999-01-27; method: legacy<br><i>Batrachoseps regius</i> identified by Elizabeth L. Jockusch, David B. Wake, Kay P. Yanev <i>sensu</i> <a href="http://arctos.database.museum/publication/10001764">Jockusch et al. 1998</a>; method: type specimen Remark: ID from citation in Jockusch et al. 1998."					1994-03-26		85	85	1994	03	26	26 Mar 1994								North America, United States, California, Fresno County	North America				United States		California	Fresno County		Black Rock Rd. [=road to Balch Camp], ca. 1.0-1.5 mi N bridge over N Fork Kings River, Sierra National Forest	Black Rock Rd. [Rd. to Balch Camp] , ca. 1.0-1.5 mi N Bridge over N. Fork Kings R., Sierra Nat'l Forest									Tamrya D. d'Artenay		36.9164	-119.1453	North American Datum 1927	403		36.9164/-119.1453			decimal degrees				Tamrya D. d'Artenay	2001-01-16	not recorded	Terrain Navigator 3.02 USGS 1:100000	unverified																					A	"paratopotype of <a href="http://arctos.database.museum/name/Batrachoseps regius">Batrachoseps regius</a>, page 9 in <a href="http://arctos.database.museum/publication/10001764">Jockusch et al. 1998</a>"	Javier A. Rodríguez-Robles	2000-07-05		type specimen				Batrachoseps regius					Animalia; Chordata; Amphibia; Caudata; Plethodontidae; Plethodontinae;  Jockusch, Wake and Yanev, 1998	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Batrachoseps		regius						ICZN								adult/juvenile	unknown		Museum of Vertebrate Zoology, UC Berkeley. MVZ Herp Collection (Arctos). Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=mvz_herp (source published on 2016-06-24)	09c4287e-e6d5-4552-a07f-bff8a00833d8	8edbbde0-055e-11d8-b850-b8a03c50a862	atrox@berkeley.edu	Carol Spencer	2016-06-24	2017-10-22	no migrator	0	1	0	0		specimen	0
PhysicalObject	2014-06-13 15:58:17.0	http://creativecommons.org/publicdomain/zero/1.0/		http://www.vertnet.org/resources/norms.html	Museum of Vertebrate Zoology, UC Berkeley. MVZ Herp Collection (Arctos). Record ID: http://arctos.database.museum/guid/MVZ:Herp:224802?seid=656027. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=mvz_herp (source published on 2016-06-24)	http://arctos.database.museum/guid/MVZ:Herp:224802	urn:lsid:biocol.org:col:34777	urn:lsid:biocol.org:col:34818		MVZ	Amphibian and reptile specimens		PreservedSpecimen			sex=unknown ; age class=adult/juvenile	http://arctos.database.museum/guid/MVZ:Herp:224802?seid=656027	224802	737	Collector(s): Elizabeth L. Jockusch, et al.	1	undetermined	adult/juvenile					tissue (frozen); whole organism (ethanol)						MVZ salamander tissue collection=S-12852; collector number=737		http://arctos.database.museum/guid/MVZ:Herp:224802					<i>Batrachoseps regius</i> (accepted ID) identified by David B. Wake on 2002-10-31; method: expert<br><i>Batrachoseps relictus</i> identified by Museum of Vertebrate Zoology, University of California, Berkeley on 1999-01-27; method: legacy					1994-03-26		85	85	1994	03	26	26 Mar 1994								North America, United States, California, Fresno County	North America				United States		California	Fresno County		Black Rock Rd. [=road to Balch Camp], ca. 1.0-1.5 mi N bridge over N Fork Kings River, Sierra National Forest	Black Rock Rd. [Rd. to Balch Camp] , ca. 1.0-1.5 mi N Bridge over N. Fork Kings R., Sierra Nat'l Forest									Tamrya D. d'Artenay		36.9164	-119.1453	North American Datum 1927	403		36.9164/-119.1453			decimal degrees				Tamrya D. d'Artenay	2001-01-16	not recorded	Terrain Navigator 3.02 USGS 1:100000	unverified																					A		David B. Wake	2002-10-31		expert				Batrachoseps regius					Animalia; Chordata; Amphibia; Caudata; Plethodontidae; Plethodontinae;  Jockusch, Wake and Yanev, 1998	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Batrachoseps		regius						ICZN								adult/juvenile	unknown		Museum of Vertebrate Zoology, UC Berkeley. MVZ Herp Collection (Arctos). Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=mvz_herp (source published on 2016-06-24)	09c4287e-e6d5-4552-a07f-bff8a00833d8	8edbbde0-055e-11d8-b850-b8a03c50a862	atrox@berkeley.edu	Carol Spencer	2016-06-24	2017-10-22	no migrator	0	1	0	0		specimen	0
PhysicalObject	2014-06-13 15:58:17.0	http://creativecommons.org/publicdomain/zero/1.0/		http://www.vertnet.org/resources/norms.html	Museum of Vertebrate Zoology, UC Berkeley. MVZ Herp Collection (Arctos). Record ID: http://arctos.database.museum/guid/MVZ:Herp:224803?seid=477827. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=mvz_herp (source published on 2016-06-24)	http://arctos.database.museum/guid/MVZ:Herp:224803	urn:lsid:biocol.org:col:34777	urn:lsid:biocol.org:col:34818		MVZ	Amphibian and reptile specimens		PreservedSpecimen			sex=unknown ; age class=adult/juvenile	http://arctos.database.museum/guid/MVZ:Herp:224803?seid=477827	224803	738	Collector(s): Elizabeth L. Jockusch, et al.	1	undetermined	adult/juvenile					tissue (frozen); whole organism (ethanol)						MVZ salamander tissue collection=S-12853; collector number=738		http://arctos.database.museum/guid/MVZ:Herp:224803					"<i>Batrachoseps regius</i> (accepted ID) identified by Javier A. Rodríguez-Robles on 2000-07-05; method: type specimen<br><i>Batrachoseps relictus</i> identified by Museum of Vertebrate Zoology, University of California, Berkeley on 1999-01-27; method: legacy<br><i>Batrachoseps regius</i> identified by Elizabeth L. Jockusch, David B. Wake, Kay P. Yanev <i>sensu</i> <a href="http://arctos.database.museum/publication/10001764">Jockusch et al. 1998</a>; method: type specimen Remark: ID from citation in Jockusch et al. 1998."					1994-03-26		85	85	1994	03	26	26 Mar 1994								North America, United States, California, Fresno County	North America				United States		California	Fresno County		Black Rock Rd. [=road to Balch Camp], ca. 1.0-1.5 mi N bridge over N Fork Kings River, Sierra National Forest	Black Rock Rd. [Rd. to Balch Camp] , ca. 1.0-1.5 mi N Bridge over N. Fork Kings R., Sierra Nat'l Forest									Tamrya D. d'Artenay		36.9164	-119.1453	North American Datum 1927	403		36.9164/-119.1453			decimal degrees				Tamrya D. d'Artenay	2001-01-16	not recorded	Terrain Navigator 3.02 USGS 1:100000	unverified																					A	"paratopotype of <a href="http://arctos.database.museum/name/Batrachoseps regius">Batrachoseps regius</a>, page 9 in <a href="http://arctos.database.museum/publication/10001764">Jockusch et al. 1998</a>"	Javier A. Rodríguez-Robles	2000-07-05		type specimen				Batrachoseps regius					Animalia; Chordata; Amphibia; Caudata; Plethodontidae; Plethodontinae;  Jockusch, Wake and Yanev, 1998	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Batrachoseps		regius						ICZN								adult/juvenile	unknown		Museum of Vertebrate Zoology, UC Berkeley. MVZ Herp Collection (Arctos). Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=mvz_herp (source published on 2016-06-24)	09c4287e-e6d5-4552-a07f-bff8a00833d8	8edbbde0-055e-11d8-b850-b8a03c50a862	atrox@berkeley.edu	Carol Spencer	2016-06-24	2017-10-22	no migrator	0	1	0	0		specimen	0
PhysicalObject	2014-06-13 15:58:17.0	http://creativecommons.org/publicdomain/zero/1.0/		http://www.vertnet.org/resources/norms.html	Museum of Vertebrate Zoology, UC Berkeley. MVZ Herp Collection (Arctos). Record ID: http://arctos.database.museum/guid/MVZ:Herp:224806?seid=862920. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=mvz_herp (source published on 2016-06-24)	http://arctos.database.museum/guid/MVZ:Herp:224806	urn:lsid:biocol.org:col:34777	urn:lsid:biocol.org:col:34818		MVZ	Amphibian and reptile specimens		PreservedSpecimen			sex=unknown ; age class=adult/juvenile	http://arctos.database.museum/guid/MVZ:Herp:224806?seid=862920	224806	741	Collector(s): Elizabeth L. Jockusch, et al.	1	undetermined	adult/juvenile					tissue (frozen); whole organism (ethanol)						MVZ salamander tissue collection=S-12856; collector number=741		http://arctos.database.museum/guid/MVZ:Herp:224806					<i>Batrachoseps regius</i> (accepted ID) identified by David B. Wake on 2002-10-31; method: expert<br><i>Batrachoseps relictus</i> identified by Museum of Vertebrate Zoology, University of California, Berkeley on 1999-01-27; method: legacy					1994-03-26		85	85	1994	03	26	26 Mar 1994								North America, United States, California, Fresno County	North America				United States		California	Fresno County		Black Rock Rd. [=road to Balch Camp], ca. 1.0-1.5 mi N bridge over N Fork Kings River, Sierra National Forest	Black Rock Rd. [Rd. to Balch Camp] , ca. 1.0-1.5 mi N Bridge over N. Fork Kings R., Sierra Nat'l Forest									Tamrya D. d'Artenay		36.9164	-119.1453	North American Datum 1927	403		36.9164/-119.1453			decimal degrees				Tamrya D. d'Artenay	2001-01-16	not recorded	Terrain Navigator 3.02 USGS 1:100000	unverified																					A		David B. Wake	2002-10-31		expert				Batrachoseps regius					Animalia; Chordata; Amphibia; Caudata; Plethodontidae; Plethodontinae;  Jockusch, Wake and Yanev, 1998	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Batrachoseps		regius						ICZN								adult/juvenile	unknown		Museum of Vertebrate Zoology, UC Berkeley. MVZ Herp Collection (Arctos). Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=mvz_herp (source published on 2016-06-24)	09c4287e-e6d5-4552-a07f-bff8a00833d8	8edbbde0-055e-11d8-b850-b8a03c50a862	atrox@berkeley.edu	Carol Spencer	2016-06-24	2017-10-22	no migrator	0	1	0	0		specimen	0
