type	modified	license	rightsholder	accessrights	bibliographiccitation	references	institutionid	collectionid	datasetid	institutioncode	collectioncode	datasetname	basisofrecord	informationwithheld	datageneralizations	dynamicproperties	occurrenceid	catalognumber	recordnumber	recordedby	individualcount	sex	lifestage	reproductivecondition	behavior	establishmentmeans	occurrencestatus	preparations	disposition	associatedmedia	associatedreferences	associatedsequences	associatedtaxa	othercatalognumbers	occurrenceremarks	organismid	organismname	organismscope	associatedoccurrences	associatedorganisms	previousidentifications	organismremarks	materialsampleid	eventid	fieldnumber	eventdate	eventtime	startdayofyear	enddayofyear	year	month	day	verbatimeventdate	habitat	samplingprotocol	samplingeffort	fieldnotes	eventremarks	locationid	highergeographyid	highergeography	continent	waterbody	islandgroup	island	country	countrycode	stateprovince	county	municipality	locality	verbatimlocality	minimumelevationinmeters	maximumelevationinmeters	verbatimelevation	minimumdepthinmeters	maximumdepthinmeters	verbatimdepth	minimumdistanceabovesurfaceinmeters	maximumdistanceabovesurfaceinmeters	locationaccordingto	locationremarks	decimallatitude	decimallongitude	geodeticdatum	coordinateuncertaintyinmeters	coordinateprecision	verbatimcoordinates	verbatimlatitude	verbatimlongitude	verbatimcoordinatesystem	verbatimsrs	footprintwkt	footprintsrs	georeferencedby	georeferenceddate	georeferenceprotocol	georeferencesources	georeferenceverificationstatus	georeferenceremarks	geologicalcontextid	earliesteonorlowesteonothem	latesteonorhighesteonothem	earliesteraorlowesterathem	latesteraorhighesterathem	earliestperiodorlowestsystem	latestperiodorhighestsystem	earliestepochorlowestseries	latestepochorhighestseries	earliestageorloweststage	latestageorhigheststage	lowestbiostratigraphiczone	highestbiostratigraphiczone	lithostratigraphicterms	group	formation	member	bed	identificationid	identificationqualifier	typestatus	identifiedby	dateidentified	identificationreferences	identificationverificationstatus	identificationremarks	scientificnameid	namepublishedinid	scientificname	acceptednameusage	originalnameusage	namepublishedin	namepublishedinyear	higherclassification	kingdom	phylum	class	order	family	genus	subgenus	specificepithet	infraspecificepithet	taxonrank	verbatimtaxonrank	scientificnameauthorship	vernacularname	nomenclaturalcode	taxonomicstatus	taxonremarks	lengthinmm	lengthtype	lengthunitsinferred	massing	massunitsinferred	underivedlifestage	underivedsex	dataset_url	dataset_citation	gbifdatasetid	gbifpublisherid	dataset_contact_email	dataset_contact	dataset_pubdate	lastindexed	migrator_version	hasmedia	hastissue	wascaptive	isfossil	isarch	vntype	haslength
PhysicalObject	3/1/18	https://creativecommons.org/publicdomain/zero/1.0/		http://vertnet.org/resources/norms.html	Cornell University Museum of Vertebrates. CUMV Amphibian and Reptile Collection. Record ID: 4de327cc-5381-11e6-9649-a4a3446a4726. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=cumv_amph (source published on 2018-07-02)	http://portal.vertnet.org/o/cumv/amph-rept?id=4de327cc-5381-11e6-9649-a4a3446a4726	http://grbio.org/cool/i64g-wjcr	http://grbio.org/cool/fra1-wrdm | http://grbio.org/cool/vg5r-57jw		CUMV	Amph | Rept		PreservedSpecimen				4de327cc-5381-11e6-9649-a4a3446a4726	A-0012457		Indiana State University Herpetology Class							present	whole organism (unknown) - 2							original label in old label file.										Q12457-12462	4/23/76		114	114	1976	4	23	23/4/1976								North America | United States | North Carolina | Clay County |  |  |  |	North America				United States	US	North Carolina	Clay		"Nantahala National Forest, Bristol Cabin"	"North America | United States | North Carolina | Clay County | Nantahala National Forest, Bristol Cabin"											35.1079	-83.811	WGS84	106									Agent Man Secret	10/23/06			requires verification																														Plethodon jordani					Animalia | Chordata | Amphibia | Caudata | Plethodontidae | Plethodon	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Plethodon		jordani		species				ICZN											Cornell University Museum of Vertebrates. CUMV Amphibian and Reptile Collection. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=cumv_amph (source published on 2018-07-02)	a8ee9bc6-5914-427d-9fba-f8545250ac34	cf9ceb80-9f3d-11da-b791-b8a03c50a862	cbd63@cornell.edu	Casey Dillman	7/2/18	7/3/18	1/8/18	0	0	0	0	0	specimen	0
PhysicalObject	10/30/18	https://creativecommons.org/publicdomain/zero/1.0		http://vertnet.org/resources/norms.html	Natural History Museum of Los Angeles County. LACM Vertebrate Collection. Record ID: EE78C241-99B3-432A-80FE-032488CEFFC2. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=lacm_verts (source published on 2018-11-04)	http://portal.vertnet.org/o/lacm/herps?id=ee78c241-99b3-432a-80fe-032488ceffc2	http://biocol.org/urn:lsid:biocol:org:34802	http://biocol.org/urn:lsid:biocol:org:34803		LACM	Herps	LACM Vertebrates	PreservedSpecimen				EE78C241-99B3-432A-80FE-032488CEFFC2	58567	58	D.R. Paulson	1						present																			7/30/53		211	211	1953	7	30	7/30/53								| USA | NORTH CAROLINA | CHEROKEE |  |  |  |	North America				United States	US	North Carolina	Cherokee		"Cherokee-Graham Boundary, Teyahalee Bald"	"USA | North Carolina | Cherokee | Cherokee-Graham Boundary, Teyahalee Bald"											35.2576	-83.7952	WGS84	1555			35.2576	-83.7952	decimal degrees						VertNet Georeferencing Guidelines		requires verification	Named place; extent taken to Tatham Gap Road at Cherokee County / Graham County line																													Plethodon jordani					Chordata | Amphibia | Caudata | Plethodontidae | Plethodon |	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Plethodon		jordani		species				ICZN											Natural History Museum of Los Angeles County. LACM Vertebrate Collection. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=lacm_verts (source published on 2018-11-04)	7a25f7aa-03fb-4322-aaeb-66719e1a9527	493fe050-055d-11d8-b84f-b8a03c50a862	rfeeney@nhm.org	Rick Feeney	11/4/18	11/5/18	11/3/18	0	0	0	0	0	specimen	0
PhysicalObject	3/1/18	https://creativecommons.org/publicdomain/zero/1.0/		http://vertnet.org/resources/norms.html	Cornell University Museum of Vertebrates. CUMV Amphibian and Reptile Collection. Record ID: 4dbedc60-5381-11e6-9649-a4a3446a4726. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=cumv_amph (source published on 2018-07-02)	http://portal.vertnet.org/o/cumv/amph-rept?id=4dbedc60-5381-11e6-9649-a4a3446a4726	http://grbio.org/cool/i64g-wjcr	http://grbio.org/cool/fra1-wrdm | http://grbio.org/cool/vg5r-57jw		CUMV	Amph | Rept		PreservedSpecimen				4dbedc60-5381-11e6-9649-a4a3446a4726	A-0012462		Indiana State University Herpetology Class							present	whole organism (unknown) - 1							original label in old label file.										Q12462-12464	4/23/76		114	114	1976	4	23	23/4/1976								North America | United States | North Carolina | Cherokee County |  |  |  |	North America				United States	US	North Carolina	Cherokee		"Nantahala National Forest, Weatherman Bald"	"North America | United States | North Carolina | Cherokee County | Nantahala National Forest, Weatherman Bald"											35.1606	-83.7446	WGS84	1941									Agent Man Secret	9/2/06			requires verification																														Plethodon jordani					Animalia | Chordata | Amphibia | Caudata | Plethodontidae | Plethodon	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Plethodon		jordani		species				ICZN											Cornell University Museum of Vertebrates. CUMV Amphibian and Reptile Collection. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=cumv_amph (source published on 2018-07-02)	a8ee9bc6-5914-427d-9fba-f8545250ac34	cf9ceb80-9f3d-11da-b791-b8a03c50a862	cbd63@cornell.edu	Casey Dillman	7/2/18	7/3/18	1/8/18	0	0	0	0	0	specimen	0
PhysicalObject	10/30/18	https://creativecommons.org/publicdomain/zero/1.0		http://vertnet.org/resources/norms.html	Natural History Museum of Los Angeles County. LACM Vertebrate Collection. Record ID: 128ADD2E-7EBC-41CF-9476-0A9E43DA30E7. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=lacm_verts (source published on 2018-11-04)	http://portal.vertnet.org/o/lacm/herps?id=128add2e-7ebc-41cf-9476-0a9e43da30e7	http://biocol.org/urn:lsid:biocol:org:34802	http://biocol.org/urn:lsid:biocol:org:34803		LACM	Herps	LACM Vertebrates	PreservedSpecimen				128ADD2E-7EBC-41CF-9476-0A9E43DA30E7	86450		"R.B. Loomis (J. Nicholls, Dundee, Baker)"	1						present																			7/22/50		203	203	1950	7	22	7/22/50								| USA | North Carolina | Clay |  |  |  |	North America				United States	US	North Carolina	Clay		"Tusquitee Bald, near Andrews"	"USA | North Carolina | Clay | Tusquitee Bald, near Andrews"	1585	1585	1585								35.14188	-83.72793	WGS84	269			35.14188	-83.72793	decimal degrees						VertNet Georeferencing Guidelines		requires verification	Named place; extent taken for 5200 ft. contour																													Plethodon jordani					Chordata | Amphibia | Caudata | Plethodontidae | Plethodon |	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Plethodon		jordani		species				ICZN											Natural History Museum of Los Angeles County. LACM Vertebrate Collection. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=lacm_verts (source published on 2018-11-04)	7a25f7aa-03fb-4322-aaeb-66719e1a9527	493fe050-055d-11d8-b84f-b8a03c50a862	rfeeney@nhm.org	Rick Feeney	11/4/18	11/5/18	11/3/18	0	0	0	0	0	specimen	0
PhysicalObject	10/30/18	https://creativecommons.org/publicdomain/zero/1.0		http://vertnet.org/resources/norms.html	Natural History Museum of Los Angeles County. LACM Vertebrate Collection. Record ID: 1CA4BB14-EC92-49C2-A19D-2513CAA2BCDE. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=lacm_verts (source published on 2018-11-04)	http://portal.vertnet.org/o/lacm/herps?id=1ca4bb14-ec92-49c2-a19d-2513caa2bcde	http://biocol.org/urn:lsid:biocol:org:34802	http://biocol.org/urn:lsid:biocol:org:34803		LACM	Herps	LACM Vertebrates	PreservedSpecimen				1CA4BB14-EC92-49C2-A19D-2513CAA2BCDE	86444		"R.B. Loomis (J. Nicholls, Dundee, Baker)"	1						present																			7/21/50		202	202	1950	7	21	7/21/50								| USA | North Carolina | Clay |  |  |  |	North America				United States	US	North Carolina	Clay		"Tusquitee Bald, near Andrews"	"USA | North Carolina | Clay | Tusquitee Bald, near Andrews"	1585	1585	1585								35.14188	-83.72793	WGS84	269			35.14188	-83.72793	decimal degrees						VertNet Georeferencing Guidelines		requires verification	Named place; extent taken for 5200 ft. contour																													Plethodon jordani					Chordata | Amphibia | Caudata | Plethodontidae | Plethodon |	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Plethodon		jordani		species				ICZN											Natural History Museum of Los Angeles County. LACM Vertebrate Collection. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=lacm_verts (source published on 2018-11-04)	7a25f7aa-03fb-4322-aaeb-66719e1a9527	493fe050-055d-11d8-b84f-b8a03c50a862	rfeeney@nhm.org	Rick Feeney	11/4/18	11/5/18	11/3/18	0	0	0	0	0	specimen	0
PhysicalObject	10/30/18	https://creativecommons.org/publicdomain/zero/1.0		http://vertnet.org/resources/norms.html	Natural History Museum of Los Angeles County. LACM Vertebrate Collection. Record ID: 2C79CF26-C813-41E9-BE24-6343A4C33E21. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=lacm_verts (source published on 2018-11-04)	http://portal.vertnet.org/o/lacm/herps?id=2c79cf26-c813-41e9-be24-6343a4c33e21	http://biocol.org/urn:lsid:biocol:org:34802	http://biocol.org/urn:lsid:biocol:org:34803		LACM	Herps	LACM Vertebrates	PreservedSpecimen				2C79CF26-C813-41E9-BE24-6343A4C33E21	86448		"R.B. Loomis (J. Nicholls, Dundee, Baker)"	1						present																			7/21/50		202	202	1950	7	21	7/21/50								| USA | North Carolina | Clay |  |  |  |	North America				United States	US	North Carolina	Clay		"Tusquitee Bald, near Andrews"	"USA | North Carolina | Clay | Tusquitee Bald, near Andrews"	1585	1585	1585								35.14188	-83.72793	WGS84	269			35.14188	-83.72793	decimal degrees						VertNet Georeferencing Guidelines		requires verification	Named place; extent taken for 5200 ft. contour																													Plethodon jordani					Chordata | Amphibia | Caudata | Plethodontidae | Plethodon |	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Plethodon		jordani		species				ICZN											Natural History Museum of Los Angeles County. LACM Vertebrate Collection. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=lacm_verts (source published on 2018-11-04)	7a25f7aa-03fb-4322-aaeb-66719e1a9527	493fe050-055d-11d8-b84f-b8a03c50a862	rfeeney@nhm.org	Rick Feeney	11/4/18	11/5/18	11/3/18	0	0	0	0	0	specimen	0
PhysicalObject	10/30/18	https://creativecommons.org/publicdomain/zero/1.0		http://vertnet.org/resources/norms.html	Natural History Museum of Los Angeles County. LACM Vertebrate Collection. Record ID: 2CAB2C1E-F482-49C2-8D94-5E2650865233. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=lacm_verts (source published on 2018-11-04)	http://portal.vertnet.org/o/lacm/herps?id=2cab2c1e-f482-49c2-8d94-5e2650865233	http://biocol.org/urn:lsid:biocol:org:34802	http://biocol.org/urn:lsid:biocol:org:34803		LACM	Herps	LACM Vertebrates	PreservedSpecimen				2CAB2C1E-F482-49C2-8D94-5E2650865233	86446		"R.B. Loomis (J. Nicholls, Dundee, Baker)"	1						present																			7/21/50		202	202	1950	7	21	7/21/50								| USA | North Carolina | Clay |  |  |  |	North America				United States	US	North Carolina	Clay		"Tusquitee Bald, near Andrews"	"USA | North Carolina | Clay | Tusquitee Bald, near Andrews"	1585	1585	1585								35.14188	-83.72793	WGS84	269			35.14188	-83.72793	decimal degrees						VertNet Georeferencing Guidelines		requires verification	Named place; extent taken for 5200 ft. contour																													Plethodon jordani					Chordata | Amphibia | Caudata | Plethodontidae | Plethodon |	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Plethodon		jordani		species				ICZN											Natural History Museum of Los Angeles County. LACM Vertebrate Collection. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=lacm_verts (source published on 2018-11-04)	7a25f7aa-03fb-4322-aaeb-66719e1a9527	493fe050-055d-11d8-b84f-b8a03c50a862	rfeeney@nhm.org	Rick Feeney	11/4/18	11/5/18	11/3/18	0	0	0	0	0	specimen	0
PhysicalObject	10/30/18	https://creativecommons.org/publicdomain/zero/1.0		http://vertnet.org/resources/norms.html	Natural History Museum of Los Angeles County. LACM Vertebrate Collection. Record ID: D4AC0EFC-C60A-4626-B593-21CAC76F24EC. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=lacm_verts (source published on 2018-11-04)	http://portal.vertnet.org/o/lacm/herps?id=d4ac0efc-c60a-4626-b593-21cac76f24ec	http://biocol.org/urn:lsid:biocol:org:34802	http://biocol.org/urn:lsid:biocol:org:34803		LACM	Herps	LACM Vertebrates	PreservedSpecimen				D4AC0EFC-C60A-4626-B593-21CAC76F24EC	86445		"R.B. Loomis (J. Nicholls, Dundee, Baker)"	1						present																			7/21/50		202	202	1950	7	21	7/21/50								| USA | North Carolina | Clay |  |  |  |	North America				United States	US	North Carolina	Clay		"Tusquitee Bald, near Andrews"	"USA | North Carolina | Clay | Tusquitee Bald, near Andrews"	1585	1585	1585								35.14188	-83.72793	WGS84	269			35.14188	-83.72793	decimal degrees						VertNet Georeferencing Guidelines		requires verification	Named place; extent taken for 5200 ft. contour																													Plethodon jordani					Chordata | Amphibia | Caudata | Plethodontidae | Plethodon |	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Plethodon		jordani		species				ICZN											Natural History Museum of Los Angeles County. LACM Vertebrate Collection. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=lacm_verts (source published on 2018-11-04)	7a25f7aa-03fb-4322-aaeb-66719e1a9527	493fe050-055d-11d8-b84f-b8a03c50a862	rfeeney@nhm.org	Rick Feeney	11/4/18	11/5/18	11/3/18	0	0	0	0	0	specimen	0
PhysicalObject	10/30/18	https://creativecommons.org/publicdomain/zero/1.0		http://vertnet.org/resources/norms.html	Natural History Museum of Los Angeles County. LACM Vertebrate Collection. Record ID: 0B8AB2EA-7DF9-4261-A2E0-D6AC8551EC97. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=lacm_verts (source published on 2018-11-04)	http://portal.vertnet.org/o/lacm/herps?id=0b8ab2ea-7df9-4261-a2e0-d6ac8551ec97	http://biocol.org/urn:lsid:biocol:org:34802	http://biocol.org/urn:lsid:biocol:org:34803		LACM	Herps	LACM Vertebrates	PreservedSpecimen				0B8AB2EA-7DF9-4261-A2E0-D6AC8551EC97	86447		"R.B. Loomis (J. Nicholls, Dundee, Baker)"	1						present																			7/21/50		202	202	1950	7	21	7/21/50								| USA | North Carolina | Clay |  |  |  |	North America				United States	US	North Carolina	Clay		"Tusquitee Bald, near Andrews"	"USA | North Carolina | Clay | Tusquitee Bald, near Andrews"	1585	1585	1585								35.14188	-83.72793	WGS84	269			35.14188	-83.72793	decimal degrees						VertNet Georeferencing Guidelines		requires verification	Named place; extent taken for 5200 ft. contour																													Plethodon jordani					Chordata | Amphibia | Caudata | Plethodontidae | Plethodon |	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Plethodon		jordani		species				ICZN											Natural History Museum of Los Angeles County. LACM Vertebrate Collection. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=lacm_verts (source published on 2018-11-04)	7a25f7aa-03fb-4322-aaeb-66719e1a9527	493fe050-055d-11d8-b84f-b8a03c50a862	rfeeney@nhm.org	Rick Feeney	11/4/18	11/5/18	11/3/18	0	0	0	0	0	specimen	0
PhysicalObject	10/30/18	https://creativecommons.org/publicdomain/zero/1.0		http://vertnet.org/resources/norms.html	Natural History Museum of Los Angeles County. LACM Vertebrate Collection. Record ID: 7BA0D591-2D1C-467F-86FF-31C55AF94898. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=lacm_verts (source published on 2018-11-04)	http://portal.vertnet.org/o/lacm/herps?id=7ba0d591-2d1c-467f-86ff-31c55af94898	http://biocol.org/urn:lsid:biocol:org:34802	http://biocol.org/urn:lsid:biocol:org:34803		LACM	Herps	LACM Vertebrates	PreservedSpecimen				7BA0D591-2D1C-467F-86FF-31C55AF94898	86449		"R.B. Loomis (J. Nicholls, Dundee, Baker)"	1						present																			7/21/50		202	202	1950	7	21	7/21/50								| USA | North Carolina | Clay |  |  |  |	North America				United States	US	North Carolina	Clay		"Tusquitee Bald, near Andrews"	"USA | North Carolina | Clay | Tusquitee Bald, near Andrews"	1585	1585	1585								35.14188	-83.72793	WGS84	269			35.14188	-83.72793	decimal degrees						VertNet Georeferencing Guidelines		requires verification	Named place; extent taken for 5200 ft. contour																													Plethodon jordani					Chordata | Amphibia | Caudata | Plethodontidae | Plethodon |	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Plethodon		jordani		species				ICZN											Natural History Museum of Los Angeles County. LACM Vertebrate Collection. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=lacm_verts (source published on 2018-11-04)	7a25f7aa-03fb-4322-aaeb-66719e1a9527	493fe050-055d-11d8-b84f-b8a03c50a862	rfeeney@nhm.org	Rick Feeney	11/4/18	11/5/18	11/3/18	0	0	0	0	0	specimen	0
