x,y,species stddev
1.0,1.0,4.1633675E-7
2.0,2.0,0.0010225247
3.0,3.0,7.459552E-5
4.0,4.0,3.1414663E-4
5.0,5.0,1.1284953E-6
6.0,6.0,1.910739E-6
7.0,7.0,4.664659E-6
8.0,8.0,1.3505525E-4
9.0,9.0,1.4663442E-5
10.0,10.0,7.0869696E-6
11.0,11.0,0.004938285
12.0,12.0,1.3451849E-4
13.0,13.0,1.1072006E-4
14.0,14.0,1.0447894E-4
15.0,15.0,2.4994022E-5
16.0,16.0,5.0614135E-6
17.0,17.0,1.410548E-5
18.0,18.0,3.176575E-5
19.0,19.0,7.885629E-5
20.0,20.0,5.5601402E-5
21.0,21.0,6.265034E-7
22.0,22.0,0.0058136717
23.0,23.0,3.4525747E-5
24.0,24.0,0.0027411561
25.0,25.0,2.7546138E-4
26.0,26.0,0.0029934002
27.0,27.0,9.251338E-4
28.0,28.0,2.9279277E-4
29.0,29.0,4.1499018E-8
30.0,30.0,5.8219284E-6
31.0,31.0,0.004153895
32.0,32.0,0.0033347362
33.0,33.0,0.0027613319
34.0,34.0,0.0032062887
35.0,35.0,5.5904624E-5
36.0,36.0,8.995393E-8
37.0,37.0,9.571924E-6
38.0,38.0,9.101096E-7
39.0,39.0,9.49134E-6
40.0,40.0,1.037018E-5
41.0,41.0,0.006047575
42.0,42.0,3.3833726E-6
43.0,43.0,2.4081853E-6
44.0,44.0,2.8652407E-6
45.0,45.0,5.3432013E-6
46.0,46.0,0.00995845
47.0,47.0,3.9425748E-4
48.0,48.0,1.14182476E-4
49.0,49.0,4.9980863E-5
50.0,50.0,5.9447643E-7
51.0,51.0,0.0013771594
52.0,52.0,4.1409596E-4
53.0,53.0,6.060066E-5
54.0,54.0,6.4360956E-6
55.0,55.0,1.2176847E-4
56.0,56.0,0.011982744
57.0,57.0,4.2067513E-5
58.0,58.0,8.634103E-6
59.0,59.0,8.3189667E-7
60.0,60.0,0.008537169
61.0,61.0,4.60396E-4
62.0,62.0,1.2824197E-4
63.0,63.0,1.1184882E-5
64.0,64.0,2.3001614E-7
65.0,65.0,0.0021972773
66.0,66.0,9.596492E-7
67.0,67.0,0.0042794417
68.0,68.0,8.8268206E-7
69.0,69.0,4.8435304E-5
70.0,70.0,3.9279894E-6
71.0,71.0,1.9400888E-5
72.0,72.0,0.0028575796
73.0,73.0,1.7850343E-5
74.0,74.0,0.0038570927
75.0,75.0,6.209847E-7
76.0,76.0,0.0054325876
77.0,77.0,1.4613046E-5
78.0,78.0,4.2413066E-7
79.0,79.0,2.6695528E-7
80.0,80.0,1.2306372E-6
81.0,81.0,2.7320746E-5
82.0,82.0,5.890254E-5
83.0,83.0,1.090501E-6
84.0,84.0,9.797767E-4
85.0,85.0,5.6281744E-5
86.0,86.0,8.713739E-5
87.0,87.0,1.185611E-4
88.0,88.0,0.013158487
89.0,89.0,0.001600516
90.0,90.0,4.6906145E-5
91.0,91.0,1.6788626E-6
92.0,92.0,2.025152E-5
93.0,93.0,1.2560321E-4
94.0,94.0,0.0024037356
95.0,95.0,7.225857E-5
96.0,96.0,4.872026E-4
97.0,97.0,1.8311472E-6
98.0,98.0,1.8597926E-6
99.0,99.0,5.670852E-6
100.0,100.0,0.004882375
101.0,101.0,0.0047939145
102.0,102.0,7.0948925E-5
103.0,103.0,0.0013518776
104.0,104.0,1.3614513E-5
105.0,105.0,0.010530778
106.0,106.0,0.0011744659
107.0,107.0,2.7801088E-5
108.0,108.0,1.5453722E-4
109.0,109.0,7.407969E-6
110.0,110.0,2.981369E-8
111.0,111.0,0.001056754
112.0,112.0,5.00492E-6
113.0,113.0,6.449054E-6
114.0,114.0,5.126159E-5
115.0,115.0,8.233794E-6
116.0,116.0,7.847522E-4
117.0,117.0,2.6750733E-5
118.0,118.0,2.875486E-5
119.0,119.0,5.5617027E-5
120.0,120.0,2.238066E-7
121.0,121.0,0.008246883
122.0,122.0,6.504994E-7
123.0,123.0,3.144305E-4
124.0,124.0,4.6838246E-5
125.0,125.0,8.519852E-6
126.0,126.0,0.004839127
127.0,127.0,9.143332E-5
128.0,128.0,0.0020622371
129.0,129.0,0.0035274718
130.0,130.0,0.015764453
131.0,131.0,1.592326E-4
132.0,132.0,1.0017247E-5
133.0,133.0,3.0380113E-6
134.0,134.0,5.4041806E-7
135.0,135.0,0.0046465043
136.0,136.0,7.2711785E-8
137.0,137.0,8.912038E-5
138.0,138.0,2.8607253E-6
139.0,139.0,0.004275721
140.0,140.0,1.1949234E-6
141.0,141.0,0.0011657681
142.0,142.0,0.0029672834
143.0,143.0,3.5782266E-6
144.0,144.0,0.0030208074
145.0,145.0,0.0013531068
146.0,146.0,1.02248E-4
147.0,147.0,0.0061111865
148.0,148.0,7.4318773E-4
149.0,149.0,0.0011858016
150.0,150.0,2.0407579E-6
151.0,151.0,0.0046331044
152.0,152.0,3.6881473E-5
153.0,153.0,1.3415294E-7
154.0,154.0,1.09714754E-4
155.0,155.0,7.931565E-7
156.0,156.0,0.0024211593
157.0,157.0,1.0095957E-7
158.0,158.0,6.3350865E-7
159.0,159.0,3.7090854E-6
160.0,160.0,2.0132024E-5
161.0,161.0,1.0454273E-4
162.0,162.0,0.0027894487
163.0,163.0,9.508938E-5
164.0,164.0,2.8448134E-5
165.0,165.0,5.8878442E-5
166.0,166.0,2.3604935E-6
167.0,167.0,4.4234056E-8
168.0,168.0,7.847791E-4
169.0,169.0,3.6813913E-6
170.0,170.0,4.029906E-7
171.0,171.0,2.2809204E-6
172.0,172.0,0.0056132628
173.0,173.0,4.185905E-5
174.0,174.0,1.4943193E-4
175.0,175.0,6.1769526E-7
176.0,176.0,0.002872043
177.0,177.0,8.4935506E-5
178.0,178.0,9.839844E-7
179.0,179.0,8.309587E-5
180.0,180.0,1.2848652E-6
181.0,181.0,7.7804565E-5
182.0,182.0,7.062949E-4
183.0,183.0,1.6335263E-6
184.0,184.0,4.029762E-4
185.0,185.0,1.3629344E-7
186.0,186.0,7.4704444E-6
187.0,187.0,0.0064331694
188.0,188.0,0.0033991013
189.0,189.0,0.010451334
190.0,190.0,3.7175276E-5
191.0,191.0,0.0031562848
192.0,192.0,4.2538602E-7
193.0,193.0,4.6440885E-8
194.0,194.0,3.9473933E-5
195.0,195.0,7.789477E-6
196.0,196.0,7.5090256E-8
197.0,197.0,0.0048453226
198.0,198.0,1.1191672E-4
199.0,199.0,0.005787833
200.0,200.0,4.0738765E-4
201.0,201.0,2.3130799E-5
202.0,202.0,0.008469598
203.0,203.0,5.461553E-7
204.0,204.0,3.2590237E-6
205.0,205.0,1.432419E-4
206.0,206.0,0.008658028
207.0,207.0,1.0880177E-5
208.0,208.0,0.0069284947
209.0,209.0,0.003364608
210.0,210.0,0.003943201
211.0,211.0,4.066219E-6
212.0,212.0,2.5735987E-6
213.0,213.0,6.71724E-5
214.0,214.0,2.9957741E-6
215.0,215.0,3.992017E-5
216.0,216.0,3.0838763E-7
217.0,217.0,7.6667567E-7
218.0,218.0,0.0044987136
219.0,219.0,8.8376953E-7
220.0,220.0,4.5515208E-5
221.0,221.0,6.686312E-5
222.0,222.0,0.0026650394
223.0,223.0,1.5500866E-7
224.0,224.0,1.2323342E-5
225.0,225.0,2.1237524E-6
226.0,226.0,2.0543813E-4
227.0,227.0,6.114003E-4
228.0,228.0,8.535269E-6
229.0,229.0,7.997656E-5
230.0,230.0,2.8247875E-4
231.0,231.0,1.3976245E-6
232.0,232.0,5.3494127E-4
233.0,233.0,1.47503115E-5
234.0,234.0,0.009936329
235.0,235.0,1.0690961E-4
236.0,236.0,1.1374352E-5
237.0,237.0,0.003059942
238.0,238.0,2.2671904E-5
239.0,239.0,0.0055820686
240.0,240.0,1.2265937E-4
241.0,241.0,0.011768556
242.0,242.0,7.399649E-4
243.0,243.0,3.7367314E-5
244.0,244.0,4.4121714E-7
245.0,245.0,0.0022289525
246.0,246.0,0.0077234814
247.0,247.0,0.0012992057
248.0,248.0,4.587041E-6
249.0,249.0,6.3439296E-7
250.0,250.0,7.4759526E-5
251.0,251.0,9.0334994E-5
252.0,252.0,0.0042062695
253.0,253.0,0.0025062093
254.0,254.0,1.1881484E-5
255.0,255.0,0.0030418637
256.0,256.0,5.4326106E-6
257.0,257.0,4.0666047E-5
258.0,258.0,0.0048855157
259.0,259.0,2.9063826E-6
260.0,260.0,0.012119624
261.0,261.0,5.5292952E-5
262.0,262.0,1.1186381E-4
263.0,263.0,8.039664E-5
264.0,264.0,0.010472315
265.0,265.0,3.04782E-6
266.0,266.0,7.636697E-5
267.0,267.0,1.7028851E-5
268.0,268.0,1.8706977E-7
269.0,269.0,1.04671126E-4
270.0,270.0,0.009020191
271.0,271.0,1.6086688E-5
272.0,272.0,0.002822102
273.0,273.0,1.795985E-6
274.0,274.0,1.5515061E-5
275.0,275.0,3.449369E-6
276.0,276.0,5.6670004E-5
277.0,277.0,7.222038E-6
278.0,278.0,0.008651377
279.0,279.0,0.0012192996
280.0,280.0,1.1771144E-4
281.0,281.0,0.012882682
282.0,282.0,0.008881194
283.0,283.0,2.0807916E-5
284.0,284.0,0.00508947
285.0,285.0,5.27991E-7
286.0,286.0,7.508545E-7
287.0,287.0,4.6086538E-7
288.0,288.0,0.0017562547
289.0,289.0,2.7534026E-5
290.0,290.0,0.0049602124
291.0,291.0,3.036347E-6
292.0,292.0,5.62254E-4
293.0,293.0,0.006732152
294.0,294.0,8.123844E-5
295.0,295.0,9.76479E-7
296.0,296.0,0.004212894
297.0,297.0,0.006361567
298.0,298.0,0.0010431141
299.0,299.0,4.835516E-8
300.0,300.0,1.9556216E-4
301.0,301.0,8.1239153E-7
302.0,302.0,2.3455753E-7
303.0,303.0,1.0205793E-4
304.0,304.0,3.144217E-4
305.0,305.0,1.3629023E-4
306.0,306.0,5.486338E-6
307.0,307.0,0.0026145764
308.0,308.0,1.2353364E-4
309.0,309.0,5.2358122E-5
310.0,310.0,7.493843E-5
311.0,311.0,0.0020823893
312.0,312.0,7.432486E-5
313.0,313.0,3.966611E-6
314.0,314.0,8.021832E-5
315.0,315.0,3.5486883E-5
316.0,316.0,1.1673039E-5
317.0,317.0,0.009313155
318.0,318.0,1.9174431E-8
319.0,319.0,0.0080367
320.0,320.0,2.2143759E-5
321.0,321.0,0.0027039133
322.0,322.0,7.7604903E-7
323.0,323.0,0.0032155851
324.0,324.0,1.1989979E-8
325.0,325.0,0.002617601
326.0,326.0,0.0055450257
