x,y,species_1 cloglog values
1.0,1.0,0.23305486
2.0,2.0,0.07209526
3.0,3.0,0.4249069
4.0,4.0,5.293163E-6
5.0,5.0,0.20823275
6.0,6.0,0.236558
7.0,7.0,0.12629463
8.0,8.0,0.13749383
9.0,9.0,0.4161511
10.0,10.0,0.17692417
11.0,11.0,0.007885963
12.0,12.0,0.0066545056
13.0,13.0,0.22351679
14.0,14.0,1.0
15.0,15.0,0.10054483
16.0,16.0,7.489847E-6
17.0,17.0,2.8803515E-7
18.0,18.0,0.045978226
19.0,19.0,0.031512123
20.0,20.0,0.022679858
21.0,21.0,5.1035066E-5
22.0,22.0,0.0045265206
23.0,23.0,0.0950423
24.0,24.0,7.359431E-7
25.0,25.0,0.034743767
26.0,26.0,3.704288E-4
27.0,27.0,3.1495703E-4
28.0,28.0,1.7890638E-5
29.0,29.0,2.4485245E-4
30.0,30.0,0.0014711872
31.0,31.0,0.039226446
32.0,32.0,0.24079753
33.0,33.0,0.10441759
34.0,34.0,2.8280655E-4
35.0,35.0,0.0017414215
36.0,36.0,0.04514584
37.0,37.0,0.0047318456
38.0,38.0,0.8551381
39.0,39.0,0.048434008
40.0,40.0,0.18819708
41.0,41.0,0.36330166
42.0,42.0,0.002890926
43.0,43.0,0.008464097
44.0,44.0,0.078436114
45.0,45.0,3.1244812E-7
46.0,46.0,0.83728886
47.0,47.0,0.2717025
48.0,48.0,0.09536151
49.0,49.0,0.20896374
50.0,50.0,0.047931038
51.0,51.0,0.038505424
52.0,52.0,8.175629E-4
53.0,53.0,0.09238339
54.0,54.0,0.314163
55.0,55.0,6.3067415E-7
56.0,56.0,0.10924607
57.0,57.0,0.23245439
58.0,58.0,0.15024
59.0,59.0,0.067731656
60.0,60.0,0.29419833
61.0,61.0,0.0032393574
62.0,62.0,0.026265925
63.0,63.0,2.3803675E-4
64.0,64.0,0.41111708
65.0,65.0,0.05351016
66.0,66.0,0.12849705
67.0,67.0,1.1468401E-5
68.0,68.0,3.9167026E-6
69.0,69.0,0.002818476
70.0,70.0,7.8326906E-5
71.0,71.0,1.7456201E-5
72.0,72.0,0.23844984
73.0,73.0,0.121217035
74.0,74.0,0.13062957
75.0,75.0,2.375448E-8
76.0,76.0,0.12864035
77.0,77.0,0.25327668
78.0,78.0,1.1723235E-5
79.0,79.0,5.6607423E-5
80.0,80.0,0.13720551
81.0,81.0,7.994567E-7
82.0,82.0,0.0031077284
83.0,83.0,4.186405E-6
84.0,84.0,3.228403E-7
85.0,85.0,0.040285863
86.0,86.0,0.14692652
87.0,87.0,0.025867974
88.0,88.0,0.23060195
89.0,89.0,2.1624412E-7
90.0,90.0,2.9287685E-5
91.0,91.0,0.004447997
92.0,92.0,0.0041119624
93.0,93.0,0.034320742
94.0,94.0,0.030021632
95.0,95.0,0.15917426
96.0,96.0,0.0022641297
97.0,97.0,5.895936E-5
98.0,98.0,0.0125775505
99.0,99.0,0.35520357
100.0,100.0,3.617239E-5
101.0,101.0,1.613346E-4
102.0,102.0,0.106229745
103.0,103.0,0.04949579
104.0,104.0,0.025599683
105.0,105.0,0.049966116
106.0,106.0,1.9815932E-6
107.0,107.0,0.032690883
108.0,108.0,0.26935434
109.0,109.0,0.057295192
110.0,110.0,0.0013224325
111.0,111.0,0.052456725
112.0,112.0,3.8016374E-6
113.0,113.0,0.12666239
114.0,114.0,0.048036974
115.0,115.0,5.3985054E-6
116.0,116.0,0.11435519
117.0,117.0,3.5014034E-7
118.0,118.0,0.17461424
119.0,119.0,0.17544235
120.0,120.0,0.0015198826
121.0,121.0,0.0026834845
122.0,122.0,4.779662E-6
123.0,123.0,0.7800246
124.0,124.0,3.9708288E-5
125.0,125.0,0.28478914
126.0,126.0,6.5056938E-9
127.0,127.0,0.08144286
128.0,128.0,7.775169E-6
129.0,129.0,0.17049727
130.0,130.0,0.15478534
131.0,131.0,1.2178584E-4
132.0,132.0,0.17275585
133.0,133.0,0.052396223
134.0,134.0,6.710777E-5
135.0,135.0,0.0603677
136.0,136.0,4.991859E-4
137.0,137.0,9.514316E-6
138.0,138.0,0.45534173
139.0,139.0,0.024171524
140.0,140.0,0.022191666
141.0,141.0,0.006106174
142.0,142.0,0.100491285
143.0,143.0,1.4420443E-4
144.0,144.0,0.22435471
145.0,145.0,0.3395236
146.0,146.0,1.6764588E-7
147.0,147.0,1.3746335E-7
148.0,148.0,0.033978675
149.0,149.0,0.059459712
150.0,150.0,0.0048834407
151.0,151.0,0.0057663214
152.0,152.0,1.3703207E-7
153.0,153.0,0.0038754954
154.0,154.0,0.021895768
155.0,155.0,5.6331352E-8
156.0,156.0,0.018008813
157.0,157.0,0.049261197
158.0,158.0,5.134133E-5
159.0,159.0,1.2121358E-5
160.0,160.0,0.22151788
161.0,161.0,0.14375865
162.0,162.0,6.371418E-6
163.0,163.0,3.7577875E-6
164.0,164.0,0.033127815
165.0,165.0,1.7959128E-5
166.0,166.0,9.362585E-4
167.0,167.0,1.8038893E-6
168.0,168.0,0.38881087
169.0,169.0,0.0748274
170.0,170.0,0.37296912
171.0,171.0,1.6369298E-5
172.0,172.0,9.330546E-5
173.0,173.0,0.4978055
174.0,174.0,3.9496816E-5
175.0,175.0,0.34059477
176.0,176.0,0.7188346
177.0,177.0,0.21467958
178.0,178.0,0.01838775
179.0,179.0,2.4937838E-6
180.0,180.0,0.11276323
181.0,181.0,4.7919834E-6
182.0,182.0,0.04293192
183.0,183.0,0.016545303
184.0,184.0,0.2923798
185.0,185.0,0.009474004
186.0,186.0,0.0010097745
187.0,187.0,0.04635859
188.0,188.0,1.8622219E-5
189.0,189.0,0.27168736
190.0,190.0,0.21690208
191.0,191.0,1.98361E-6
192.0,192.0,0.08321137
193.0,193.0,0.64804924
194.0,194.0,7.0303768E-6
195.0,195.0,0.13696305
196.0,196.0,0.13099495
197.0,197.0,4.298126E-5
198.0,198.0,0.07606929
199.0,199.0,0.07135814
200.0,200.0,1.5291186E-4
201.0,201.0,0.082597315
202.0,202.0,0.23686326
203.0,203.0,0.0045032543
204.0,204.0,0.31134793
205.0,205.0,0.17144233
206.0,206.0,2.7657156E-6
207.0,207.0,0.7115847
208.0,208.0,0.008315567
209.0,209.0,0.8810191
210.0,210.0,2.3745313E-6
211.0,211.0,2.1665358E-7
212.0,212.0,0.004798745
213.0,213.0,2.642995E-5
214.0,214.0,0.0033372326
215.0,215.0,5.206313E-8
216.0,216.0,0.014267175
217.0,217.0,0.11408858
218.0,218.0,0.0011492651
219.0,219.0,0.26878414
220.0,220.0,0.11868352
221.0,221.0,0.15997194
222.0,222.0,0.32089797
