type	modified	license	rightsholder	accessrights	bibliographiccitation	references	institutionid	collectionid	datasetid	institutioncode	collectioncode	datasetname	basisofrecord	informationwithheld	datageneralizations	dynamicproperties	occurrenceid	catalognumber	recordnumber	recordedby	individualcount	sex	lifestage	reproductivecondition	behavior	establishmentmeans	occurrencestatus	preparations	disposition	associatedmedia	associatedreferences	associatedsequences	associatedtaxa	othercatalognumbers	occurrenceremarks	organismid	organismname	organismscope	associatedoccurrences	associatedorganisms	previousidentifications	organismremarks	materialsampleid	eventid	fieldnumber	eventdate	eventtime	startdayofyear	enddayofyear	year	month	day	verbatimeventdate	habitat	samplingprotocol	samplingeffort	fieldnotes	eventremarks	locationid	highergeographyid	highergeography	continent	waterbody	islandgroup	island	country	countrycode	stateprovince	county	municipality	locality	verbatimlocality	minimumelevationinmeters	maximumelevationinmeters	verbatimelevation	minimumdepthinmeters	maximumdepthinmeters	verbatimdepth	minimumdistanceabovesurfaceinmeters	maximumdistanceabovesurfaceinmeters	locationaccordingto	locationremarks	decimallatitude	decimallongitude	geodeticdatum	coordinateuncertaintyinmeters	coordinateprecision	verbatimcoordinates	verbatimlatitude	verbatimlongitude	verbatimcoordinatesystem	verbatimsrs	footprintwkt	footprintsrs	georeferencedby	georeferenceddate	georeferenceprotocol	georeferencesources	georeferenceverificationstatus	georeferenceremarks	geologicalcontextid	earliesteonorlowesteonothem	latesteonorhighesteonothem	earliesteraorlowesterathem	latesteraorhighesterathem	earliestperiodorlowestsystem	latestperiodorhighestsystem	earliestepochorlowestseries	latestepochorhighestseries	earliestageorloweststage	latestageorhigheststage	lowestbiostratigraphiczone	highestbiostratigraphiczone	lithostratigraphicterms	group	formation	member	bed	identificationid	identificationqualifier	typestatus	identifiedby	dateidentified	identificationreferences	identificationverificationstatus	identificationremarks	scientificnameid	namepublishedinid	scientificname	acceptednameusage	originalnameusage	namepublishedin	namepublishedinyear	higherclassification	kingdom	phylum	class	order	family	genus	subgenus	specificepithet	infraspecificepithet	taxonrank	verbatimtaxonrank	scientificnameauthorship	vernacularname	nomenclaturalcode	taxonomicstatus	taxonremarks	lengthinmm	lengthtype	lengthunitsinferred	massing	massunitsinferred	underivedlifestage	underivedsex	dataset_url	dataset_citation	gbifdatasetid	gbifpublisherid	dataset_contact_email	dataset_contact	dataset_pubdate	lastindexed	migrator_version	hasmedia	hastissue	wascaptive	isfossil	isarch	vntype	haslength
PhysicalObject	2016-02-24	CC0		http://www.vertnet.org/resources/norms.html	Monte L. Bean Life Science Museum. BYU Herpetology Collection. Record ID: b0062cf0-036c-11e3-aa63-0050568c7165. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=byu_herps (source published on 2016-02-24)	http://portal.vertnet.org/o/byu/main?id=b0062cf0-036c-11e3-aa63-0050568c7165	http://grbio.org/cool/0am8-rdhc			BYU	Main	BYU Monte L. Bean Museum Herpetology Collection	PreservedSpecimen				b0062cf0-036c-11e3-aa63-0050568c7165	44553		Brandon, R.							present	OK - 1							(From USU 1992)											1963-06-01		152	152	1963	6	1	01 Jun 1963								North America | USA | Alabama | Clarke |  |  |  |	North America				United States	US	Alabama	Clarke		2 mi NW of Jackson, Little Stave Crk.	North America | USA | Alabama | Clarke											31.552029	-87.9186	not recorded (forced WGS84)	7703		0									not recorded		requires verification																														Plethodon mississippi					|  | Amphibia | Caudata | Plethodontidae | Plethodon	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Plethodon		mississippi		species				ICZN											Monte L. Bean Life Science Museum. BYU Herpetology Collection. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=byu_herps (source published on 2016-02-24)	847aa410-f762-11e1-a439-00145eb45e9a	fd70f580-4ce2-11db-b80e-b8a03c50a862	Jack_Sites@byu.edu	Jack Sites	2016-02-24	2016-08-10	2016-02-24	0	0	0	0		specimen	0
PhysicalObject	2016-02-24	CC0		http://www.vertnet.org/resources/norms.html	Monte L. Bean Life Science Museum. BYU Herpetology Collection. Record ID: b006307e-036c-11e3-aa63-0050568c7165. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=byu_herps (source published on 2016-02-24)	http://portal.vertnet.org/o/byu/main?id=b006307e-036c-11e3-aa63-0050568c7165	http://grbio.org/cool/0am8-rdhc			BYU	Main	BYU Monte L. Bean Museum Herpetology Collection	PreservedSpecimen				b006307e-036c-11e3-aa63-0050568c7165	44555		Brandon, R.							present	OK - 1							(From USU 1992)											1963-06-01		152	152	1963	6	1	01 Jun 1963								North America | USA | Alabama | Washington |  |  |  |	North America				United States	US	Alabama	Washington		2 mi W of Jackson on Rte 43.	North America | USA | Alabama | Washington											31.508592	-87.919734	not recorded (forced WGS84)	9624		0											requires verification																														Plethodon mississippi					|  | Amphibia | Caudata | Plethodontidae | Plethodon	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Plethodon		mississippi		species				ICZN											Monte L. Bean Life Science Museum. BYU Herpetology Collection. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=byu_herps (source published on 2016-02-24)	847aa410-f762-11e1-a439-00145eb45e9a	fd70f580-4ce2-11db-b80e-b8a03c50a862	Jack_Sites@byu.edu	Jack Sites	2016-02-24	2016-08-10	2016-02-24	0	0	0	0		specimen	0
PhysicalObject	2017-08-16	https://creativecommons.org/publicdomain/zero/1.0/		http://vertnet.org/resources/norms.html	Carnegie Museum of Natural History. CM Herps Collection. Record ID: urn:catalog:CM:Herps:135328. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=cm_herps (source published on 2017-09-27)	http://portal.vertnet.org/o/cm/herps?id=urn-catalog-cm-herps-135328	urn:lsid:biocol.org:col:34702			CM	Herps		PreservedSpecimen				urn:catalog:CM:Herps:135328	135328		VALENTINE, BARRY D AND C B SEGARS	1						present	whole animal in alcohol																		1950-01-18		18	18	1950	1	18	1950-01-18								NORTH AMERICA | UNITED STATES | ALABAMA | BIBB |  |  |  |	North America				United States	US	Alabama	Bibb		PRATT'S FERRY, CAHABA RIVER, 7 MI NNE CENTERVILLE	North America | United States | Alabama | Bibb | PRATT'S FERRY, CAHABA RIVER, 7 MI NNE CENTERVILLE											33.02	-87.07	WGS84	100					decimal degrees				Fawn Armagost	2014-01-29	VertNet Georeferencing Guidelines	Google Earth and http://alabama.hometownlocator.com/	requires verification	Point found usin http://alabama.hometownlocator.com/																													PLETHODON MISSISSIPPI					Animalia | Chordata | Amphibia | Caudata | PLETHODONTIDAE | PLETHODON	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Plethodon		mississippi		species				ICZN											Carnegie Museum of Natural History. CM Herps Collection. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=cm_herps (source published on 2017-09-27)	76dd8f0d-2daa-4a69-9fcd-55e04230334a	c1da06f0-580e-11dc-8a9e-b8a03c50a862	rogerss@carnegiemnh.org	Stephen Rogers	2017-09-27	2017-10-19	2015-09-05	0	0	0	0		specimen	0
PhysicalObject	2017-08-16	https://creativecommons.org/publicdomain/zero/1.0/		http://vertnet.org/resources/norms.html	Carnegie Museum of Natural History. CM Herps Collection. Record ID: urn:catalog:CM:Herps:135329. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=cm_herps (source published on 2017-09-27)	http://portal.vertnet.org/o/cm/herps?id=urn-catalog-cm-herps-135329	urn:lsid:biocol.org:col:34702			CM	Herps		PreservedSpecimen				urn:catalog:CM:Herps:135329	135329		VALENTINE, BARRY D AND C B SEGARS	1						present	whole animal in alcohol																		1950-01-18		18	18	1950	1	18	1950-01-18								NORTH AMERICA | UNITED STATES | ALABAMA | BIBB |  |  |  |	North America				United States	US	Alabama	Bibb		PRATT'S FERRY, CAHABA RIVER, 7 MI NNE CENTERVILLE	North America | United States | Alabama | Bibb | PRATT'S FERRY, CAHABA RIVER, 7 MI NNE CENTERVILLE											33.02	-87.07	WGS84	100					decimal degrees				Fawn Armagost	2014-01-29	VertNet Georeferencing Guidelines	Google Earth and http://alabama.hometownlocator.com/	requires verification	Point found usin http://alabama.hometownlocator.com/																													PLETHODON MISSISSIPPI					Animalia | Chordata | Amphibia | Caudata | PLETHODONTIDAE | PLETHODON	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Plethodon		mississippi		species				ICZN											Carnegie Museum of Natural History. CM Herps Collection. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=cm_herps (source published on 2017-09-27)	76dd8f0d-2daa-4a69-9fcd-55e04230334a	c1da06f0-580e-11dc-8a9e-b8a03c50a862	rogerss@carnegiemnh.org	Stephen Rogers	2017-09-27	2017-10-19	2015-09-05	0	0	0	0		specimen	0
PhysicalObject	2017-08-16	https://creativecommons.org/publicdomain/zero/1.0/		http://vertnet.org/resources/norms.html	Carnegie Museum of Natural History. CM Herps Collection. Record ID: urn:catalog:CM:Herps:135331. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=cm_herps (source published on 2017-09-27)	http://portal.vertnet.org/o/cm/herps?id=urn-catalog-cm-herps-135331	urn:lsid:biocol.org:col:34702			CM	Herps		PreservedSpecimen				urn:catalog:CM:Herps:135331	135331		VALENTINE, BARRY D AND C B SEGARS	1						present	whole animal in alcohol																		1950-01-18		18	18	1950	1	18	1950-01-18								NORTH AMERICA | UNITED STATES | ALABAMA | BIBB |  |  |  |	North America				United States	US	Alabama	Bibb		PRATT'S FERRY, CAHABA RIVER, 7 MI NNE CENTERVILLE	North America | United States | Alabama | Bibb | PRATT'S FERRY, CAHABA RIVER, 7 MI NNE CENTERVILLE											33.02	-87.07	WGS84	100					decimal degrees				Fawn Armagost	2014-01-29	VertNet Georeferencing Guidelines	Google Earth and http://alabama.hometownlocator.com/	requires verification	Point found usin http://alabama.hometownlocator.com/																													PLETHODON MISSISSIPPI					Animalia | Chordata | Amphibia | Caudata | PLETHODONTIDAE | PLETHODON	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Plethodon		mississippi		species				ICZN											Carnegie Museum of Natural History. CM Herps Collection. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=cm_herps (source published on 2017-09-27)	76dd8f0d-2daa-4a69-9fcd-55e04230334a	c1da06f0-580e-11dc-8a9e-b8a03c50a862	rogerss@carnegiemnh.org	Stephen Rogers	2017-09-27	2017-10-19	2015-09-05	0	0	0	0		specimen	0
PhysicalObject	2017-08-16	https://creativecommons.org/publicdomain/zero/1.0/		http://vertnet.org/resources/norms.html	Carnegie Museum of Natural History. CM Herps Collection. Record ID: urn:catalog:CM:Herps:135332. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=cm_herps (source published on 2017-09-27)	http://portal.vertnet.org/o/cm/herps?id=urn-catalog-cm-herps-135332	urn:lsid:biocol.org:col:34702			CM	Herps		PreservedSpecimen				urn:catalog:CM:Herps:135332	135332		VALENTINE, BARRY D AND C B SEGARS	1						present	whole animal in alcohol																		1950-01-18		18	18	1950	1	18	1950-01-18								NORTH AMERICA | UNITED STATES | ALABAMA | BIBB |  |  |  |	North America				United States	US	Alabama	Bibb		PRATT'S FERRY, CAHABA RIVER, 7 MI NNE CENTERVILLE	North America | United States | Alabama | Bibb | PRATT'S FERRY, CAHABA RIVER, 7 MI NNE CENTERVILLE											33.02	-87.07	WGS84	100					decimal degrees				Fawn Armagost	2014-01-29	VertNet Georeferencing Guidelines	Google Earth and http://alabama.hometownlocator.com/	requires verification	Point found usin http://alabama.hometownlocator.com/																													PLETHODON MISSISSIPPI					Animalia | Chordata | Amphibia | Caudata | PLETHODONTIDAE | PLETHODON	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Plethodon		mississippi		species				ICZN											Carnegie Museum of Natural History. CM Herps Collection. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=cm_herps (source published on 2017-09-27)	76dd8f0d-2daa-4a69-9fcd-55e04230334a	c1da06f0-580e-11dc-8a9e-b8a03c50a862	rogerss@carnegiemnh.org	Stephen Rogers	2017-09-27	2017-10-19	2015-09-05	0	0	0	0		specimen	0
PhysicalObject	2017-08-16	https://creativecommons.org/publicdomain/zero/1.0/		http://vertnet.org/resources/norms.html	Carnegie Museum of Natural History. CM Herps Collection. Record ID: urn:catalog:CM:Herps:135335. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=cm_herps (source published on 2017-09-27)	http://portal.vertnet.org/o/cm/herps?id=urn-catalog-cm-herps-135335	urn:lsid:biocol.org:col:34702			CM	Herps		PreservedSpecimen				urn:catalog:CM:Herps:135335	135335		VALENTINE, BARRY D AND C B SEGARS	1						present	whole animal in alcohol																		1950-01-18		18	18	1950	1	18	1950-01-18								NORTH AMERICA | UNITED STATES | ALABAMA | BIBB |  |  |  |	North America				United States	US	Alabama	Bibb		PRATT'S FERRY, CAHABA RIVER, 7 MI NNE CENTERVILLE	North America | United States | Alabama | Bibb | PRATT'S FERRY, CAHABA RIVER, 7 MI NNE CENTERVILLE											33.02	-87.07	WGS84	100					decimal degrees				Fawn Armagost	2014-01-29	VertNet Georeferencing Guidelines	Google Earth and http://alabama.hometownlocator.com/	requires verification	Point found usin http://alabama.hometownlocator.com/																													PLETHODON MISSISSIPPI					Animalia | Chordata | Amphibia | Caudata | PLETHODONTIDAE | PLETHODON	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Plethodon		mississippi		species				ICZN											Carnegie Museum of Natural History. CM Herps Collection. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=cm_herps (source published on 2017-09-27)	76dd8f0d-2daa-4a69-9fcd-55e04230334a	c1da06f0-580e-11dc-8a9e-b8a03c50a862	rogerss@carnegiemnh.org	Stephen Rogers	2017-09-27	2017-10-19	2015-09-05	0	0	0	0		specimen	0
PhysicalObject	2017-08-16	https://creativecommons.org/publicdomain/zero/1.0/		http://vertnet.org/resources/norms.html	Carnegie Museum of Natural History. CM Herps Collection. Record ID: urn:catalog:CM:Herps:135336. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=cm_herps (source published on 2017-09-27)	http://portal.vertnet.org/o/cm/herps?id=urn-catalog-cm-herps-135336	urn:lsid:biocol.org:col:34702			CM	Herps		PreservedSpecimen				urn:catalog:CM:Herps:135336	135336		VALENTINE, BARRY D AND C B SEGARS	1						present	whole animal in alcohol																		1950-01-18		18	18	1950	1	18	1950-01-18								NORTH AMERICA | UNITED STATES | ALABAMA | BIBB |  |  |  |	North America				United States	US	Alabama	Bibb		PRATT'S FERRY, CAHABA RIVER, 7 MI NNE CENTERVILLE	North America | United States | Alabama | Bibb | PRATT'S FERRY, CAHABA RIVER, 7 MI NNE CENTERVILLE											33.02	-87.07	WGS84	100					decimal degrees				Fawn Armagost	2014-01-29	VertNet Georeferencing Guidelines	Google Earth and http://alabama.hometownlocator.com/	requires verification	Point found usin http://alabama.hometownlocator.com/																													PLETHODON MISSISSIPPI					Animalia | Chordata | Amphibia | Caudata | PLETHODONTIDAE | PLETHODON	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Plethodon		mississippi		species				ICZN											Carnegie Museum of Natural History. CM Herps Collection. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=cm_herps (source published on 2017-09-27)	76dd8f0d-2daa-4a69-9fcd-55e04230334a	c1da06f0-580e-11dc-8a9e-b8a03c50a862	rogerss@carnegiemnh.org	Stephen Rogers	2017-09-27	2017-10-19	2015-09-05	0	0	0	0		specimen	0
PhysicalObject	2017-08-15	https://creativecommons.org/publicdomain/zero/1.0/		http://vertnet.org/resources/norms.html	Carnegie Museum of Natural History. CM Herps Collection. Record ID: urn:catalog:CM:Herps:135341. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=cm_herps (source published on 2017-09-27)	http://portal.vertnet.org/o/cm/herps?id=urn-catalog-cm-herps-135341	urn:lsid:biocol.org:col:34702			CM	Herps		PreservedSpecimen				urn:catalog:CM:Herps:135341	135341		VALENTINE, BARRY D	1						present	whole animal in alcohol																		1949-04-02		92	92	1949	4	2	1949-04-02								NORTH AMERICA | UNITED STATES | ALABAMA | FAYETTE |  |  |  |	North America				United States	US	Alabama	Fayette		2.5 MI NE BERRY, AL 18	North America | United States | Alabama | Fayette | 2.5 MI NE BERRY, AL 18											33.68	-87.57	WGS84	50					decimal degrees				Fawn Armagost	2013-12-20	VertNet Georeferencing Guidelines	Google Earth	requires verification																														PLETHODON MISSISSIPPI					Animalia | Chordata | Amphibia | Caudata | PLETHODONTIDAE | PLETHODON	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Plethodon		mississippi		species				ICZN											Carnegie Museum of Natural History. CM Herps Collection. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=cm_herps (source published on 2017-09-27)	76dd8f0d-2daa-4a69-9fcd-55e04230334a	c1da06f0-580e-11dc-8a9e-b8a03c50a862	rogerss@carnegiemnh.org	Stephen Rogers	2017-09-27	2017-10-19	2015-09-05	0	0	0	0		specimen	0
PhysicalObject	2017-08-15	https://creativecommons.org/publicdomain/zero/1.0/		http://vertnet.org/resources/norms.html	Carnegie Museum of Natural History. CM Herps Collection. Record ID: urn:catalog:CM:Herps:135342. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=cm_herps (source published on 2017-09-27)	http://portal.vertnet.org/o/cm/herps?id=urn-catalog-cm-herps-135342	urn:lsid:biocol.org:col:34702			CM	Herps		PreservedSpecimen				urn:catalog:CM:Herps:135342	135342		VALENTINE, BARRY D	1						present	whole animal in alcohol																		1949-04-02		92	92	1949	4	2	1949-04-02								NORTH AMERICA | UNITED STATES | ALABAMA | FAYETTE |  |  |  |	North America				United States	US	Alabama	Fayette		2.5 MI NE BERRY, AL 18	North America | United States | Alabama | Fayette | 2.5 MI NE BERRY, AL 18											33.68	-87.57	WGS84	50					decimal degrees				Fawn Armagost	2013-12-20	VertNet Georeferencing Guidelines	Google Earth	requires verification																														PLETHODON MISSISSIPPI					Animalia | Chordata | Amphibia | Caudata | PLETHODONTIDAE | PLETHODON	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Plethodon		mississippi		species				ICZN											Carnegie Museum of Natural History. CM Herps Collection. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=cm_herps (source published on 2017-09-27)	76dd8f0d-2daa-4a69-9fcd-55e04230334a	c1da06f0-580e-11dc-8a9e-b8a03c50a862	rogerss@carnegiemnh.org	Stephen Rogers	2017-09-27	2017-10-19	2015-09-05	0	0	0	0		specimen	0
